ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
131349,1,1,1997,0,0,0,0,0,0,0,0,0,0
131350,1,1,1997,0,0,0,0,0,0,0,0,0,0
131350,2,1,1997,0,0,0,0,0,0,0,0,0,0
131351,1,1,1997,0,0,0,0,0,0,0,0,0,0
131351,2,1,1997,0,0,0,0,0,0,0,0,0,0
131352,1,1,1997,18,18,18,18,18,18,18,18,18,18
131353,1,1,1997,13,0,0,0,0,0,0,0,0,0
131354,1,1,1997,0,0,0,0,0,0,0,0,0,0
131354,2,1,1997,0,0,0,0,0,0,0,0,0,0
131354,3,1,1997,0,0,0,0,0,0,0,0,0,0
131355,1,1,1997,0,0,0,0,0,0,0,0,0,0
131356,0,1,1997,16,16,16,16,16,16,16,16,16,16
131356,1,1,1997,0,0,13,0,6,0,0,9,0,0
131357,1,1,1997,2,2,2,2,2,2,2,2,2,2
131358,1,1,1997,0,0,0,0,0,0,0,0,0,0
131358,2,1,1997,0,0,0,0,0,0,0,0,0,0
131359,1,1,1997,0,0,0,0,0,0,0,0,0,0
131359,2,1,1997,0,0,0,0,0,0,0,0,0,0
131360,1,1,1997,0,0,0,0,0,0,0,0,0,0
131360,2,1,1997,2,2,2,2,2,2,2,2,2,2
131361,1,1,1997,13,13,13,13,13,13,13,13,13,13
131362,1,1,1997,0,0,0,0,0,0,0,0,0,0
131362,2,1,1997,0,0,0,0,0,0,0,0,0,0
131362,3,1,1997,0,0,0,0,0,0,0,0,0,0
131363,1,1,1997,3,3,3,3,3,3,3,3,3,3
131363,2,1,1997,0,0,0,0,0,0,0,0,0,0
131364,1,1,1997,2,2,2,2,2,2,2,2,2,2
131365,1,1,1997,0,0,0,0,0,0,0,0,0,0
131365,2,1,1997,0,0,0,0,0,0,0,0,0,0
131366,1,1,1997,21,0,0,0,0,0,0,7,0,0
131366,2,1,1997,0,0,0,0,0,0,0,0,0,0
131367,1,1,1997,33,33,33,33,33,33,33,33,33,33
131367,2,1,1997,0,0,0,0,0,0,0,0,0,0
131368,1,1,1997,0,0,0,0,0,0,0,0,0,0
131369,0,1,1997,0,0,0,0,0,0,0,0,0,0
131369,1,1,1997,0,0,0,0,0,0,0,0,37,0
131370,0,1,1997,0,19,0,0,0,0,0,10,0,0
131370,1,1,1997,0,0,0,0,0,0,0,0,0,0
131371,1,1,1997,9,9,9,9,9,9,9,9,9,9
131371,2,1,1997,0,0,0,0,0,0,0,0,0,0
131372,1,1,1997,0,0,0,0,0,0,0,0,0,0
131372,2,1,1997,0,0,0,0,0,0,0,0,0,0
131373,1,1,1997,0,0,0,0,0,0,0,0,0,0
131373,2,1,1997,0,0,0,0,0,0,0,0,0,16
131374,1,1,1997,22,22,22,22,22,22,22,22,22,22
131375,1,1,1997,0,0,0,0,0,0,0,0,0,0
131375,2,1,1997,0,0,0,0,0,0,0,0,0,0
131376,1,1,1997,20,0,6,9,0,0,9,0,0,18
131377,1,1,1997,15,0,0,8,16,24,0,7,0,31
131377,2,1,1997,0,0,0,0,0,0,0,0,0,0
131377,3,1,1997,0,0,0,0,0,0,0,0,0,0
131377,4,1,1997,0,0,0,0,0,0,0,0,0,0
131378,1,1,1997,0,0,0,0,0,0,0,0,0,0
131379,1,1,1997,0,0,0,0,0,0,0,0,0,0
131380,0,1,1997,0,0,0,0,0,0,0,0,0,0
131380,1,1,1997,0,0,0,0,0,0,0,0,0,0
131381,1,1,1997,0,0,0,0,0,0,0,0,0,0
131381,2,1,1997,0,0,0,17,0,0,0,0,0,0
131382,1,1,1997,0,0,0,0,0,0,0,0,0,0
131383,1,1,1997,5,5,5,5,5,5,5,5,5,5
131383,2,1,1997,0,0,0,0,0,0,0,0,0,0
131384,1,1,1997,10,10,10,10,10,10,10,10,10,10
131385,1,1,1997,0,0,0,0,0,0,0,0,0,0
131385,2,1,1997,0,0,4,7,0,0,0,0,0,0
131386,1,1,1997,0,0,0,0,0,0,0,0,0,0
131386,2,1,1997,0,0,0,0,0,0,0,0,0,0
131387,0,1,1997,0,0,0,0,0,0,0,0,0,0
131387,1,1,1997,0,0,0,0,0,0,0,0,0,0
131388,1,1,1997,0,0,0,0,0,0,0,0,0,0
131389,1,1,1997,0,0,0,0,0,0,0,0,0,0
131389,2,1,1997,0,0,0,0,0,0,0,0,0,0
131390,1,1,1997,6,31,29,3,30,0,26,14,0,17
131391,1,1,1997,0,0,0,0,0,0,0,0,0,0
131392,1,1,1997,0,0,0,0,0,0,0,0,0,0
131392,2,1,1997,0,0,17,0,0,0,0,0,0,0
131393,1,1,1997,0,0,0,0,0,0,0,0,0,0
131393,2,1,1997,0,8,0,0,0,0,0,0,0,0
131393,3,1,1997,0,0,0,0,0,0,0,0,0,0
131394,1,1,1997,0,0,0,0,0,0,0,0,0,0
131394,2,1,1997,0,0,0,0,0,0,0,0,0,0
131395,1,1,1997,0,0,0,0,0,0,0,0,0,0
131395,2,1,1997,0,0,0,0,0,0,9,0,0,0
131396,1,1,1997,0,9,0,0,0,0,0,0,0,0
131397,1,1,1997,14,14,14,14,14,14,14,14,14,14
131398,1,1,1997,0,0,0,0,0,0,0,0,0,0
131399,1,1,1997,0,7,20,16,36,46,19,2,0,3
131400,1,1,1997,0,0,0,0,0,0,0,0,0,0
131400,2,1,1997,0,0,0,0,0,0,0,0,0,0
131401,0,1,1997,13,13,13,13,13,13,13,13,13,13
131401,1,1,1997,0,0,0,0,0,0,0,0,0,0
131402,1,1,1997,5,0,0,0,0,0,0,0,0,0
131402,2,1,1997,0,0,0,0,0,0,0,0,0,0
131403,1,1,1997,0,7,15,23,14,14,38,0,0,7
131404,1,1,1997,14,14,14,14,14,14,14,14,14,14
131404,2,1,1997,0,0,0,0,0,0,0,0,0,0
131404,3,1,1997,0,0,0,0,0,0,0,0,0,0
131405,1,1,1997,0,0,0,0,0,0,0,0,0,0
131406,1,1,1997,0,0,0,0,0,0,0,0,0,0
131406,2,1,1997,0,0,0,0,0,0,0,0,0,0
131407,1,1,1997,0,0,0,0,0,0,0,0,0,0
131407,2,1,1997,0,0,0,0,0,0,0,0,0,0
131408,1,1,1997,0,0,0,12,0,0,0,0,0,0
131409,1,1,1997,0,0,0,0,0,0,0,0,0,0
131409,2,1,1997,0,0,0,0,0,0,0,0,0,0
131410,1,1,1997,0,0,0,0,0,0,0,0,0,0
131410,2,1,1997,0,0,0,0,0,0,0,0,0,0
131411,1,1,1997,0,0,0,0,0,0,0,0,0,0
131411,2,1,1997,0,0,0,0,11,0,0,0,0,0
131412,0,1,1997,0,0,0,0,0,0,0,7,0,0
131412,1,1,1997,0,0,0,0,0,0,0,0,0,0
131413,1,1,1997,0,0,0,0,0,0,0,0,0,0
150001,0,1,1997,0,0,0,0,0,0,0,0,0,0
150001,1,1,1997,0,0,0,0,0,0,0,0,0,0
150002,1,1,1997,28,28,28,28,28,28,28,28,28,28
150002,2,1,1997,0,0,0,0,0,0,0,0,0,0
150003,0,1,1997,0,0,0,0,0,0,0,0,0,0
150003,1,1,1997,0,0,0,0,0,0,0,0,0,0
150004,1,1,1997,0,0,0,0,0,0,0,0,0,0
150005,1,1,1997,15,15,15,15,15,15,15,15,15,15
150005,2,1,1997,0,0,0,0,0,0,0,0,0,0
150006,1,1,1997,0,0,0,0,0,0,0,0,0,0
150006,2,1,1997,0,0,0,0,0,0,0,0,0,0
150007,1,1,1997,0,0,0,0,0,0,0,0,0,0
150007,2,1,1997,4,4,4,4,4,4,4,4,4,4
150007,3,1,1997,0,0,0,0,0,0,0,0,0,0
150008,1,1,1997,20,20,20,20,20,20,20,20,20,20
150009,1,1,1997,9,9,9,9,9,9,9,9,9,9
150009,2,1,1997,0,0,0,0,0,0,0,0,0,0
150010,1,1,1997,21,21,21,21,21,21,21,21,21,21
150010,2,1,1997,0,0,0,0,0,0,0,0,0,0
150011,1,1,1997,0,0,0,0,0,0,0,0,0,0
150011,2,1,1997,0,0,0,0,0,0,0,0,0,0
150012,1,1,1997,12,12,12,12,12,12,12,12,12,12
150013,1,1,1997,0,0,0,0,0,0,0,0,0,0
150013,2,1,1997,0,0,0,0,0,0,0,0,0,0
150014,0,1,1997,0,0,0,0,0,0,0,0,0,0
150014,1,1,1997,0,0,0,0,0,0,0,0,0,0
150016,0,1,1997,0,0,0,0,0,0,0,0,0,0
150016,1,1,1997,0,0,0,0,0,0,0,0,0,0
150017,1,1,1997,0,0,0,0,0,0,0,0,0,0
150017,2,1,1997,0,0,0,0,0,0,0,0,0,0
150017,3,1,1997,0,0,0,16,0,0,0,0,0,0
150018,1,1,1997,0,0,0,0,0,0,0,0,0,0
150019,0,1,1997,0,0,0,0,0,0,0,0,0,0
150019,1,1,1997,0,0,0,0,0,0,0,0,0,0
150020,1,1,1997,1,1,1,1,1,1,1,1,1,1
150021,1,1,1997,0,0,0,0,0,0,0,0,0,0
150022,1,1,1997,25,25,25,25,25,25,25,25,25,25
150023,1,1,1997,25,11,5,0,0,0,6,0,25,20
150023,2,1,1997,0,13,0,12,14,0,0,0,19,0
150024,1,1,1997,15,15,32,24,12,23,9,21,0,24
150024,2,1,1997,17,17,17,17,17,17,17,17,17,17
150025,1,1,1997,9,9,9,9,9,9,9,9,9,9
150025,2,1,1997,0,0,0,0,0,0,0,0,0,0
150026,1,1,1997,8,5,27,27,11,34,12,20,14,6
150027,1,1,1997,1,1,1,1,1,1,1,1,1,1
150027,2,1,1997,0,0,0,0,0,0,0,0,0,0
150028,0,1,1997,30,30,30,30,30,30,30,30,30,30
150028,1,1,1997,0,7,0,0,0,0,0,0,0,0
150029,1,1,1997,0,0,0,0,0,0,0,0,0,0
150029,2,1,1997,11,11,11,11,11,11,11,11,11,11
150030,1,1,1997,0,0,0,0,0,0,0,0,0,0
150030,2,1,1997,0,0,0,0,0,0,0,0,0,0
150031,1,1,1997,0,0,0,0,0,0,0,0,0,0
150032,1,1,1997,0,0,0,0,0,0,0,0,0,0
150032,2,1,1997,0,0,0,0,0,0,0,0,0,0
150033,0,1,1997,0,0,0,0,0,0,0,0,0,0
150033,1,1,1997,0,0,0,0,0,0,0,0,0,0
150034,0,1,1997,0,0,0,0,0,0,0,0,0,0
150034,1,1,1997,0,0,0,0,0,0,0,0,0,0
150035,1,1,1997,0,0,0,0,0,0,0,0,0,0
150035,2,1,1997,0,0,0,0,0,0,0,0,0,0
150036,1,1,1997,0,0,0,0,0,0,0,0,0,0
150036,2,1,1997,0,0,0,0,0,0,0,0,0,0
150037,0,1,1997,0,0,0,0,0,0,0,0,0,0
150037,1,1,1997,0,0,0,0,0,0,0,0,0,0
150038,1,1,1997,25,25,25,25,25,25,25,25,25,25
150038,2,1,1997,18,18,18,18,18,18,18,18,18,18
150039,1,1,1997,0,0,0,0,0,0,0,0,0,0
150040,1,1,1997,15,15,15,15,15,15,15,15,15,15
150040,2,1,1997,0,0,18,0,0,0,0,0,0,0
150041,1,1,1997,0,0,0,0,0,0,0,0,0,0
150041,2,1,1997,0,0,0,0,0,0,0,0,0,0
150042,1,1,1997,0,0,0,0,0,0,0,0,0,0
150042,2,1,1997,1,1,1,1,1,1,1,1,1,1
150043,1,1,1997,0,0,0,0,0,0,0,0,0,0
150043,2,1,1997,0,0,0,0,0,0,0,0,0,0
150044,1,1,1997,0,0,0,0,0,0,0,0,0,0
150044,2,1,1997,0,0,0,0,0,0,0,0,0,0
150045,1,1,1997,0,0,0,0,0,0,0,0,0,0
150045,2,1,1997,0,0,0,0,0,0,0,0,0,0
150046,1,1,1997,0,0,0,0,0,0,0,0,0,0
150046,2,1,1997,0,0,0,0,0,0,0,0,0,0
150047,1,1,1997,14,14,14,14,14,14,14,14,14,14
150047,2,1,1997,0,0,0,0,0,0,0,0,0,0
150048,1,1,1997,0,0,0,0,0,0,0,0,0,0
150049,1,1,1997,19,19,19,19,19,19,19,19,19,19
150050,1,1,1997,0,0,0,0,0,0,0,0,0,0
150050,2,1,1997,0,0,0,0,0,0,0,0,0,0
150051,1,1,1997,24,24,24,24,24,24,24,24,24,24
150052,1,1,1997,7,7,7,7,7,7,7,7,7,7
150053,1,1,1997,0,0,0,0,0,0,0,0,0,0
150053,2,1,1997,0,0,0,0,0,0,0,0,0,0
150054,1,1,1997,21,21,21,21,21,21,21,21,21,21
150054,2,1,1997,0,0,0,0,0,0,0,0,0,0
150054,3,1,1997,0,0,0,0,0,0,0,0,0,0
150055,1,1,1997,1,1,1,1,1,1,1,1,1,1
150056,1,1,1997,21,21,21,21,21,21,21,21,21,21
150057,1,1,1997,18,18,18,18,18,18,18,18,18,18
150058,0,1,1997,0,0,0,0,30,30,22,18,0,0
150058,0,2,1997,0,0,15,0,0,0,0,21,0,0
150058,1,1,1997,0,0,0,0,0,0,0,0,0,0
150059,0,1,1997,0,0,0,0,0,0,0,0,0,0
150059,1,1,1997,0,0,0,0,0,0,0,0,0,0
150060,1,1,1997,0,0,0,0,0,0,0,0,0,0
150061,1,1,1997,23,23,23,23,23,23,23,23,23,23
150061,2,1,1997,0,0,0,0,0,0,0,0,0,0
150061,3,1,1997,0,0,0,0,0,24,0,0,0,0
150062,0,1,1997,0,0,0,0,0,0,0,0,0,0
150062,1,1,1997,0,0,0,0,0,0,0,0,0,0
150063,1,1,1997,0,0,0,0,0,0,0,0,0,0
150064,1,1,1997,0,0,0,0,0,0,0,0,0,0
150065,0,1,1997,0,0,0,0,0,0,0,0,0,0
150065,1,1,1997,0,0,0,0,19,0,0,0,0,0
150066,0,1,1997,0,0,12,28,15,0,7,19,6,0
150066,1,1,1997,0,0,0,0,0,0,0,0,0,0
150067,1,1,1997,0,0,0,0,0,0,0,0,0,0
150067,2,1,1997,0,0,0,0,0,0,0,0,0,0
150068,0,1,1997,0,0,0,0,0,0,0,0,0,0
150068,1,1,1997,0,0,0,0,0,0,0,0,0,0
150069,1,1,1997,28,28,28,28,28,28,28,28,28,28
150069,2,1,1997,0,0,0,0,0,0,0,0,0,0
150070,1,1,1997,0,0,0,0,0,0,0,0,0,0
150071,1,1,1997,26,26,26,26,26,26,26,26,26,26
150072,1,1,1997,12,12,12,12,12,12,12,12,12,12
150073,1,1,1997,22,22,22,22,22,22,22,22,22,22
150074,1,1,1997,20,20,20,20,20,20,20,20,20,20
150075,1,1,1997,26,26,26,26,26,26,26,26,26,26
150075,2,1,1997,0,0,0,27,0,0,0,0,0,0
150075,3,1,1997,0,0,0,0,0,0,0,0,0,0
150076,1,1,1997,0,10,0,0,15,0,15,0,17,15
150077,1,1,1997,0,0,0,0,0,0,0,0,0,0
150077,2,1,1997,0,0,0,0,0,0,0,0,0,0
150078,0,1,1997,12,12,12,12,12,12,12,12,12,12
150078,1,1,1997,0,0,0,17,12,0,0,0,0,0
150079,0,1,1997,17,17,17,17,17,17,17,17,17,17
150079,1,1,1997,11,0,0,0,0,12,0,0,0,0
150080,1,1,1997,0,0,0,0,0,0,0,0,0,0
150081,1,1,1997,29,29,29,29,29,29,29,29,29,29
150082,1,1,1997,11,11,11,11,11,11,11,11,11,11
150083,1,1,1997,0,0,0,0,0,0,0,0,0,0
150084,1,1,1997,16,16,16,16,16,16,16,16,16,16
150085,1,1,1997,0,0,0,0,0,0,0,0,0,0
150086,1,1,1997,0,0,0,0,0,0,0,0,0,0
150086,2,1,1997,0,0,6,0,0,0,0,0,0,0
150086,3,1,1997,0,0,0,0,0,0,0,0,0,0
150087,1,1,1997,14,14,14,14,14,14,14,14,14,14
150087,2,1,1997,0,0,0,0,0,0,0,0,0,0
150088,1,1,1997,1,1,1,1,1,1,1,1,1,1
150088,2,1,1997,0,0,0,0,0,0,0,0,0,0
150089,1,1,1997,25,25,25,25,25,25,25,25,25,25
150089,2,1,1997,0,0,0,0,0,0,0,0,0,0
150090,0,1,1997,0,0,0,0,0,0,0,0,0,0
150090,1,1,1997,0,0,0,0,0,15,0,0,0,0
150091,1,1,1997,0,0,0,0,0,0,0,0,0,0
150092,1,1,1997,0,0,0,0,0,0,0,0,0,0
150092,2,1,1997,0,0,0,0,0,0,0,0,0,0
150093,1,1,1997,0,0,0,0,0,0,0,0,0,0
150094,1,1,1997,0,0,0,0,0,0,0,0,0,0
150095,0,1,1997,0,0,0,0,0,0,0,0,0,0
150095,1,1,1997,0,0,0,0,0,0,0,0,0,0
150096,1,1,1997,0,0,0,0,0,0,0,0,0,0
150096,2,1,1997,0,0,0,0,0,0,0,0,0,0
150097,1,1,1997,0,0,0,0,0,0,0,0,0,0
150098,1,1,1997,0,0,0,0,0,0,0,0,0,0
150098,2,1,1997,0,0,0,0,0,0,0,0,0,0
150099,1,1,1997,0,0,0,0,0,0,0,0,0,0
150099,2,1,1997,0,0,0,0,0,0,0,0,0,0
150100,1,1,1997,18,18,18,18,18,18,18,18,18,18
150100,2,1,1997,0,0,0,0,0,0,0,0,0,0
150101,1,1,1997,25,25,25,25,25,25,25,25,25,25
150102,1,1,1997,12,12,12,12,12,12,12,12,12,12
150103,0,1,1997,0,0,0,0,0,0,0,0,0,0
150103,1,1,1997,20,0,0,0,0,11,0,0,0,0
150104,1,1,1997,0,0,0,0,0,0,0,0,0,0
150106,1,1,1997,0,0,0,0,0,0,0,0,0,0
150106,2,1,1997,0,0,0,0,0,0,0,0,0,0
150107,1,1,1997,0,0,0,0,0,0,0,0,0,0
150107,2,1,1997,0,0,0,0,0,0,0,0,0,0
150108,0,1,1997,0,0,0,0,0,0,0,0,0,0
150108,1,1,1997,0,0,0,0,0,0,0,0,0,0
150109,1,1,1997,0,0,0,0,0,0,0,0,0,0
150109,2,1,1997,0,0,0,0,0,0,0,0,0,0
150110,1,1,1997,0,0,0,0,0,0,0,15,0,0
150111,1,1,1997,19,16,17,5,10,15,11,0,0,24
150111,2,1,1997,0,0,0,0,0,0,0,0,0,0
150112,1,1,1997,0,0,0,0,0,0,0,0,0,0
150112,2,1,1997,0,0,0,0,0,0,0,0,0,0
150112,3,1,1997,0,0,0,0,0,0,0,0,0,0
150113,1,1,1997,0,0,0,0,0,0,0,0,0,0
150113,2,1,1997,0,0,0,0,0,0,0,0,0,0
150114,1,1,1997,8,0,0,0,5,0,0,0,0,0
150114,2,1,1997,0,0,0,0,0,0,0,0,0,0
150114,3,1,1997,0,0,0,0,0,0,0,0,0,0
150114,4,1,1997,0,0,0,0,0,0,0,0,0,0
150115,0,1,1997,0,0,0,0,0,0,0,0,0,0
150115,1,1,1997,0,0,0,0,0,0,0,0,0,0
150116,1,1,1997,0,0,0,0,0,0,0,0,0,0
150116,2,1,1997,0,0,0,0,0,0,0,0,0,0
150116,3,1,1997,0,0,0,0,0,0,0,0,0,0
150117,1,1,1997,0,0,0,0,0,0,0,0,0,0
150117,2,1,1997,0,0,0,0,0,0,0,0,0,0
150118,1,1,1997,16,16,16,16,16,16,16,16,16,16
150119,0,1,1997,0,0,0,0,0,0,0,0,0,0
150119,1,1,1997,0,0,0,0,0,0,0,0,0,0
160001,1,1,1997,0,0,0,0,0,0,0,0,0,0
160002,1,1,1997,0,0,0,0,0,0,0,0,0,0
160002,2,1,1997,0,0,0,0,0,0,0,0,0,0
160003,1,1,1997,13,13,13,13,13,13,13,13,13,13
160003,2,1,1997,0,0,0,0,7,0,0,0,0,11
160004,1,1,1997,20,20,20,20,20,20,20,20,20,20
160005,1,1,1997,0,0,0,0,0,0,0,0,0,0
160005,2,1,1997,0,0,0,0,0,0,0,0,0,0
160006,1,1,1997,16,16,16,16,16,16,16,16,16,16
160007,1,1,1997,18,18,18,18,18,18,18,18,18,18
160007,2,1,1997,0,0,0,0,0,0,0,0,0,0
160008,1,1,1997,0,0,0,0,0,0,0,0,0,0
160008,2,1,1997,0,16,0,0,0,0,0,0,0,0
160009,1,1,1997,0,0,0,0,0,0,0,0,0,0
160010,1,1,1997,0,0,17,0,0,0,0,0,0,0
160011,1,1,1997,0,0,0,0,0,0,0,0,0,0
160011,2,1,1997,0,0,0,0,0,0,0,0,0,0
160012,1,1,1997,0,0,0,0,0,0,0,0,0,0
160012,2,1,1997,0,0,0,0,0,0,0,0,0,0
160013,1,1,1997,0,0,0,0,0,0,0,0,0,0
160013,2,1,1997,0,0,0,0,0,0,0,0,0,0
160014,1,1,1997,1,1,1,1,1,1,1,1,1,1
160015,1,1,1997,0,0,0,0,0,0,0,0,0,0
160015,2,1,1997,0,0,0,0,0,0,0,0,0,0
160015,3,1,1997,0,0,0,0,0,0,0,0,0,0
160016,1,1,1997,0,0,0,0,0,0,0,0,0,0
160016,2,1,1997,0,0,0,0,0,0,0,0,0,0
160017,1,1,1997,0,0,0,0,0,0,0,0,0,0
160017,2,1,1997,0,0,0,0,0,0,0,0,0,0
160018,1,1,1997,0,0,0,0,0,14,0,0,0,0
160019,1,1,1997,26,26,26,26,26,26,26,26,26,26
160020,1,1,1997,20,20,20,20,20,20,20,20,20,20
160021,1,1,1997,24,24,24,24,24,24,24,24,24,24
160022,1,1,1997,0,0,0,0,0,0,0,0,0,0
160023,1,1,1997,27,27,27,27,27,27,27,27,27,27
160024,1,1,1997,0,0,0,0,0,0,0,0,0,0
160024,2,1,1997,0,0,0,0,0,0,0,0,0,0
160025,1,1,1997,0,0,0,0,0,0,0,0,0,0
160025,2,1,1997,0,0,0,0,0,0,0,0,0,0
160026,1,1,1997,27,27,27,27,27,27,27,27,27,27
160027,1,1,1997,12,12,12,12,12,12,12,12,12,12
160029,1,1,1997,21,21,21,21,21,21,21,21,21,21
160030,1,1,1997,3,3,3,3,3,3,3,3,3,3
160030,2,1,1997,0,0,0,0,0,0,0,0,0,0
160031,0,1,1997,0,0,0,0,0,0,0,0,0,0
160031,1,1,1997,0,0,10,0,6,0,0,9,8,0
160032,1,1,1997,0,0,0,0,0,0,13,0,0,16
160033,1,1,1997,17,0,0,0,17,0,0,19,0,0
160034,1,1,1997,0,0,0,0,0,0,0,0,0,0
160035,1,1,1997,0,0,0,0,0,0,0,0,0,0
160036,1,1,1997,16,15,0,0,0,0,0,0,0,0
160036,2,1,1997,0,0,0,4,0,0,0,0,0,0
160037,1,1,1997,6,6,6,6,6,6,6,6,6,6
160038,1,1,1997,17,17,17,17,17,17,17,17,17,17
160039,1,1,1997,7,7,7,7,7,7,7,7,7,7
160040,1,1,1997,0,0,0,0,0,0,0,0,0,0
160041,1,1,1997,21,21,21,21,21,21,21,21,21,21
160042,1,1,1997,0,0,0,0,0,0,0,0,0,0
160042,2,1,1997,0,0,0,0,0,0,0,0,0,0
160043,1,1,1997,5,0,0,0,0,0,3,0,0,0
160043,2,1,1997,0,0,0,0,0,0,0,0,0,0
160044,1,1,1997,23,23,23,23,23,23,23,23,23,23
160045,0,1,1997,0,0,22,0,13,0,17,0,25,0
160045,1,1,1997,0,0,0,0,0,0,0,0,0,0
160046,1,1,1997,15,15,15,15,15,15,15,15,15,15
160047,1,1,1997,0,0,0,0,0,0,0,0,0,0
160048,1,1,1997,15,15,15,15,15,15,15,15,15,15
160049,1,1,1997,0,0,0,0,0,0,0,0,0,0
160049,2,1,1997,0,0,0,0,0,0,0,0,0,0
160050,1,1,1997,0,0,0,0,0,0,0,0,0,0
160050,2,1,1997,0,0,0,0,0,0,0,0,0,0
160051,1,1,1997,13,13,13,13,13,13,13,13,13,13
160051,2,1,1997,0,0,0,0,0,0,0,0,23,0
160052,1,1,1997,32,32,32,32,32,32,32,32,32,32
160053,1,1,1997,17,17,17,17,17,17,17,17,17,17
160054,1,1,1997,0,0,0,0,0,0,0,0,0,0
160055,1,1,1997,0,0,0,0,0,0,0,0,0,0
160055,2,1,1997,0,0,0,0,0,0,0,0,0,0
160056,1,1,1997,0,0,0,0,0,0,0,0,0,0
160057,1,1,1997,0,0,0,0,0,0,0,0,0,0
160058,1,1,1997,9,9,9,9,9,9,9,9,9,9
160059,0,1,1997,13,13,13,13,13,13,13,13,13,13
160059,1,1,1997,0,0,0,0,0,0,0,0,0,0
160060,1,1,1997,0,0,0,0,0,0,0,0,0,0
160061,1,1,1997,0,0,0,0,0,0,0,0,0,0
160061,2,1,1997,0,0,0,0,0,0,0,0,0,0
160062,1,1,1997,1,1,1,1,1,1,1,1,1,1
160063,1,1,1997,0,0,0,0,0,0,0,0,0,0
160063,2,1,1997,0,0,0,0,0,0,0,0,0,0
160064,1,1,1997,0,0,0,0,0,0,0,0,0,0
160064,2,1,1997,0,0,0,0,0,0,0,0,0,0
160065,1,1,1997,0,0,0,0,0,0,0,0,0,0
160065,2,1,1997,9,0,0,0,0,0,0,0,12,0
160066,0,1,1997,11,11,11,11,11,11,11,11,11,11
160066,1,1,1997,7,7,7,7,7,7,7,7,7,7
160067,1,1,1997,0,0,0,0,0,0,0,0,0,0
160067,2,1,1997,0,0,0,0,0,0,0,0,0,0
160068,1,1,1997,14,14,14,14,14,14,14,14,14,14
160069,1,1,1997,0,0,0,0,0,0,0,0,0,0
160069,2,4,1997,0,0,0,0,0,0,0,0,0,0
160070,1,1,1997,0,0,0,0,0,0,0,0,0,0
160070,2,1,1997,0,0,0,0,0,0,0,0,0,0
160071,1,1,1997,0,0,0,0,0,0,0,0,0,0
160071,2,1,1997,0,0,0,0,0,0,0,0,0,0
160072,1,1,1997,0,0,0,0,0,0,0,0,0,0
160073,1,1,1997,0,0,0,0,0,0,0,0,0,0
160074,1,1,1997,33,0,0,12,0,0,0,0,0,0
160075,1,1,1997,0,0,0,0,0,0,0,0,0,0
160075,2,1,1997,0,0,0,0,0,0,0,0,0,0
160076,1,1,1997,0,0,0,0,0,0,0,0,0,0
160076,2,1,1997,0,0,0,16,0,0,26,0,0,0
160076,3,1,1997,0,0,0,0,0,0,0,0,0,0
160077,1,1,1997,0,11,0,0,0,0,0,0,0,0
160078,1,1,1997,17,17,17,17,17,17,17,17,17,17
160079,1,1,1997,0,0,0,0,0,0,0,0,0,0
160080,1,1,1997,0,0,0,0,0,0,0,0,0,0
160081,1,1,1997,0,0,0,0,0,0,8,0,0,0
160082,0,1,1997,17,17,17,17,17,17,17,17,17,17
160082,1,1,1997,0,5,12,15,17,10,0,10,0,6
160083,1,1,1997,0,0,0,0,0,0,0,0,0,0
160083,2,1,1997,0,0,0,0,0,0,0,0,0,0
160084,1,1,1997,12,12,12,12,12,12,12,12,12,12
160085,1,1,1997,0,0,0,0,0,0,0,0,0,0
160085,2,1,1997,0,0,0,0,0,0,0,0,0,0
160086,1,1,1997,0,0,0,0,0,0,0,0,0,0
160087,1,1,1997,0,0,0,0,0,0,0,0,0,0
160088,1,1,1997,17,15,12,8,8,5,13,11,24,0
160089,1,1,1997,0,0,0,0,0,0,0,0,6,0
160090,1,1,1997,0,0,0,0,0,0,0,0,0,0
160090,2,1,1997,0,0,0,0,0,0,0,0,0,0
160091,1,1,1997,0,0,0,0,0,0,0,12,0,0
160092,1,1,1997,0,0,0,0,0,0,0,0,0,0
160093,1,1,1997,26,26,26,26,26,26,26,26,26,26
160094,1,1,1997,0,0,0,0,0,0,0,0,0,0
160095,1,1,1997,59,59,59,59,59,59,59,59,59,59
160095,2,1,1997,0,0,0,0,0,0,0,0,0,0
160096,0,1,1997,18,18,18,18,18,18,18,18,18,18
160096,1,1,1997,8,8,8,8,8,8,8,8,8,8
160097,1,1,1997,0,0,0,0,0,0,0,0,0,0
160097,2,1,1997,0,0,0,0,0,0,0,0,0,0
160098,1,1,1997,0,0,0,0,0,0,0,0,0,0
160099,1,1,1997,12,12,12,12,12,12,12,12,12,12
160100,1,1,1997,0,7,23,0,18,27,13,10,8,9
160101,1,1,1997,5,5,5,5,5,5,5,5,5,5
160101,2,1,1997,0,0,0,0,0,0,0,0,0,0
160102,1,1,1997,0,0,0,0,0,0,0,0,0,0
160103,1,1,1997,0,0,0,0,0,0,0,0,0,0
160104,1,1,1997,0,0,0,0,0,0,0,0,0,0
160105,1,1,1997,0,0,0,0,0,0,0,0,0,0
