ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
50094,1997,22,15,0,8,0,0,0,14,13,19
50095,1997,26,26,26,26,26,26,26,26,26,26
50096,1997,0,0,0,0,0,0,0,0,0,0
50097,1997,17,17,17,17,17,17,17,17,17,17
50098,1997,0,0,0,0,0,0,0,0,0,0
50099,1997,0,0,24,0,0,0,0,0,0,26
50100,1997,21,21,21,21,21,21,21,21,21,21
50101,1997,0,0,0,0,0,0,0,0,0,0
50102,1997,4,4,4,4,4,4,4,4,4,4
50103,1997,19,19,19,19,19,19,19,19,19,19
50104,1997,0,0,0,0,0,0,0,0,0,0
50105,1997,0,0,0,0,0,12,0,0,0,0
50106,1997,0,0,11,0,36,13,20,14,10,0
50107,1997,0,0,0,0,0,0,0,0,0,0
50108,1997,16,16,16,16,16,16,16,16,16,16
50109,1997,0,0,0,0,0,0,0,0,0,0
50110,1997,0,31,0,0,25,11,0,0,14,20
50111,1997,0,0,0,0,0,0,0,0,0,0
50112,1997,0,0,0,0,0,0,0,0,0,21
50113,1997,0,0,0,0,0,0,0,0,0,21
50114,1997,0,0,0,0,0,0,0,0,0,0
50115,1997,0,0,0,0,16,0,0,0,0,0
50116,1997,0,0,0,0,0,0,0,0,0,0
50117,1997,0,0,0,0,0,0,0,0,0,0
50118,1997,0,28,0,0,0,0,0,0,13,18
50119,1997,0,0,0,0,0,0,0,0,0,0
50120,1997,0,0,0,0,0,0,0,0,0,0
50121,1997,24,0,0,0,0,0,0,0,0,13
50122,1997,0,0,0,0,0,0,0,0,0,0
50123,1997,0,29,0,0,0,0,0,0,0,0
50124,1997,11,17,9,23,25,9,9,9,9,14
50125,1997,0,0,0,0,0,0,0,0,0,0
50126,1997,0,0,0,0,0,16,0,0,0,0
50127,1997,0,0,0,0,0,0,0,0,0,0
50128,1997,12,12,12,12,12,12,12,12,12,12
50129,1997,0,0,0,0,0,0,0,0,0,0
50130,1997,18,18,18,18,18,18,18,18,18,18
50131,1997,0,0,0,0,0,0,0,0,0,0
50132,1997,0,0,0,0,0,0,0,0,7,0
50133,1997,0,0,0,0,0,0,0,0,6,0
50134,1997,0,0,0,17,0,0,14,9,0,0
50135,1997,12,12,12,12,12,12,12,12,12,12
50136,1997,26,26,26,26,26,26,26,26,26,26
50137,1997,23,23,23,23,23,23,23,23,23,23
50138,1997,0,0,0,0,0,0,0,22,0,0
50139,1997,0,0,0,0,0,0,0,0,0,0
50140,1997,0,0,0,0,0,0,0,0,16,0
50141,1997,0,0,0,0,0,0,0,0,0,0
50142,1997,0,0,0,0,0,0,0,0,0,0
50143,1997,0,0,0,0,0,0,0,0,0,0
50144,1997,0,0,0,0,0,0,0,0,0,0
50145,1997,0,0,0,0,0,0,0,0,0,0
50146,1997,0,0,0,14,0,0,0,0,0,0
50147,1997,0,0,0,0,0,0,0,0,0,0
50148,1997,0,0,0,0,21,0,0,0,0,0
50149,1997,11,11,11,11,11,11,11,11,11,11
50150,1997,0,0,0,0,0,0,0,0,0,0
50151,1997,0,0,0,0,0,0,0,0,0,0
50152,1997,0,0,0,0,0,0,0,0,0,0
50153,1997,0,0,0,0,0,0,0,0,0,0
50154,1997,0,0,0,0,0,0,0,0,0,0
50155,1997,21,21,21,21,21,21,21,21,21,21
50156,1997,25,25,25,25,25,25,25,25,25,25
50157,1997,0,0,0,16,0,0,7,0,16,23
50158,1997,17,17,17,17,17,17,17,17,17,17
50159,1997,37,37,37,37,37,37,37,37,37,37
50160,1997,0,0,0,0,0,0,0,0,0,0
50161,1997,0,0,0,0,0,0,23,10,0,26
50162,1997,0,0,0,0,0,0,0,0,0,0
50163,1997,0,0,0,0,0,0,9,0,0,0
50164,1997,24,24,24,24,24,24,24,24,24,24
50165,1997,0,0,35,0,0,0,0,0,0,0
50166,1997,13,15,21,5,38,9,10,22,18,7
50167,1997,11,11,11,11,11,11,11,11,11,11
50168,1997,0,0,0,0,0,0,0,0,0,0
50169,1997,35,0,0,0,0,0,0,0,0,18
50170,1997,0,0,0,0,0,0,0,0,0,0
50171,1997,0,0,0,0,20,0,0,0,0,0
50172,1997,0,0,0,0,0,0,0,0,0,0
50173,1997,24,24,24,24,24,24,24,24,24,24
50174,1997,27,27,27,27,27,27,27,27,27,27
50175,1997,0,0,0,0,0,0,0,0,0,0
50176,1997,0,0,0,0,0,0,0,0,0,0
50177,1997,12,12,12,12,12,12,12,12,12,12
50178,1997,0,0,0,0,0,0,0,0,0,0
50179,1997,26,5,20,0,0,26,0,0,0,0
50180,1997,0,0,0,0,0,0,0,0,0,0
50181,1997,29,29,29,29,29,29,29,29,29,29
50182,1997,0,0,0,0,0,0,0,0,0,0
50183,1997,0,0,0,0,0,0,0,0,0,0
50184,1997,15,15,15,15,15,15,15,15,15,15
50185,1997,51,51,51,51,51,51,51,51,51,51
50186,1997,0,9,0,0,0,0,0,0,0,0
50187,1997,0,0,0,0,0,0,0,0,0,0
50188,1997,1,1,1,1,1,1,1,1,1,1
50189,1997,31,23,12,24,12,18,10,12,22,12
50190,1997,19,21,15,25,23,6,24,22,16,12
50191,1997,12,2,2,2,2,2,2,2,2,2
50192,1997,0,0,0,0,0,0,0,0,0,0
50193,1997,25,25,25,25,25,25,25,25,25,25
50194,1997,0,0,0,0,0,0,0,0,0,0
50195,1997,2,2,2,17,2,2,33,23,27,2
50196,1997,0,0,0,0,0,0,0,0,0,0
50197,1997,0,0,0,0,0,0,0,0,0,0
50198,1997,0,0,0,0,10,0,0,0,0,0
50199,1997,0,0,0,0,0,0,0,0,0,0
50200,1997,0,0,0,0,0,0,0,0,0,0
50201,1997,13,13,13,13,13,13,13,13,13,13
50202,1997,0,0,0,0,0,0,0,0,0,0
50203,1997,0,0,0,0,0,0,0,0,0,0
50204,1997,0,0,0,0,0,0,0,0,0,0
50205,1997,25,25,25,25,25,25,25,25,25,25
50206,1997,0,0,0,0,0,0,0,0,0,0
50207,1997,0,0,0,0,0,0,0,0,0,0
50208,1997,1,1,1,1,1,1,1,1,1,1
50209,1997,0,0,0,0,0,0,0,0,0,0
50210,1997,0,0,0,0,0,0,0,0,0,0
50211,1997,0,0,0,0,17,13,0,23,25,0
50212,1997,0,0,0,0,0,0,0,0,0,0
50213,1997,11,0,0,0,0,0,0,0,0,0
50214,1997,0,0,0,0,0,0,0,17,0,0
50215,1997,0,0,0,0,33,0,16,19,0,0
50216,1997,13,13,13,13,13,13,13,13,13,13
50217,1997,0,0,0,0,0,0,0,0,0,0
50218,1997,0,0,0,0,0,0,0,0,0,0
50219,1997,0,0,0,0,0,0,0,0,0,0
50220,1997,0,0,0,0,0,0,0,0,0,0
50221,1997,0,0,0,0,0,0,0,0,0,0
50222,1997,1,1,1,1,1,1,1,1,1,1
50223,1997,10,10,0,0,0,0,0,0,0,0
50224,1997,0,0,0,0,0,0,0,0,0,0
50225,1997,0,0,0,0,0,0,0,0,0,0
50226,1997,0,0,0,0,0,0,0,0,0,0
50227,1997,0,0,0,0,0,0,0,0,0,0
50228,1997,0,0,0,0,0,0,0,0,0,0
50229,1997,0,0,0,0,0,0,0,0,0,0
50230,1997,0,0,0,0,0,0,0,0,0,0
50231,1997,16,16,16,16,16,16,16,16,16,16
50232,1997,7,7,15,7,7,7,23,7,7,7
50233,1997,6,16,6,6,6,6,6,6,6,6
50234,1997,29,29,29,29,29,29,29,29,29,29
50235,1997,17,17,17,17,17,17,17,17,17,17
50236,1997,0,0,0,0,0,0,0,0,0,0
50237,1997,0,0,0,0,0,0,0,0,0,0
50238,1997,0,0,0,0,0,0,0,0,0,0
50239,1997,0,0,0,0,0,0,0,0,0,0
50240,1997,0,0,0,0,0,0,0,0,0,0
50241,1997,0,0,0,0,0,0,0,0,0,0
50242,1997,0,0,0,0,0,0,0,7,0,0
50243,1997,0,0,6,0,0,0,0,0,0,0
50244,1997,14,14,14,14,14,14,14,14,14,14
50245,1997,0,0,0,0,0,19,0,0,0,0
50246,1997,0,0,0,0,0,0,0,0,0,0
50247,1997,0,0,0,0,0,0,0,0,0,0
50248,1997,0,0,0,0,0,0,0,0,0,0
50249,1997,0,0,0,0,0,0,0,0,0,0
50250,1997,14,14,14,14,14,14,14,14,14,14
50251,1997,12,12,12,12,12,12,21,12,12,12
50252,1997,0,0,0,0,0,0,0,0,0,0
50253,1997,0,0,0,0,0,0,0,0,0,0
50254,1997,0,0,0,0,0,0,0,0,0,0
50255,1997,0,0,0,0,0,0,0,0,0,0
50256,1997,0,0,0,0,0,0,0,0,0,0
50257,1997,2,2,2,2,2,2,2,2,2,2
50258,1997,0,0,0,0,0,0,0,0,0,0
50259,1997,0,5,11,0,0,0,0,32,30,0
50260,1997,8,8,8,8,8,8,8,8,8,8
50261,1997,0,15,16,0,0,0,16,0,0,13
50262,1997,0,0,0,0,0,0,0,0,0,0
50263,1997,0,0,0,0,0,0,0,0,0,0
50264,1997,23,23,23,23,23,23,23,23,23,23
50265,1997,0,0,0,0,0,20,31,0,0,32
50266,1997,18,0,0,0,0,0,0,0,0,0
50267,1997,0,6,0,0,0,0,0,0,0,0
50268,1997,0,0,0,0,0,0,0,0,0,0
50269,1997,0,0,0,0,0,0,0,0,0,0
50270,1997,0,0,0,0,0,0,0,0,0,0
50271,1997,0,0,0,0,0,0,0,0,0,0
50272,1997,0,13,0,0,0,0,0,0,0,0
50273,1997,5,5,5,5,5,5,5,5,5,5
50274,1997,0,0,0,0,0,0,0,0,0,0
50275,1997,8,8,8,8,8,8,8,8,8,8
50276,1997,23,23,23,23,23,23,23,23,23,23
50277,1997,0,0,0,0,0,0,0,0,0,0
50278,1997,12,12,12,12,12,12,12,12,12,12
50279,1997,0,0,0,0,0,0,0,0,0,0
50280,1997,0,0,0,0,0,0,20,0,0,7
50281,1997,4,4,4,4,4,4,4,4,4,4
50282,1997,0,0,0,0,0,0,0,0,0,0
50283,1997,6,0,0,0,0,0,0,0,0,0
50284,1997,0,0,0,0,0,0,0,0,0,0
50285,1997,17,17,17,17,17,17,17,17,17,17
50286,1997,0,0,0,0,0,0,0,0,0,0
50287,1997,27,26,15,28,0,0,0,0,26,0
50288,1997,0,0,0,0,0,0,0,0,0,0
50289,1997,0,0,0,0,0,0,0,0,0,0
50290,1997,0,0,0,0,0,0,0,0,0,0
50291,1997,0,0,0,0,0,0,0,0,0,0
50292,1997,22,22,22,22,22,22,22,22,22,22
50293,1997,0,0,0,0,0,0,0,0,0,0
50294,1997,10,10,10,10,10,10,10,10,10,10
50295,1997,7,7,7,7,7,7,7,7,7,7
50296,1997,0,9,0,0,7,0,0,0,0,25
50297,1997,0,0,0,0,0,0,0,0,0,0
50298,1997,38,0,26,0,15,27,15,0,0,0
50299,1997,0,0,0,0,0,0,0,0,0,0
50300,1997,7,5,0,28,8,5,13,11,10,6
50301,1997,32,32,32,32,32,32,32,32,32,32
50302,1997,23,23,23,23,23,23,23,23,23,23
50303,1997,0,0,0,0,0,0,0,0,0,0
50304,1997,0,0,0,0,0,0,0,0,0,0
50305,1997,0,0,0,0,0,0,0,0,0,0
50306,1997,19,0,0,0,0,0,0,30,0,0
50307,1997,0,0,0,0,0,0,0,0,0,0
50308,1997,0,0,0,0,0,0,0,0,0,0
50309,1997,0,0,0,0,0,0,0,0,33,0
50310,1997,0,0,11,0,0,0,0,0,0,0
50311,1997,5,5,5,5,5,5,5,5,5,5
50312,1997,0,0,0,0,0,0,0,0,0,0
50313,1997,22,22,22,22,22,22,22,22,22,22
50314,1997,0,0,0,17,0,0,0,0,0,0
50315,1997,0,0,0,0,0,0,0,0,0,0
50316,1997,20,20,20,20,20,20,20,20,20,20
50317,1997,0,0,0,0,0,0,0,0,0,0
50318,1997,0,0,0,0,0,0,0,0,0,0
50319,1997,0,0,0,0,0,0,0,0,0,0
50320,1997,0,0,0,0,0,0,0,0,0,0
50321,1997,0,0,0,0,0,0,0,0,0,0
50322,1997,19,19,19,19,19,19,19,19,19,19
50323,1997,0,0,0,0,0,0,0,0,0,0
50324,1997,15,15,15,15,15,15,15,15,15,15
50325,1997,0,0,0,0,0,0,0,0,0,0
50326,1997,22,22,22,22,22,22,22,22,22,22
50327,1997,0,0,0,0,0,0,0,0,0,0
50328,1997,0,0,0,0,9,0,0,0,0,0
50329,1997,0,0,0,0,0,0,0,0,0,0
50330,1997,0,0,0,0,0,0,0,0,0,0
50331,1997,0,9,0,0,15,0,0,28,0,0
50332,1997,0,0,0,0,0,0,0,0,0,0
50333,1997,22,22,22,22,22,22,22,22,22,22
50334,1997,0,0,0,0,0,0,0,0,0,0
50335,1997,0,0,0,0,0,0,0,0,0,0
50336,1997,25,0,0,0,0,0,0,18,0,0
50337,1997,0,0,0,0,0,0,0,0,0,0
50338,1997,0,0,0,0,12,0,0,0,0,0
50339,1997,6,6,6,6,6,6,6,6,6,6
50340,1997,0,0,0,0,0,0,0,0,0,0
50341,1997,26,26,26,26,26,26,26,26,26,26
50342,1997,0,0,0,0,0,0,0,0,0,0
50343,1997,0,0,0,0,0,0,0,0,0,0
50344,1997,0,0,0,0,0,0,0,0,0,0
50345,1997,0,0,0,0,19,0,0,0,0,23
50346,1997,25,0,9,0,9,11,0,28,14,0
50347,1997,0,0,0,0,0,0,0,0,0,0
50348,1997,0,0,0,0,0,0,0,0,0,0
50349,1997,0,0,0,0,0,0,0,0,0,0
50350,1997,0,0,0,0,0,0,0,0,0,0
50351,1997,0,0,0,0,0,0,0,0,0,0
50352,1997,17,17,17,17,17,17,17,17,17,17
50353,1997,24,24,24,24,24,24,24,24,24,24
50354,1997,2,2,2,2,2,2,2,2,2,2
50355,1997,16,16,16,16,16,16,16,16,16,16
50356,1997,20,0,0,0,0,0,0,0,0,0
50357,1997,0,0,0,0,0,0,0,0,0,0
50358,1997,0,0,0,0,0,0,0,0,0,0
50359,1997,0,0,0,0,0,0,0,0,0,0
50360,1997,18,18,18,18,18,18,18,18,18,18
50361,1997,9,9,9,9,9,9,9,9,9,9
50362,1997,0,0,0,0,0,0,0,0,0,0
50363,1997,0,0,0,0,0,0,0,0,0,0
50364,1997,0,0,0,0,0,0,0,0,0,0
50365,1997,0,0,20,0,0,0,0,0,0,0
50366,1997,0,0,0,0,0,0,20,0,0,0
50367,1997,0,0,0,10,0,0,0,0,0,0
50368,1997,0,0,0,0,0,0,0,0,0,16
50369,1997,9,9,9,9,9,9,9,9,9,9
50370,1997,0,0,0,0,0,0,0,0,0,0
50371,1997,0,0,0,0,0,6,0,0,0,0
50372,1997,0,26,0,0,0,0,0,0,0,0
50373,1997,6,0,16,0,22,0,0,23,0,26
50374,1997,0,0,0,0,0,0,0,0,0,0
50375,1997,0,0,0,0,0,0,0,0,0,0
50376,1997,0,0,0,0,0,0,0,0,0,0
50377,1997,24,24,24,24,24,24,24,24,24,24
50378,1997,24,24,24,24,24,24,24,24,24,24
50379,1997,0,0,0,0,0,0,0,0,0,0
50380,1997,0,0,0,0,0,0,0,0,0,0
50381,1997,0,0,0,0,0,0,0,0,0,0
50382,1997,0,0,0,0,0,0,0,0,0,0
50383,1997,24,24,24,24,24,24,24,24,24,24
50384,1997,0,0,0,0,0,0,0,0,0,0
50385,1997,0,0,0,0,0,0,0,0,0,0
50386,1997,0,0,0,0,0,0,0,0,0,0
50387,1997,9,9,9,9,9,9,9,9,9,9
50388,1997,0,0,0,0,0,0,0,0,0,0
50389,1997,0,0,0,0,19,0,0,0,0,0
50390,1997,0,0,0,0,0,0,0,0,0,0
50391,1997,0,0,0,0,0,0,0,0,0,0
50392,1997,0,0,12,0,0,0,0,0,0,0
50393,1997,0,0,0,0,0,0,0,0,0,0
50394,1997,0,0,0,0,0,0,0,0,0,0
50395,1997,9,9,9,9,9,9,9,9,9,9
50396,1997,0,0,0,30,0,0,0,0,0,0
50397,1997,0,0,0,0,0,0,0,0,0,0
50398,1997,1,1,1,1,1,1,1,1,1,1
50399,1997,1,1,1,1,1,1,1,1,1,1
50400,1997,0,0,0,0,0,0,0,0,0,0
50401,1997,0,0,0,0,0,0,0,0,0,0
50402,1997,0,0,0,0,0,0,0,0,0,0
50403,1997,0,8,0,0,0,0,0,0,0,0
50404,1997,0,0,0,0,0,0,7,0,0,0
50405,1997,27,27,27,27,27,27,27,27,27,27
50406,1997,17,17,17,17,17,17,17,17,17,17
50407,1997,0,0,0,0,0,0,0,0,0,0
50408,1997,0,0,0,0,0,0,0,0,0,0
50409,1997,0,0,0,0,0,0,0,0,0,0
50410,1997,0,0,0,29,0,0,0,0,0,0
50411,1997,0,0,0,0,0,0,0,0,0,0
50412,1997,15,15,15,15,15,15,15,15,15,15
50413,1997,0,0,0,0,0,0,0,0,0,0
50414,1997,0,21,0,0,0,0,0,0,0,0
50415,1997,27,27,27,27,27,27,27,27,27,27
50416,1997,11,11,11,11,11,11,11,11,11,11
50417,1997,0,0,0,0,0,0,0,0,0,0
50418,1997,20,20,20,20,20,20,20,20,20,20
50419,1997,12,12,12,12,12,12,12,12,12,12
50420,1997,0,0,20,0,8,0,0,0,0,4
50421,1997,12,12,12,12,12,12,12,12,12,12
50422,1997,0,0,0,0,0,0,0,0,0,0
50423,1997,16,16,16,16,16,16,16,16,16,16
50424,1997,0,0,0,0,0,17,0,0,0,0
50425,1997,0,0,0,0,0,0,0,0,0,0
50426,1997,14,14,14,14,14,14,14,14,14,14
50427,1997,0,0,10,0,0,0,0,10,0,0
50429,1997,18,18,18,18,18,18,18,18,18,18
50430,1997,0,0,0,0,0,0,0,0,0,0
50431,1997,13,13,13,13,13,13,13,13,13,13
50432,1997,0,0,0,0,0,12,0,0,0,0
50433,1997,0,0,0,0,15,0,0,0,0,0
50434,1997,0,0,0,0,0,0,0,0,0,0
50435,1997,0,0,27,0,0,0,0,0,0,0
50436,1997,0,0,0,0,0,0,0,0,0,0
50437,1997,0,0,0,0,0,0,0,0,0,0
50438,1997,0,0,0,0,0,0,0,0,0,0
50439,1997,22,22,22,22,22,22,22,22,22,22
50440,1997,0,0,0,0,0,0,0,0,0,0
50441,1997,5,5,5,5,5,5,5,5,5,5
50442,1997,28,0,22,0,7,0,10,0,0,26
50443,1997,0,0,0,0,0,0,0,0,0,0
50444,1997,0,8,0,0,0,0,0,0,0,0
50445,1997,0,0,0,0,0,0,0,0,0,0
50446,1997,38,14,10,0,3,5,0,11,6,5
50447,1997,18,18,18,18,18,18,18,18,18,18
50448,1997,0,0,0,0,0,0,0,0,0,0
50449,1997,6,6,6,6,6,6,6,6,6,6
50450,1997,9,9,9,9,9,9,9,9,9,9
50451,1997,0,0,0,0,0,0,0,0,0,0
50452,1997,0,0,0,0,0,0,0,0,0,0
50453,1997,18,18,18,18,18,18,18,18,18,18
50454,1997,0,27,0,24,0,0,33,0,0,0
50455,1997,0,0,0,0,0,0,0,0,0,0
50456,1997,11,11,11,11,11,11,11,11,11,11
50457,1997,0,0,0,0,0,0,0,0,0,0
50458,1997,0,0,0,0,29,0,12,0,18,10
50459,1997,0,0,0,0,0,0,0,0,0,0
50460,1997,0,0,0,0,0,0,0,0,0,0
50461,1997,22,22,22,22,22,22,22,22,22,22
50462,1997,3,0,0,0,16,0,0,28,0,0
50463,1997,0,0,0,0,0,0,0,0,0,0
50464,1997,25,25,25,25,25,25,25,25,25,25
50465,1997,6,6,6,6,6,6,6,6,6,6
50466,1997,25,25,25,25,25,25,25,25,25,25
50467,1997,0,0,0,0,0,0,0,0,0,0
50468,1997,0,0,0,0,0,0,0,0,0,0
50469,1997,0,0,0,0,0,0,0,0,0,0
50470,1997,0,0,0,0,0,0,0,0,0,0
50471,1997,7,7,7,7,7,7,7,7,7,7
50472,1997,19,19,19,19,19,19,19,19,19,19
50473,1997,0,0,0,0,0,0,0,0,0,0
50474,1997,0,0,0,0,0,0,0,0,0,0
50475,1997,0,0,0,0,0,0,0,0,10,0
50476,1997,19,19,19,19,19,19,19,19,19,19
50477,1997,0,0,0,0,0,0,0,0,0,0
50478,1997,13,13,13,13,13,13,13,13,13,13
50479,1997,0,0,10,0,0,0,0,0,0,0
50480,1997,0,0,0,0,0,0,0,0,0,0
50481,1997,0,0,0,0,0,0,0,0,0,0
50482,1997,0,0,0,0,0,0,0,0,0,17
50483,1997,0,0,0,0,0,0,0,0,0,0
50484,1997,20,20,20,20,20,20,20,20,20,20
50485,1997,0,0,0,0,0,0,0,0,0,0
50486,1997,17,17,17,17,17,17,17,17,17,17
50487,1997,0,0,0,0,0,0,0,0,0,0
50488,1997,0,0,0,0,0,0,0,0,0,0
50489,1997,0,0,0,0,0,0,0,0,0,0
50490,1997,0,0,0,0,0,0,0,0,0,0
50491,1997,0,0,0,0,0,0,0,0,0,0
50492,1997,0,0,0,0,0,0,0,0,0,0
50493,1997,24,24,24,24,24,24,24,24,24,24
50494,1997,8,8,8,8,8,8,8,8,8,8
50495,1997,0,0,0,0,7,0,0,0,0,0
50496,1997,5,5,5,5,5,5,5,5,5,5
50497,1997,8,8,8,8,8,8,8,8,8,8
50498,1997,0,0,0,0,0,0,0,0,0,0
50499,1997,20,20,20,20,20,20,20,20,20,20
50500,1997,20,20,20,20,20,20,20,20,20,20
50501,1997,0,0,0,0,0,0,0,0,0,0
50502,1997,0,0,0,0,0,0,0,0,0,0
50503,1997,0,0,0,0,0,0,0,0,0,0
50504,1997,0,0,0,0,0,0,0,0,0,0
50505,1997,16,16,16,16,16,16,16,16,16,16
50506,1997,0,0,0,0,0,0,0,0,0,0
50507,1997,23,23,23,23,23,23,23,23,23,23
50508,1997,18,18,18,18,18,18,18,18,18,18
50509,1997,0,0,0,0,0,0,0,0,0,0
50510,1997,0,0,0,0,0,0,0,0,0,0
50511,1997,0,0,0,0,0,0,0,0,0,0
50512,1997,0,0,0,0,0,0,0,0,0,0
50513,1997,18,18,18,18,18,18,18,18,18,18
50514,1997,0,0,0,0,0,0,0,0,0,0
50515,1997,17,17,17,17,17,17,17,17,17,17
50516,1997,0,0,0,0,0,0,0,0,0,0
50517,1997,0,0,0,0,0,0,0,0,0,0
50518,1997,16,16,16,16,16,16,16,16,16,16
50519,1997,0,0,0,0,0,0,0,0,0,0
50520,1997,0,0,0,0,0,0,0,0,0,0
50521,1997,0,0,0,0,0,0,0,0,0,0
50522,1997,0,5,0,0,0,0,0,0,0,0
50523,1997,0,0,0,0,0,0,0,0,0,0
50524,1997,0,0,0,0,0,0,0,0,0,0
50525,1997,10,10,10,10,10,10,10,10,10,10
50526,1997,9,9,9,9,9,9,9,9,9,9
50527,1997,12,12,12,12,12,12,12,12,12,12
50528,1997,0,0,0,0,0,0,0,0,0,0
50529,1997,22,22,22,22,22,22,22,22,22,22
50530,1997,0,0,0,0,0,0,0,0,0,0
50531,1997,0,0,0,0,7,0,0,0,19,0
50532,1997,0,0,0,0,0,0,0,0,0,0
50533,1997,0,0,0,0,0,0,0,0,0,0
50534,1997,0,0,0,0,0,0,0,0,0,0
50535,1997,0,0,0,0,0,0,0,0,0,0
50536,1997,0,0,0,0,0,0,0,0,0,0
50537,1997,0,0,0,0,0,0,0,0,24,0
50538,1997,0,0,0,0,0,0,0,0,0,0
50539,1997,0,0,0,0,20,0,0,0,0,0
50540,1997,0,0,0,0,0,0,0,0,0,0
50541,1997,0,0,0,0,0,0,0,0,0,9
50542,1997,0,0,0,27,0,0,0,0,0,0
50543,1997,29,29,29,29,29,29,29,29,29,29
50544,1997,0,0,0,0,0,0,0,0,0,0
50545,1997,4,4,4,4,4,4,4,4,4,4
50546,1997,0,0,0,0,0,0,0,13,0,0
50547,1997,16,16,16,16,16,16,16,17,16,16
50548,1997,0,0,0,0,0,0,0,0,0,0
50549,1997,0,0,0,0,0,0,0,0,0,0
50550,1997,4,4,4,4,4,4,4,4,4,4
50551,1997,0,0,0,0,0,0,0,0,0,0
50552,1997,15,15,15,15,15,15,15,15,15,15
50553,1997,22,0,0,0,0,6,0,0,0,0
50554,1997,0,0,0,0,0,0,0,0,0,0
50555,1997,21,21,21,21,21,21,21,21,21,21
50556,1997,0,0,0,0,0,0,0,0,0,0
50557,1997,0,16,28,0,0,26,0,9,0,0
50558,1997,0,0,0,0,0,0,0,0,0,0
50559,1997,0,0,0,0,0,0,0,0,0,0
50560,1997,0,0,0,0,0,0,0,0,0,0
50561,1997,0,8,0,0,0,0,0,20,0,19
50562,1997,0,0,0,0,0,0,0,0,0,0
50563,1997,0,0,0,0,0,0,0,0,0,0
50564,1997,27,27,27,27,27,27,27,27,27,27
50565,1997,15,15,15,15,15,15,15,20,15,15
60001,1997,0,0,0,0,0,0,0,0,0,0
60002,1997,2,2,2,2,2,2,2,2,2,2
60003,1997,0,0,0,0,0,0,0,0,0,0
60004,1997,4,4,4,4,4,4,4,4,4,4
60005,1997,4,4,4,4,4,4,4,4,4,4
60006,1997,28,6,15,11,9,11,27,37,6,31
60007,1997,0,0,12,0,0,0,0,0,0,0
60008,1997,0,0,0,0,0,0,0,0,0,0
60009,1997,39,39,39,39,39,39,39,39,39,39
60010,1997,0,0,0,0,0,0,0,0,0,0
60011,1997,0,0,0,0,0,13,0,0,0,0
60012,1997,0,0,0,0,0,0,0,0,0,0
60013,1997,0,0,0,0,0,0,0,0,0,0
60014,1997,15,15,15,15,15,15,15,15,15,15
60015,1997,20,20,20,20,20,20,20,20,20,20
60016,1997,27,27,27,27,27,27,27,27,27,27
60017,1997,29,29,29,29,29,29,29,29,29,29
60018,1997,0,0,13,0,0,0,0,0,0,0
60019,1997,0,0,0,0,0,0,0,0,0,0
60020,1997,0,0,0,0,0,0,0,0,0,0
60021,1997,0,0,0,0,0,0,0,0,0,0
60022,1997,0,0,0,0,0,0,0,0,0,10
60023,1997,8,8,8,8,8,8,8,8,8,8
60024,1997,0,0,0,0,0,0,0,0,0,0
60025,1997,0,0,0,0,0,0,0,0,0,0
60026,1997,18,18,18,18,18,18,18,18,18,18
60027,1997,0,0,0,0,0,0,0,0,0,0
60028,1997,0,0,0,0,0,0,0,0,0,0
60029,1997,0,0,0,0,0,0,0,0,0,0
60030,1997,0,0,0,0,0,0,0,0,0,0
60031,1997,0,0,0,0,0,0,0,0,0,0
60032,1997,0,0,0,0,0,0,0,0,0,0
60033,1997,0,0,0,0,0,0,0,0,0,0
60034,1997,7,0,0,0,0,0,0,0,0,0
60035,1997,0,0,0,0,0,0,0,0,0,0
60036,1997,0,0,0,0,0,0,0,0,0,0
60037,1997,0,0,0,0,0,0,0,0,0,0
60038,1997,0,0,0,0,19,0,0,12,0,4
60039,1997,10,10,10,10,10,10,10,10,10,10
60040,1997,0,0,0,0,0,0,0,0,0,0
60041,1997,0,0,0,0,0,0,0,0,0,0
60042,1997,0,0,0,0,0,0,0,0,0,0
60043,1997,28,28,28,28,28,28,28,28,28,28
60044,1997,0,0,0,0,0,0,0,0,0,0
60045,1997,2,2,2,2,2,2,2,2,2,2
60046,1997,0,20,0,0,0,0,0,0,0,0
60047,1997,0,0,0,0,0,0,0,0,0,0
60048,1997,30,30,30,30,30,30,30,30,30,30
60049,1997,25,25,25,25,25,25,25,25,25,25
60050,1997,21,21,21,21,21,21,21,21,21,21
60051,1997,16,16,16,16,16,16,16,16,16,16
60052,1997,27,27,27,27,27,27,27,27,27,27
60053,1997,10,10,10,10,10,10,10,10,10,10
60054,1997,14,14,14,14,14,14,14,14,14,14
60055,1997,0,0,0,0,0,0,0,0,0,0
60056,1997,0,0,0,0,0,0,0,0,0,0
60057,1997,0,0,0,0,0,0,0,0,0,0
60058,1997,0,0,0,0,0,0,0,0,0,0
60059,1997,30,30,30,30,30,30,30,30,30,30
60060,1997,0,0,0,0,0,0,0,0,0,0
60061,1997,10,10,10,10,10,10,10,10,10,10
60062,1997,10,0,11,0,0,0,0,0,0,0
60063,1997,0,0,0,0,0,14,0,0,0,0
60064,1997,19,19,19,19,19,19,19,19,19,19
60065,1997,16,17,0,40,0,0,0,0,23,11
