ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
50497,1996,23,23,23,23,23,23,23,23,23,23
50498,1996,26,0,0,32,28,0,0,0,0,0
50499,1996,20,20,20,20,20,20,20,20,20,20
50500,1996,0,0,0,0,0,0,0,0,0,0
50501,1996,14,14,14,14,14,14,14,14,14,14
50502,1996,0,0,0,0,0,0,0,0,0,0
50503,1996,0,0,0,0,0,0,0,0,0,0
50504,1996,0,0,0,0,0,0,0,0,0,0
50505,1996,0,0,0,0,0,0,0,0,0,0
50506,1996,2,2,2,2,2,2,2,2,2,2
50507,1996,0,0,0,0,0,0,0,0,0,0
50508,1996,27,27,27,27,27,27,27,27,27,27
50509,1996,0,0,0,0,0,0,0,0,0,0
50510,1996,0,0,0,0,9,0,0,0,0,0
50511,1996,0,0,0,0,0,0,0,0,0,0
50512,1996,0,0,0,0,0,0,0,0,0,0
50513,1996,1,1,1,1,1,1,1,1,1,1
50514,1996,0,0,0,0,0,0,0,0,0,0
50515,1996,0,0,0,0,0,0,11,0,0,13
50516,1996,0,0,0,0,0,0,0,0,0,0
50517,1996,0,0,0,0,0,0,0,0,0,18
50518,1996,15,15,15,15,15,15,15,15,15,15
50519,1996,0,0,0,15,0,0,0,0,0,0
50520,1996,0,0,0,0,0,0,0,0,0,0
50521,1996,0,0,0,0,0,0,0,0,0,0
50522,1996,0,0,0,0,0,0,0,0,0,0
50523,1996,20,20,20,20,20,20,20,20,20,20
50524,1996,13,13,13,13,13,13,13,13,13,13
50525,1996,0,0,0,0,0,0,0,0,0,0
50526,1996,0,0,0,0,0,0,0,0,0,0
50527,1996,0,0,0,0,0,0,0,36,0,0
50528,1996,0,0,0,0,0,0,0,0,0,0
50529,1996,0,0,0,4,0,0,0,0,0,0
50530,1996,30,30,30,30,30,30,30,30,30,30
50531,1996,21,21,21,21,21,21,21,21,21,21
50532,1996,0,0,0,0,0,0,0,0,0,0
50533,1996,0,0,0,0,0,0,0,16,0,0
50534,1996,0,0,0,0,0,0,0,0,20,0
50535,1996,6,6,6,6,6,6,6,6,6,6
50536,1996,0,0,0,0,0,0,0,0,0,0
50537,1996,19,19,19,19,19,19,19,19,19,19
50538,1996,18,18,18,18,18,18,18,18,18,18
50539,1996,0,0,0,19,22,5,0,0,9,0
50540,1996,21,21,21,21,21,21,21,21,21,21
50541,1996,0,0,4,10,0,0,0,35,0,0
50542,1996,0,0,0,0,0,0,0,0,0,0
50543,1996,0,0,0,0,0,0,0,17,0,0
50544,1996,0,0,0,0,0,0,0,0,0,13
60001,1996,18,18,18,18,18,18,18,18,18,18
60002,1996,2,2,2,2,2,2,2,2,2,2
60003,1996,0,19,0,0,0,0,0,0,0,0
60004,1996,4,4,4,4,4,4,4,4,4,4
60005,1996,0,0,0,0,0,0,0,0,0,0
60006,1996,0,0,0,0,0,0,0,0,0,0
60007,1996,0,0,36,0,0,0,0,0,0,0
60008,1996,0,0,0,0,0,0,0,0,0,0
60009,1996,3,0,0,0,0,0,0,0,0,0
60010,1996,0,0,0,0,0,0,0,0,0,0
60011,1996,0,0,0,0,0,0,0,0,0,0
60012,1996,4,4,4,4,4,4,4,4,4,4
60013,1996,0,0,0,0,0,0,13,0,0,0
60014,1996,0,0,0,0,0,0,0,0,0,0
60015,1996,0,0,0,0,0,0,0,0,0,0
60016,1996,0,0,0,0,0,0,0,0,0,0
60017,1996,3,3,3,3,3,3,3,3,3,3
60018,1996,1,1,1,1,1,1,1,1,4,1
60019,1996,0,0,0,0,0,0,0,0,0,0
60020,1996,0,0,0,0,0,0,0,0,0,0
60021,1996,0,0,0,0,0,0,0,0,0,0
60022,1996,0,0,0,0,0,0,12,0,0,0
60023,1996,0,0,0,0,0,0,0,0,0,0
60024,1996,0,0,0,0,0,0,0,0,20,0
60025,1996,0,0,0,0,0,0,0,0,0,0
60026,1996,0,0,0,0,0,0,0,0,0,0
60027,1996,0,0,0,0,0,0,0,0,0,0
60028,1996,24,24,24,24,24,24,24,24,24,24
60029,1996,26,26,26,26,26,26,26,26,26,26
60030,1996,17,17,17,17,17,17,17,17,17,17
60031,1996,23,23,23,23,23,23,23,23,23,23
60032,1996,22,22,22,22,22,22,22,22,22,22
60033,1996,26,26,26,26,26,26,26,26,26,26
60034,1996,0,0,0,0,0,0,0,0,0,0
60035,1996,15,15,15,15,15,15,15,15,15,15
60036,1996,0,0,0,0,0,0,0,0,0,0
60037,1996,15,15,15,15,15,15,15,15,15,15
60038,1996,28,28,28,28,28,28,28,28,28,28
60039,1996,11,11,11,11,11,11,11,11,11,11
60040,1996,0,0,0,0,0,0,0,0,0,0
60041,1996,0,0,0,0,0,0,0,0,0,0
60042,1996,0,0,0,0,0,0,0,0,0,0
60043,1996,19,13,24,7,22,20,19,12,0,0
60044,1996,0,0,0,0,0,13,0,0,0,0
60045,1996,19,19,19,19,19,19,19,19,19,19
60046,1996,0,0,0,0,0,0,0,0,0,0
60047,1996,0,0,0,10,13,6,16,0,21,0
60048,1996,0,0,0,0,0,0,0,0,0,0
60049,1996,0,14,0,0,0,0,0,0,0,0
60050,1996,0,0,0,0,0,0,0,0,0,0
60051,1996,0,0,0,0,0,0,0,0,0,0
60052,1996,0,0,0,0,0,0,0,0,0,0
60053,1996,0,0,11,0,14,0,7,0,0,0
60054,1996,0,0,0,0,0,0,0,0,0,0
60055,1996,30,30,30,30,30,30,30,30,30,30
60056,1996,5,5,5,5,5,5,5,5,5,5
60057,1996,0,0,17,0,0,0,0,0,0,0
60058,1996,0,0,15,0,0,0,0,0,0,0
60059,1996,15,15,15,15,15,15,15,15,15,15
60060,1996,18,18,18,18,18,18,18,18,18,18
60061,1996,0,0,0,0,0,0,0,0,0,0
60062,1996,0,0,0,0,0,0,0,0,0,0
60063,1996,0,0,0,0,0,0,0,0,0,0
60064,1996,21,0,0,0,27,0,0,0,8,9
60065,1996,0,0,0,0,0,0,13,0,0,0
60066,1996,0,0,0,0,0,0,0,0,0,0
60067,1996,0,0,0,0,0,0,0,0,0,0
60068,1996,0,0,0,0,0,0,0,0,0,0
60069,1996,0,0,0,0,0,0,0,0,0,0
60070,1996,0,0,0,0,0,0,0,0,0,0
60071,1996,0,0,0,0,0,0,0,0,0,0
60072,1996,0,0,0,0,0,0,0,0,0,0
60073,1996,0,0,0,0,0,0,0,0,0,0
60074,1996,0,0,0,0,0,0,0,0,0,0
60075,1996,6,0,0,0,20,0,0,0,0,0
60076,1996,0,0,0,0,0,0,0,0,0,0
60077,1996,14,14,14,14,14,14,14,14,14,14
60078,1996,0,0,0,0,0,0,0,0,0,0
60079,1996,12,12,12,12,12,12,12,32,12,12
60080,1996,13,13,13,13,13,13,13,13,13,13
60081,1996,0,0,0,0,0,0,0,0,0,0
60082,1996,0,0,0,0,0,0,0,0,0,0
60083,1996,16,0,0,0,0,0,0,0,0,0
60084,1996,0,0,0,0,0,0,0,0,0,0
60085,1996,6,6,6,6,6,6,6,6,6,6
60086,1996,0,0,0,0,0,0,0,0,0,0
60087,1996,0,0,0,0,0,0,0,0,0,0
60088,1996,0,0,0,0,0,0,0,0,0,0
60089,1996,0,0,0,0,0,0,0,0,0,0
60090,1996,0,0,0,0,0,0,0,0,0,0
60091,1996,0,0,0,0,0,0,0,0,0,0
60092,1996,0,0,0,0,0,0,0,0,0,0
60093,1996,0,0,0,0,0,0,0,0,0,0
60094,1996,21,0,34,18,17,20,15,18,10,13
60095,1996,0,0,0,0,0,0,0,0,0,0
60096,1996,23,23,23,23,23,23,23,23,23,23
60097,1996,14,14,14,14,14,14,14,14,14,14
60098,1996,18,18,18,18,18,18,18,18,18,18
60099,1996,15,15,15,15,15,15,15,15,15,15
60100,1996,10,10,10,10,10,10,10,10,10,10
60101,1996,0,0,0,0,0,0,0,0,0,0
60102,1996,8,8,8,8,8,8,8,8,8,8
60103,1996,11,32,0,0,22,0,0,33,9,0
60104,1996,10,10,10,10,10,10,10,10,10,10
60105,1996,10,10,10,10,10,10,10,10,10,10
60106,1996,0,0,0,0,0,0,0,0,0,0
60107,1996,0,0,0,0,0,0,0,0,0,0
60108,1996,0,0,0,0,0,0,0,0,0,0
60109,1996,0,0,0,0,0,0,0,0,0,0
60110,1996,0,0,0,0,0,0,0,0,0,0
60111,1996,9,9,9,9,9,9,9,9,9,9
60112,1996,0,0,0,0,0,0,0,0,0,0
60113,1996,0,0,0,0,0,0,0,0,0,0
60114,1996,0,0,0,0,0,0,0,0,0,0
60115,1996,2,0,0,0,0,35,0,4,0,0
60116,1996,0,0,0,0,0,0,0,0,0,0
60117,1996,0,0,0,0,0,0,0,0,0,0
60118,1996,0,0,0,0,0,0,0,0,0,0
60119,1996,0,0,0,0,0,0,0,0,0,0
60120,1996,0,0,0,0,0,0,0,0,0,0
60121,1996,0,0,0,0,0,0,0,0,0,0
60122,1996,0,19,0,0,0,0,0,0,14,0
60123,1996,0,0,0,0,0,0,0,0,0,0
60124,1996,22,22,22,22,22,22,22,22,22,22
60125,1996,0,0,0,0,0,0,3,0,0,0
60126,1996,0,0,0,0,0,0,0,0,0,0
60127,1996,0,3,9,0,0,0,0,21,0,0
60128,1996,0,0,0,0,0,0,0,0,0,0
60129,1996,0,0,0,0,0,0,0,0,0,0
60130,1996,0,0,0,0,0,4,0,0,0,0
60131,1996,0,8,9,10,0,0,0,0,0,0
60132,1996,15,15,15,15,15,15,15,15,15,15
60133,1996,0,0,0,0,0,0,0,17,0,11
60134,1996,0,0,0,0,0,0,0,0,0,0
60135,1996,0,0,0,13,0,0,0,0,0,20
60136,1996,0,0,0,0,0,0,0,0,0,0
60137,1996,0,0,0,0,0,0,0,0,0,0
60138,1996,0,0,0,0,0,0,0,0,0,0
60139,1996,0,0,0,0,0,0,0,0,0,0
60141,1996,0,0,0,0,0,0,0,0,0,0
60142,1996,9,0,8,9,0,7,0,15,0,19
60143,1996,0,0,0,0,0,0,0,0,0,0
60144,1996,0,0,0,0,0,0,0,0,0,0
60145,1996,0,0,0,0,0,0,0,0,0,0
60146,1996,0,0,0,0,0,0,0,0,0,0
60147,1996,15,15,15,15,15,15,15,15,15,15
60148,1996,0,0,0,0,0,0,0,0,0,0
60149,1996,0,0,0,0,0,0,0,0,0,0
60150,1996,0,0,0,0,0,0,0,12,0,0
60152,1996,0,25,23,20,13,33,17,0,28,12
60153,1996,0,0,0,11,0,0,0,10,0,0
60154,1996,0,0,0,0,0,0,0,0,0,0
60155,1996,31,31,31,31,31,31,31,31,31,31
60156,1996,19,19,26,19,19,19,19,19,19,19
60157,1996,0,0,0,0,0,0,0,0,0,0
60158,1996,0,0,0,0,0,0,0,0,0,0
60159,1996,0,0,0,0,0,0,0,0,0,3
60160,1996,0,0,0,0,0,0,22,0,0,10
60161,1996,18,18,18,18,18,18,18,18,18,18
60162,1996,11,11,11,11,11,11,11,11,11,11
60163,1996,0,0,0,0,0,0,0,15,0,12
60164,1996,0,0,0,0,0,0,0,0,0,0
60165,1996,12,12,12,12,12,12,12,12,12,12
60166,1996,0,0,21,0,27,13,18,0,0,0
60167,1996,0,0,0,0,0,0,0,0,0,0
60168,1996,0,0,0,0,0,0,0,0,0,0
60169,1996,0,0,0,0,0,0,0,0,0,0
60170,1996,7,7,7,7,7,7,7,7,7,7
60171,1996,0,0,0,0,0,0,0,0,0,0
60172,1996,0,0,0,0,0,0,0,0,0,0
60173,1996,16,16,16,16,16,16,16,16,16,16
60174,1996,19,19,19,19,19,19,19,19,19,19
60175,1996,0,0,0,0,0,0,0,0,0,0
60176,1996,0,0,0,0,0,0,0,0,0,0
60177,1996,0,0,0,0,0,0,0,0,0,0
60178,1996,0,0,0,0,0,0,0,0,0,0
60179,1996,0,0,0,0,0,0,0,0,0,0
60180,1996,0,0,0,0,0,0,0,0,0,0
60181,1996,0,0,22,16,0,14,0,0,0,0
60182,1996,0,34,18,20,0,17,0,0,0,8
60183,1996,0,0,0,0,0,0,0,0,0,0
60184,1996,28,28,28,28,28,28,28,28,28,28
60185,1996,0,0,0,0,0,0,0,0,0,0
60186,1996,0,0,0,0,0,0,0,0,0,0
60187,1996,0,0,12,0,10,0,0,0,0,0
60188,1996,0,0,0,0,0,0,0,0,0,0
60189,1996,0,0,0,0,0,0,0,0,0,0
60190,1996,10,25,21,10,24,31,24,34,23,40
60191,1996,13,13,13,13,13,13,13,13,13,13
60192,1996,0,0,0,0,17,0,0,0,0,0
60193,1996,0,0,0,0,0,0,0,0,0,0
60194,1996,0,0,0,0,0,0,0,0,0,0
60195,1996,11,11,11,11,11,11,11,11,11,11
60196,1996,0,0,0,0,10,0,0,0,0,0
60197,1996,0,0,0,33,0,0,0,0,0,0
60198,1996,5,0,0,0,0,0,12,0,0,11
60199,1996,0,0,0,13,0,0,0,20,0,0
60201,1996,0,0,0,0,0,0,0,0,0,0
60202,1996,0,0,0,0,0,0,0,0,0,0
60203,1996,0,0,0,0,0,0,0,0,0,0
60204,1996,0,0,0,0,0,0,0,0,0,0
60205,1996,0,0,0,0,0,0,0,0,0,0
60206,1996,0,0,0,0,0,0,0,0,0,0
60207,1996,0,0,0,0,0,0,0,0,0,0
60208,1996,18,18,18,18,18,18,18,18,18,18
60209,1996,0,0,0,0,0,0,0,0,0,0
60210,1996,0,0,0,0,0,0,0,0,0,0
60211,1996,0,0,0,0,0,0,0,0,0,0
60212,1996,0,0,0,0,0,0,0,0,0,0
60213,1996,15,24,13,0,13,10,20,0,0,10
60214,1996,23,23,23,23,23,23,23,23,23,23
60215,1996,0,0,0,0,0,0,0,0,0,0
60216,1996,0,0,0,0,0,0,0,0,0,0
60217,1996,0,0,0,0,0,0,0,0,0,0
60218,1996,0,0,0,0,0,0,5,0,0,0
60219,1996,0,0,0,0,0,0,0,0,0,0
60220,1996,15,15,15,15,15,15,15,15,15,15
60221,1996,0,0,0,0,0,0,0,0,0,0
60222,1996,0,0,0,0,0,0,0,0,0,0
60223,1996,20,20,20,20,20,20,20,20,20,20
60224,1996,0,0,0,0,0,0,0,0,0,0
60225,1996,0,0,0,0,0,0,0,0,0,0
60226,1996,0,0,0,0,0,0,0,0,0,0
60227,1996,0,0,0,0,0,0,0,0,0,0
60228,1996,0,0,0,0,0,0,0,0,0,0
60229,1996,0,0,0,0,0,0,0,0,0,0
60230,1996,0,0,0,0,0,0,0,0,0,0
60231,1996,14,14,14,14,14,14,14,14,14,14
60232,1996,0,0,0,0,0,0,0,0,0,0
60233,1996,30,30,30,30,30,30,30,30,30,30
60234,1996,0,0,0,0,0,0,0,0,0,0
60235,1996,0,0,0,0,0,0,0,0,0,0
60236,1996,0,0,0,0,0,0,0,0,0,0
60237,1996,17,17,17,17,17,17,17,17,17,17
60238,1996,0,0,0,0,7,0,0,0,0,0
60239,1996,0,0,0,7,0,0,0,0,0,0
60240,1996,0,0,0,0,0,0,0,0,0,0
60241,1996,11,7,9,5,6,7,13,13,3,8
60242,1996,6,6,6,11,6,6,6,6,6,6
60243,1996,25,25,25,25,25,25,25,25,25,25
60244,1996,15,15,15,15,15,15,15,15,15,15
60245,1996,0,0,0,0,0,0,0,0,0,0
60246,1996,18,18,18,18,18,18,18,18,18,18
60247,1996,0,0,0,0,0,0,0,0,0,0
60248,1996,13,13,13,13,13,13,13,13,13,13
60249,1996,16,16,16,16,16,16,16,16,16,16
60250,1996,0,0,0,0,0,0,0,0,0,0
60251,1996,7,7,7,7,7,7,7,7,7,7
60252,1996,0,0,0,0,0,0,0,0,0,0
60253,1996,0,0,0,0,7,0,0,0,0,0
60254,1996,16,16,16,16,16,16,16,16,16,16
60255,1996,22,22,22,22,22,22,22,22,22,22
60256,1996,23,23,23,23,23,23,23,23,23,23
60257,1996,13,25,13,5,27,14,29,20,0,23
60258,1996,11,0,18,0,13,4,6,14,3,30
60259,1996,0,0,27,0,0,0,0,0,0,0
60260,1996,0,0,0,0,0,0,0,0,0,0
60261,1996,0,0,0,0,0,0,0,0,0,0
60262,1996,7,7,7,7,7,7,7,7,7,7
60263,1996,0,0,0,0,0,0,0,0,0,0
60264,1996,0,0,0,0,0,0,0,0,0,0
60265,1996,11,11,11,11,11,11,11,11,11,11
60266,1996,0,0,0,0,0,0,0,0,0,0
60267,1996,0,0,6,0,0,15,13,0,0,3
60268,1996,0,0,0,0,0,0,0,0,0,22
60269,1996,18,18,18,18,18,18,18,18,18,18
60270,1996,2,2,2,2,2,2,2,2,2,2
60271,1996,0,0,25,0,0,26,0,0,0,0
60272,1996,0,0,0,0,0,0,0,9,0,0
60273,1996,0,0,0,0,0,0,0,0,0,0
60274,1996,0,0,0,0,0,0,0,0,0,0
60275,1996,0,0,0,0,0,0,0,0,0,0
60276,1996,0,0,0,0,0,0,0,0,0,0
60277,1996,8,8,8,8,8,8,8,8,8,8
60278,1996,0,0,0,0,0,0,0,0,0,0
60279,1996,0,0,0,0,0,0,0,0,0,0
60280,1996,0,0,0,0,0,0,0,0,0,0
60281,1996,13,9,0,0,0,9,0,0,0,0
60282,1996,20,0,0,0,0,0,0,0,0,0
60283,1996,17,17,17,17,17,17,17,17,17,17
60284,1996,0,0,0,0,0,0,0,0,0,0
60285,1996,0,0,0,0,0,0,0,0,0,0
60286,1996,0,0,22,0,9,19,0,23,0,5
60287,1996,0,0,0,0,0,0,0,0,0,0
60288,1996,24,24,24,24,24,24,24,24,24,24
60289,1996,0,0,0,13,0,0,0,0,0,0
60290,1996,0,0,0,0,0,0,0,0,0,0
60291,1996,19,19,19,19,19,19,19,19,19,19
60292,1996,26,26,26,26,26,26,26,26,26,26
60293,1996,8,8,8,8,8,8,8,8,8,8
60294,1996,0,0,0,0,0,0,0,0,0,0
60295,1996,18,18,18,18,18,18,18,18,18,18
60296,1996,10,10,10,10,10,10,10,10,10,10
60297,1996,6,0,0,0,0,0,0,0,0,0
60298,1996,0,0,0,0,0,13,0,0,0,0
60299,1996,0,0,0,0,0,0,0,0,0,0
60300,1996,0,0,0,0,0,0,0,0,0,0
60301,1996,31,16,11,10,4,49,10,15,13,0
60302,1996,9,9,9,9,9,9,9,9,9,9
60303,1996,0,0,0,0,0,0,0,0,0,0
60304,1996,0,0,0,0,0,0,0,0,0,0
60305,1996,0,0,0,0,0,0,0,0,0,0
60306,1996,30,30,30,30,30,30,30,30,30,30
60307,1996,7,7,7,7,7,7,7,7,7,7
60308,1996,0,0,0,0,0,0,0,0,0,0
60309,1996,0,0,0,0,0,0,0,0,0,0
60310,1996,0,0,0,0,0,0,0,0,0,0
60311,1996,3,0,0,0,0,0,0,0,0,0
60312,1996,0,0,0,0,0,0,0,0,0,0
60313,1996,0,0,0,0,0,0,10,0,0,0
60314,1996,0,7,0,0,0,0,0,8,0,0
60315,1996,7,11,15,11,8,19,11,4,23,8
60316,1996,0,0,0,0,0,0,0,0,0,0
60317,1996,23,23,23,23,23,23,23,23,23,23
60318,1996,0,6,0,0,0,6,12,22,10,0
60319,1996,0,0,18,6,0,0,0,0,22,0
60320,1996,0,0,0,0,0,0,0,0,0,0
60321,1996,26,26,26,26,26,26,26,26,26,26
60322,1996,0,0,9,0,17,0,0,12,3,22
60323,1996,22,22,22,22,22,22,22,22,22,22
60324,1996,12,12,12,12,12,12,12,12,12,12
60325,1996,0,0,0,0,0,0,0,0,0,0
60326,1996,0,0,0,0,0,0,0,0,0,0
60327,1996,0,17,0,0,0,0,0,0,0,0
60328,1996,6,6,6,6,6,6,6,6,6,6
60329,1996,2,2,2,2,2,2,2,2,2,2
60330,1996,0,0,0,0,0,0,0,0,14,4
60331,1996,17,17,17,17,17,17,17,17,17,17
60332,1996,0,0,0,0,0,0,0,0,0,0
60333,1996,0,0,0,0,0,0,0,0,0,0
60334,1996,0,0,0,0,0,0,0,0,0,0
60335,1996,0,0,0,0,0,0,0,0,0,0
60336,1996,23,23,23,23,23,23,23,23,23,23
60337,1996,0,0,0,0,0,0,0,0,0,0
60338,1996,0,0,0,0,0,0,0,0,0,0
60339,1996,0,0,0,0,0,0,0,0,0,0
60340,1996,0,0,0,0,0,0,0,0,0,0
60341,1996,20,0,0,0,0,0,0,0,0,0
60342,1996,0,0,0,0,0,0,0,0,0,0
60343,1996,13,13,13,13,13,13,13,13,13,13
60344,1996,10,10,10,10,10,10,10,10,10,10
60345,1996,19,13,22,8,0,11,0,17,22,19
60346,1996,0,0,0,43,0,0,0,0,0,0
60347,1996,0,0,0,0,0,0,0,0,0,0
60348,1996,0,0,0,0,0,0,0,0,0,0
60349,1996,0,0,0,0,0,0,0,0,0,0
60350,1996,11,11,11,11,11,11,11,11,11,11
60351,1996,0,0,0,0,0,0,0,0,0,0
60352,1996,34,34,34,34,34,34,34,34,34,34
60353,1996,0,0,0,0,0,0,0,0,0,0
60354,1996,12,12,12,12,12,12,12,12,12,12
60355,1996,21,21,21,21,21,21,21,21,21,21
60356,1996,0,0,0,0,0,0,0,0,0,0
60357,1996,13,13,13,13,13,13,13,13,13,13
60358,1996,2,2,2,2,2,2,2,2,2,2
60359,1996,0,0,0,0,0,0,0,0,0,0
60360,1996,18,18,18,18,18,18,18,18,18,18
60361,1996,0,0,0,0,0,0,0,0,0,0
60362,1996,0,0,0,0,0,0,0,0,0,0
60363,1996,19,19,19,19,19,19,19,19,19,19
60364,1996,9,9,9,9,9,9,9,9,9,9
60365,1996,0,0,0,0,0,0,0,0,0,0
60366,1996,0,0,0,0,0,0,0,0,0,0
60367,1996,0,0,0,0,0,0,0,0,0,0
60368,1996,16,16,16,16,16,16,16,16,16,16
60369,1996,0,0,0,0,0,0,0,0,0,0
60370,1996,0,0,28,0,0,0,0,0,0,0
60371,1996,0,0,0,5,0,0,0,0,0,0
60372,1996,0,0,0,0,0,0,0,0,0,30
60373,1996,11,11,11,11,11,11,11,11,11,11
60374,1996,21,0,20,15,25,13,21,0,16,17
60375,1996,0,0,0,0,0,0,0,0,0,0
60376,1996,42,42,42,42,42,42,42,42,42,42
60377,1996,15,15,15,15,15,15,15,15,15,15
60378,1996,0,0,0,0,0,0,0,0,0,0
60379,1996,0,0,0,0,0,0,0,0,8,0
60380,1996,0,0,0,0,0,0,0,0,0,0
60381,1996,13,13,13,13,13,13,13,13,13,13
60382,1996,11,11,11,11,11,11,11,11,11,11
60383,1996,0,0,0,0,0,0,0,0,0,0
60384,1996,0,0,0,0,0,0,0,0,0,0
60385,1996,0,0,0,0,0,0,0,0,0,0
60386,1996,0,0,0,0,0,0,0,0,0,0
60387,1996,0,0,0,0,0,0,0,17,0,0
60388,1996,0,0,0,0,0,0,0,0,0,0
60389,1996,19,19,19,19,19,19,19,19,19,19
60390,1996,0,0,0,0,0,0,0,0,0,0
60391,1996,0,0,0,0,0,15,0,0,0,0
60392,1996,0,0,0,0,0,0,0,0,0,0
60393,1996,2,4,3,2,10,24,0,0,10,16
60394,1996,28,28,28,28,28,28,28,28,28,28
60395,1996,0,0,0,0,0,0,0,7,0,0
60396,1996,0,0,0,0,0,0,0,0,0,0
60397,1996,23,24,0,14,18,0,25,0,10,4
60398,1996,0,0,10,0,0,0,0,0,0,0
60399,1996,0,0,0,0,0,0,0,0,0,0
60400,1996,0,0,0,0,0,0,0,0,0,0
60401,1996,0,0,0,0,0,0,0,0,0,0
60402,1996,0,0,0,0,0,0,0,0,0,14
60403,1996,5,5,5,5,5,5,5,5,5,5
60404,1996,0,0,0,0,0,0,0,0,0,0
60405,1996,0,0,0,0,0,0,0,0,0,0
60406,1996,7,7,7,7,7,7,7,7,7,7
60407,1996,0,0,28,0,0,0,0,0,0,0
60408,1996,0,0,0,0,0,0,0,0,0,0
60409,1996,0,0,0,0,0,0,0,0,0,25
60410,1996,0,30,19,18,0,0,0,0,12,14
60411,1996,0,0,0,0,0,0,0,0,0,0
60412,1996,15,15,15,15,15,15,15,15,15,15
60413,1996,21,21,21,21,21,21,21,21,21,21
60414,1996,0,0,0,0,0,17,0,0,0,0
60415,1996,20,20,20,20,20,20,20,20,20,20
60416,1996,32,32,32,32,32,32,32,32,32,32
60417,1996,0,0,0,0,0,0,0,0,0,0
60418,1996,0,0,0,0,22,0,0,0,0,0
60419,1996,0,0,0,12,3,0,21,13,8,15
60420,1996,0,0,0,0,0,0,0,0,0,0
60421,1996,0,0,0,0,0,0,0,0,0,0
60422,1996,16,16,16,16,16,16,16,16,16,16
60423,1996,0,0,0,0,15,0,0,0,0,0
60424,1996,0,0,0,0,0,0,0,0,0,0
60425,1996,0,0,0,0,0,0,0,0,0,0
60426,1996,0,0,0,0,0,0,0,0,0,0
60427,1996,0,0,9,0,0,0,0,0,0,0
60428,1996,14,14,14,14,14,14,14,14,14,14
60429,1996,0,20,0,3,0,11,0,0,0,0
60430,1996,0,17,11,0,23,0,8,16,14,0
60431,1996,14,14,14,14,14,14,14,14,14,14
60432,1996,0,0,0,0,0,0,0,13,0,0
60433,1996,0,0,0,0,0,0,0,0,0,0
60434,1996,0,0,0,0,0,0,0,0,0,0
60435,1996,0,0,0,0,0,0,0,0,0,0
60436,1996,0,0,0,0,0,0,0,0,0,0
60437,1996,0,0,0,0,0,0,0,0,0,0
60438,1996,0,17,0,0,0,0,0,0,13,0
60440,1996,0,0,0,0,0,0,0,0,0,0
60441,1996,16,16,16,16,16,16,16,16,16,16
60442,1996,20,20,20,20,20,20,20,20,20,20
60443,1996,0,0,0,0,0,0,0,0,0,0
60444,1996,0,0,0,0,0,0,0,0,0,0
60445,1996,0,0,0,0,0,0,0,0,0,0
60446,1996,12,0,0,0,0,0,0,17,0,0
60447,1996,0,0,6,17,0,13,0,4,0,19
60448,1996,0,0,0,0,0,0,0,0,0,0
60449,1996,0,0,0,0,0,0,0,0,0,0
60450,1996,0,0,28,0,0,0,0,0,0,0
60451,1996,0,8,13,5,0,0,0,7,0,15
60452,1996,7,7,7,7,7,7,7,7,7,7
60453,1996,8,8,8,8,8,8,8,8,8,8
60454,1996,0,11,0,15,0,24,0,0,0,5
60455,1996,12,12,12,12,12,12,12,12,12,12
60456,1996,22,22,22,22,22,22,22,22,22,22
60457,1996,0,0,0,0,0,0,0,0,0,0
60458,1996,0,0,0,0,0,0,0,0,0,0
60459,1996,0,0,0,0,0,0,0,0,0,0
60460,1996,0,0,0,0,0,0,0,0,0,0
60461,1996,15,15,15,15,15,15,15,15,15,15
60462,1996,0,0,0,0,0,0,0,0,0,0
60463,1996,0,0,0,0,0,0,0,0,0,0
60464,1996,16,16,16,16,16,16,16,16,16,16
60465,1996,20,20,20,20,20,20,20,20,20,20
60466,1996,22,22,22,22,22,22,22,22,22,22
60467,1996,0,0,0,0,0,0,0,0,0,0
60468,1996,0,0,0,0,0,0,0,0,0,0
60469,1996,10,10,10,10,10,10,10,10,10,10
60470,1996,5,5,5,5,5,5,5,5,5,5
60471,1996,0,0,0,0,0,0,0,0,0,0
60472,1996,18,0,0,0,0,0,0,0,0,0
60473,1996,0,0,0,0,0,0,0,0,0,0
60474,1996,31,0,0,0,0,0,0,0,0,0
60475,1996,0,0,0,0,0,0,0,0,0,0
60476,1996,0,0,0,0,0,0,0,0,0,0
60477,1996,0,0,0,0,0,0,0,0,0,0
60478,1996,12,12,12,12,12,12,12,12,12,12
60479,1996,0,0,0,0,0,0,0,0,0,0
60480,1996,0,0,0,0,0,0,0,0,0,0
60481,1996,0,0,0,0,0,0,0,0,0,0
60482,1996,0,5,0,0,0,0,0,0,0,0
60483,1996,0,0,0,0,24,7,0,0,10,0
60484,1996,0,0,0,9,0,0,0,0,0,0
60485,1996,0,0,0,0,0,0,0,0,0,0
60486,1996,0,0,0,0,2,0,0,0,0,0
60487,1996,0,0,0,0,0,0,0,0,0,0
60488,1996,0,0,0,0,0,0,0,0,0,0
60489,1996,0,0,0,0,0,0,0,0,0,0
60490,1996,0,0,21,0,0,0,0,0,0,0
60491,1996,0,0,0,0,0,0,0,0,0,0
60492,1996,24,24,24,24,24,24,24,24,24,24
