ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
62740,1,1,1996,0,0,0,0,0,0,0,0,0,0
62741,1,1,1996,19,19,19,19,19,19,19,19,19,19
62741,2,1,1996,0,0,0,7,0,0,0,0,0,0
62742,1,1,1996,0,0,0,0,0,0,0,0,0,0
62742,2,1,1996,0,0,0,0,0,0,0,0,0,0
62743,1,1,1996,0,0,0,0,0,0,0,0,0,0
62744,1,1,1996,0,0,0,0,0,0,0,0,0,0
62744,2,1,1996,0,0,0,0,0,0,0,0,0,0
62745,1,1,1996,34,34,34,34,34,34,34,34,34,34
62746,0,1,1996,0,0,0,0,0,0,0,0,0,0
62746,1,1,1996,0,0,0,0,0,0,0,0,0,0
62747,1,1,1996,17,17,17,17,17,17,17,17,17,17
62748,0,1,1996,12,12,12,12,12,12,12,12,12,12
62748,1,1,1996,0,0,0,0,0,0,0,0,0,0
62749,0,1,1996,0,0,0,0,0,0,0,0,0,0
62749,1,1,1996,0,0,0,14,0,0,18,0,0,19
62749,2,1,1996,0,0,0,0,10,0,4,0,0,9
62749,3,1,1996,30,0,0,0,16,16,5,11,15,0
62749,4,1,1996,0,14,14,9,0,0,8,0,30,0
62749,5,1,1996,0,0,0,0,0,0,24,0,22,0
62750,0,1,1996,12,12,12,12,12,12,12,12,12,12
62750,2,1,1996,0,0,0,0,0,0,0,0,0,0
62750,3,1,1996,0,0,0,0,0,0,0,0,19,0
62751,1,1,1996,0,0,0,0,0,0,0,0,0,0
62752,1,1,1996,11,11,11,11,11,11,11,11,11,11
62753,1,1,1996,0,0,0,0,0,0,0,0,0,0
62753,2,1,1996,0,0,0,0,0,0,0,0,0,0
62754,1,1,1996,0,0,0,0,0,0,0,0,0,0
62755,1,1,1996,0,0,11,0,0,11,0,15,0,0
62756,1,1,1996,0,0,0,0,0,0,0,0,0,0
62757,1,1,1996,0,10,0,0,0,0,0,0,0,0
62758,0,1,1996,0,0,0,0,0,0,0,0,0,4
62759,0,1,1996,0,0,0,0,0,0,0,0,0,0
62759,1,1,1996,0,0,0,0,0,0,0,0,0,0
62760,1,1,1996,0,0,0,0,0,0,0,0,0,0
62761,0,1,1996,0,0,0,0,0,0,0,0,0,0
62761,1,1,1996,0,0,8,0,0,0,0,0,0,0
62762,0,1,1996,0,0,0,0,0,0,0,0,0,0
62762,1,1,1996,0,0,0,0,0,0,0,0,0,0
62763,1,1,1996,17,17,17,17,17,17,17,17,17,17
62763,2,1,1996,0,0,0,0,0,0,0,0,0,0
62764,1,1,1996,13,13,13,13,13,13,13,13,13,13
62765,1,1,1996,10,10,10,10,10,10,10,10,10,10
62766,0,1,1996,0,0,0,0,0,0,0,0,0,0
62766,1,1,1996,0,0,0,0,0,0,0,0,0,0
62767,1,1,1996,0,0,0,0,0,0,0,0,0,0
62768,1,1,1996,0,0,0,0,0,0,0,0,0,0
62769,1,1,1996,30,30,30,30,30,30,30,30,30,30
62770,1,1,1996,18,18,18,18,18,18,18,18,18,18
62771,1,1,1996,14,14,14,14,14,14,14,14,14,14
62772,1,1,1996,0,0,0,0,0,0,0,0,0,0
62773,1,1,1996,22,22,22,22,22,22,22,22,22,22
62774,1,1,1996,32,32,32,32,32,32,32,32,32,32
62775,0,1,1996,0,0,0,0,0,0,0,0,0,0
62775,1,1,1996,7,13,0,0,0,0,0,0,0,7
62776,1,1,1996,0,0,0,0,0,0,0,0,0,0
62777,1,1,1996,0,0,0,0,0,0,0,0,0,0
62778,1,1,1996,1,1,1,1,1,1,1,1,1,1
62779,1,1,1996,21,21,21,21,21,21,21,21,21,21
62780,1,1,1996,10,10,10,10,10,10,10,10,10,10
62781,1,1,1996,6,6,6,6,6,6,6,6,6,6
62782,1,1,1996,5,5,5,5,5,5,5,5,5,5
62783,0,1,1996,36,36,36,36,36,36,36,36,36,36
62783,1,1,1996,0,0,0,0,0,11,0,0,0,0
62784,0,1,1996,22,14,35,20,23,29,9,17,25,35
62784,1,1,1996,0,11,18,26,0,25,10,3,6,16
62785,1,1,1996,0,0,0,0,19,0,0,0,0,0
62786,1,1,1996,0,0,0,0,0,0,0,0,0,0
62786,2,1,1996,0,0,0,0,0,0,0,0,0,0
62787,1,1,1996,0,0,0,0,0,0,0,0,0,0
62788,1,1,1996,0,0,0,0,0,0,0,0,0,0
62789,0,1,1996,0,0,0,0,0,0,0,0,10,0
62789,1,1,1996,0,0,0,0,0,0,0,0,0,0
62790,1,1,1996,0,0,0,0,0,0,0,0,0,0
62790,2,1,1996,20,20,20,20,20,20,20,20,20,20
62791,1,1,1996,0,0,0,0,0,0,0,0,0,0
62792,1,1,1996,0,0,0,0,0,0,0,0,0,0
62793,0,1,1996,0,0,0,0,0,0,0,0,0,0
62793,0,2,1996,0,0,0,0,0,0,0,0,0,0
62793,1,1,1996,0,0,0,0,0,0,0,0,0,0
62794,1,1,1996,0,0,0,0,0,0,0,0,0,0
62795,1,1,1996,0,0,0,0,0,0,0,0,0,0
62795,2,1,1996,0,0,0,0,0,0,0,0,0,0
62795,3,1,1996,0,0,0,0,0,0,0,0,0,0
62796,0,1,1996,0,0,0,0,0,0,0,0,0,0
62796,1,1,1996,0,0,0,0,0,0,0,0,0,0
62797,1,1,1996,0,0,0,0,0,0,0,0,0,0
62797,2,1,1996,4,8,0,29,0,0,37,32,13,12
62798,0,1,1996,4,4,4,4,4,4,4,4,4,4
62798,1,1,1996,0,0,0,0,0,0,0,0,0,0
62799,1,1,1996,22,22,22,22,22,22,22,22,22,22
62800,1,1,1996,0,0,0,0,0,0,0,0,0,0
62800,2,1,1996,0,0,0,0,0,0,0,0,0,0
62801,1,1,1996,0,0,0,0,0,0,0,0,0,0
62802,0,1,1996,0,0,0,0,0,0,0,0,0,0
62802,1,1,1996,0,0,0,0,8,0,17,5,0,0
62803,0,1,1996,0,0,0,0,0,0,0,0,0,0
62803,1,1,1996,0,0,0,0,0,0,0,0,0,0
62803,2,1,1996,0,0,0,0,0,0,0,0,0,0
62804,1,1,1996,0,0,0,0,9,0,0,0,0,0
62804,2,1,1996,0,0,13,7,15,23,7,17,6,21
62805,0,1,1996,7,7,7,7,7,7,7,7,7,7
62805,1,1,1996,0,0,0,0,0,0,15,0,0,0
62806,1,1,1996,9,9,9,9,9,9,9,9,9,9
62806,2,1,1996,0,14,0,0,0,0,0,0,0,0
62807,1,1,1996,0,0,0,0,0,0,0,0,0,0
62807,2,1,1996,0,0,0,0,0,0,0,0,0,0
62808,0,1,1996,0,0,0,0,0,12,0,0,0,0
62808,1,1,1996,0,0,0,0,0,0,0,0,0,0
62809,0,1,1996,9,9,9,9,9,9,9,9,9,9
62809,1,1,1996,24,24,24,24,24,24,24,24,24,24
62810,1,1,1996,0,0,0,0,0,0,0,0,0,0
62810,2,1,1996,0,0,0,0,0,0,0,0,0,0
62811,0,1,1996,0,0,0,0,0,0,0,0,0,0
62811,1,1,1996,0,0,0,0,0,0,0,0,0,0
62811,2,1,1996,0,0,0,0,0,0,0,0,0,0
62812,1,1,1996,12,12,12,12,12,12,12,12,12,12
62813,1,1,1996,19,16,13,17,24,0,0,0,4,20
62814,1,1,1996,0,0,0,0,0,0,0,0,0,0
62814,2,1,1996,0,0,0,0,0,0,0,0,0,0
62814,3,1,1996,0,0,0,0,0,0,0,10,0,13
62815,1,1,1996,0,0,0,0,0,0,0,0,0,0
62815,2,1,1996,0,0,0,0,0,0,0,0,0,0
62815,3,1,1996,0,0,0,0,0,0,0,0,0,0
62816,0,1,1996,16,16,16,16,16,16,16,16,16,16
62816,1,1,1996,0,0,0,0,0,13,0,0,0,0
62817,1,1,1996,21,21,21,21,21,21,21,21,21,21
62818,0,1,1996,0,0,0,0,0,0,0,0,0,0
62818,1,1,1996,0,0,0,0,0,0,0,0,0,0
62819,1,1,1996,15,15,15,15,15,15,15,15,15,15
62820,1,1,1996,21,20,28,27,34,19,26,20,12,22
62821,1,1,1996,34,20,10,17,15,8,25,17,13,20
62821,2,1,1996,12,12,12,12,12,12,12,12,12,12
62822,1,1,1996,0,0,0,0,0,0,0,0,0,0
62822,2,1,1996,0,0,0,0,0,0,0,0,0,0
62823,0,1,1996,0,0,0,0,0,0,0,0,0,0
62823,1,1,1996,0,0,0,0,0,0,3,0,20,0
62824,1,1,1996,0,0,0,0,0,0,0,0,0,0
62824,2,1,1996,9,0,0,0,0,0,0,0,0,0
62825,0,1,1996,0,0,0,0,0,0,0,0,0,0
62825,1,1,1996,0,0,0,0,0,0,0,0,0,0
62826,1,1,1996,0,0,0,0,0,0,0,0,0,0
62826,2,1,1996,0,0,0,0,0,0,0,0,0,0
62827,1,1,1996,0,0,0,0,0,0,0,0,0,0
62827,2,1,1996,0,0,0,0,0,0,0,0,0,0
62828,0,1,1996,23,23,23,23,23,23,23,23,23,23
62828,1,1,1996,0,0,0,0,0,0,0,0,0,0
62828,2,1,1996,0,0,0,27,0,0,0,0,0,0
62829,1,1,1996,0,0,0,0,0,0,0,0,0,0
62830,0,1,1996,0,0,0,0,0,0,0,0,0,0
62830,1,1,1996,0,0,0,0,0,0,0,0,0,0
62830,2,1,1996,0,0,0,0,0,0,0,0,0,0
62831,1,1,1996,0,0,0,0,0,0,0,0,0,0
62831,2,1,1996,0,0,0,0,0,0,0,0,0,0
62832,1,1,1996,0,0,0,0,0,0,0,0,0,0
62832,2,1,1996,0,0,0,0,0,13,0,0,0,0
62833,1,1,1996,0,0,0,0,0,0,0,0,0,0
62833,2,1,1996,0,0,0,0,0,0,0,0,0,0
62833,3,1,1996,0,0,0,0,0,0,0,0,0,0
62834,1,1,1996,19,19,19,19,19,19,19,19,19,19
62835,0,1,1996,0,0,0,0,0,0,0,0,0,0
62835,1,1,1996,0,12,0,0,5,0,0,13,0,11
62836,1,1,1996,7,7,7,7,7,7,7,7,7,7
62836,2,1,1996,10,16,0,0,0,16,0,8,25,5
62837,0,1,1996,19,19,19,19,19,19,19,19,19,19
62837,1,1,1996,0,0,0,0,0,0,0,0,0,13
62838,1,1,1996,0,0,0,0,0,0,0,0,0,0
62839,1,1,1996,0,0,0,0,0,0,0,0,0,0
62840,1,1,1996,0,0,0,0,0,0,0,0,0,0
62841,1,1,1996,0,0,0,0,0,0,0,0,0,0
62841,2,1,1996,0,0,0,0,0,0,0,0,0,0
62842,1,1,1996,20,20,20,20,20,20,20,20,20,20
62842,2,1,1996,0,0,0,0,0,0,0,0,0,0
62843,0,1,1996,0,0,0,0,0,0,0,0,0,0
62843,1,1,1996,0,0,0,0,0,0,0,0,0,0
62844,1,1,1996,3,3,3,3,3,3,3,3,3,3
62845,1,1,1996,0,0,0,0,0,0,0,0,0,0
62846,1,1,1996,22,22,22,22,22,22,22,22,22,22
62847,0,1,1996,0,0,0,0,0,0,0,0,0,0
62847,1,1,1996,0,0,0,0,0,0,0,0,0,0
62848,1,1,1996,0,0,0,0,0,0,0,0,9,0
62848,2,1,1996,0,0,0,0,0,0,0,0,0,0
62849,1,1,1996,0,0,0,0,0,0,0,0,0,0
62850,1,1,1996,0,0,0,0,0,0,0,0,0,0
62851,0,1,1996,4,8,0,0,0,0,0,0,0,0
62851,1,1,1996,0,0,0,0,0,0,0,0,0,0
62852,0,1,1996,0,0,0,0,0,0,0,0,0,0
62852,1,1,1996,0,0,0,0,0,0,0,0,0,0
62853,1,1,1996,0,0,0,0,0,0,0,0,0,0
62853,2,1,1996,0,0,0,0,0,0,0,0,0,0
62853,3,1,1996,0,0,0,0,0,0,0,0,0,0
62854,1,1,1996,0,0,0,0,0,0,0,0,0,0
62855,1,1,1996,0,0,0,0,0,0,0,0,0,0
62855,2,1,1996,0,0,0,0,0,0,0,0,0,0
62856,0,1,1996,0,0,0,0,0,0,0,0,0,0
62856,1,1,1996,0,0,12,0,12,0,0,0,23,0
62857,1,1,1996,0,0,0,0,0,0,0,0,0,0
62857,2,1,1996,0,0,0,0,0,0,0,0,0,0
62858,0,1,1996,6,6,6,6,6,6,6,6,6,6
62858,1,1,1996,0,0,0,8,0,0,0,0,0,0
62859,1,1,1996,21,21,21,21,21,21,21,21,21,21
62859,2,1,1996,0,0,0,0,0,0,0,0,0,0
62860,0,1,1996,0,0,0,0,0,0,0,0,0,0
62860,1,1,1996,0,0,0,0,0,0,0,0,0,0
62861,1,1,1996,0,0,0,0,0,0,0,0,0,0
62861,2,1,1996,0,0,0,0,0,18,15,0,0,0
62862,0,1,1996,0,13,0,0,0,0,0,0,0,0
62862,1,1,1996,0,0,0,0,0,0,0,0,0,0
62863,1,1,1996,22,22,22,22,22,22,22,22,22,22
62864,1,1,1996,0,0,0,0,0,0,0,0,0,0
62865,1,1,1996,9,9,9,9,9,9,9,9,9,9
62865,2,1,1996,0,0,0,0,0,0,0,0,0,0
62865,3,1,1996,0,0,0,0,0,0,0,0,0,0
62866,1,1,1996,0,0,0,0,0,0,0,0,0,0
62866,2,1,1996,0,0,0,0,0,0,0,0,0,0
62867,1,1,1996,0,0,0,0,0,0,0,0,0,0
62867,2,1,1996,0,0,0,0,0,0,0,0,0,0
62868,1,1,1996,0,0,0,0,0,0,0,0,0,0
62869,1,1,1996,13,13,13,13,13,13,13,13,13,13
62869,2,1,1996,15,0,0,0,0,0,0,0,0,0
62870,1,1,1996,3,3,3,3,3,3,3,3,3,3
62871,1,1,1996,0,0,0,0,0,0,0,0,0,0
62871,2,1,1996,0,0,0,0,0,0,0,0,0,0
62871,3,1,1996,0,0,3,0,0,0,0,0,0,0
62872,1,1,1996,0,0,0,0,0,0,0,0,0,0
62872,2,1,1996,0,0,0,0,0,0,0,0,0,0
62872,3,1,1996,0,0,0,0,1,0,0,0,0,0
62873,1,1,1996,13,13,13,13,13,13,13,13,13,13
62873,2,1,1996,0,0,0,0,0,0,0,0,0,0
62874,1,1,1996,0,0,0,0,0,0,0,0,0,0
62874,2,1,1996,0,0,0,0,0,0,0,0,0,0
62875,1,1,1996,0,0,0,0,0,0,0,0,0,0
62875,2,1,1996,0,0,0,0,0,0,0,0,0,0
62876,1,1,1996,0,0,0,0,0,0,0,0,0,0
62876,2,1,1996,0,0,0,0,0,0,0,0,0,0
62877,0,1,1996,0,0,0,0,0,0,0,0,0,0
62877,1,1,1996,0,0,0,0,0,0,0,0,0,0
62878,0,1,1996,0,33,0,0,0,0,0,0,16,20
62878,1,1,1996,18,18,18,18,18,18,18,18,18,18
62879,1,1,1996,23,23,23,23,23,23,23,23,23,23
62880,1,1,1996,0,0,0,0,0,0,18,0,0,0
62880,2,1,1996,0,0,0,0,0,0,0,0,0,0
62881,1,1,1996,0,0,0,0,0,0,0,0,0,0
62882,1,1,1996,8,8,8,8,8,8,8,8,8,8
62882,2,1,1996,0,0,0,0,0,0,0,0,15,0
62883,1,1,1996,6,26,0,0,19,28,11,22,18,0
62883,2,1,1996,0,0,0,0,0,0,0,0,0,0
62884,1,1,1996,0,0,0,0,0,0,0,0,0,0
62884,2,1,1996,0,0,0,0,0,0,0,0,0,0
62885,1,1,1996,0,0,0,0,0,0,0,0,0,0
62885,3,1,1996,0,0,0,0,0,0,0,0,0,0
62886,1,1,1996,0,21,17,0,22,18,26,25,0,14
62887,1,1,1996,0,0,0,0,0,0,0,0,0,0
62888,1,1,1996,0,0,0,0,0,0,0,0,0,0
62889,0,1,1996,0,0,0,0,0,0,0,0,0,0
62889,1,1,1996,0,0,0,0,0,0,0,0,0,0
62890,1,1,1996,0,0,0,0,0,0,0,0,0,0
62890,2,1,1996,0,0,0,0,0,0,0,0,0,0
62891,1,1,1996,8,8,8,8,8,8,8,8,8,8
62892,1,1,1996,0,0,0,0,0,0,0,0,0,0
62893,1,1,1996,0,0,0,0,0,0,0,0,0,0
62894,1,1,1996,0,0,0,0,0,0,0,0,0,0
62895,1,1,1996,22,22,22,22,22,22,22,22,22,22
62896,0,1,1996,0,0,0,0,0,0,0,0,0,0
62896,1,1,1996,0,0,0,0,0,0,0,0,0,0
62897,1,1,1996,19,19,19,19,19,19,19,19,19,19
62898,1,1,1996,0,0,0,0,0,0,0,0,0,0
62898,2,1,1996,0,0,0,0,0,0,0,0,0,0
62899,1,1,1996,0,0,0,0,0,0,0,0,0,0
62899,2,1,1996,0,0,0,0,0,0,0,0,0,0
62899,3,1,1996,0,0,0,0,0,0,0,0,0,0
62900,1,1,1996,0,0,0,0,0,0,0,0,0,0
62901,1,1,1996,0,0,0,0,0,0,0,0,0,0
62901,2,1,1996,0,0,0,0,0,0,0,0,0,0
62902,1,1,1996,2,2,2,2,2,2,2,2,2,2
62902,2,1,1996,0,0,0,22,0,0,0,0,0,0
62903,0,1,1996,36,36,36,36,36,36,36,36,36,36
62903,1,1,1996,0,0,0,0,0,0,0,0,0,0
62904,1,1,1996,0,0,0,0,0,0,0,0,0,0
62904,2,1,1996,0,0,0,0,0,0,0,0,0,0
62905,0,1,1996,0,0,0,0,0,0,0,0,0,0
62905,1,1,1996,0,0,0,0,0,0,0,0,0,0
62906,1,1,1996,8,8,8,8,8,8,8,8,8,8
62907,1,1,1996,0,0,0,0,0,0,0,0,0,0
62907,2,1,1996,0,0,0,0,0,0,0,0,0,0
62908,0,1,1996,5,5,5,5,5,5,5,5,5,5
62908,1,1,1996,0,0,0,0,0,0,0,0,0,15
62909,1,1,1996,0,0,0,0,0,0,0,0,0,0
62910,1,1,1996,0,0,0,0,0,0,0,0,0,0
62911,0,1,1996,13,13,13,13,13,13,13,13,13,13
62911,1,1,1996,0,19,0,0,0,0,0,17,0,0
62912,1,1,1996,20,20,20,20,20,20,20,20,20,20
62913,1,1,1996,15,15,15,15,15,15,15,15,15,15
62914,0,1,1996,2,2,2,2,2,2,2,2,2,2
62914,1,1,1996,21,21,21,21,21,21,21,21,21,21
62915,1,1,1996,10,12,0,0,0,0,0,24,0,0
62915,2,1,1996,0,0,0,0,0,0,0,0,0,0
62916,1,1,1996,8,8,8,8,8,8,8,8,8,8
62916,2,1,1996,0,0,0,0,0,0,0,0,0,0
62917,1,1,1996,29,29,29,29,29,29,29,29,29,29
62918,1,1,1996,17,17,17,17,17,17,17,17,17,17
62918,2,1,1996,0,0,0,0,0,0,0,0,15,0
62919,1,1,1996,0,0,0,0,0,0,0,0,0,0
62919,2,1,1996,0,0,0,0,0,0,0,0,0,0
62920,0,1,1996,0,0,0,0,0,0,0,0,0,0
62920,1,1,1996,0,0,0,0,0,0,0,0,0,0
62921,0,1,1996,0,0,0,0,0,0,0,0,0,0
62921,0,2,1996,0,6,0,0,0,4,11,0,0,0
62921,1,1,1996,15,25,7,11,26,16,14,11,20,27
62922,1,1,1996,0,0,0,0,0,0,0,0,0,0
62922,2,1,1996,0,0,0,0,0,0,0,0,0,0
62923,1,1,1996,0,0,0,0,0,0,0,0,0,0
62923,2,1,1996,0,0,0,0,0,0,0,0,0,0
62924,0,1,1996,0,0,0,0,0,0,0,0,0,0
62924,1,1,1996,0,7,0,0,0,0,16,0,0,21
62925,1,1,1996,0,0,0,0,0,0,0,0,0,0
62926,1,1,1996,0,0,0,0,0,0,0,0,0,0
62926,2,1,1996,0,0,0,0,0,0,0,0,0,0
62927,0,1,1996,0,0,0,0,0,0,0,0,0,0
62927,1,1,1996,0,0,0,0,0,0,0,0,0,0
62927,2,1,1996,0,0,14,5,42,22,0,6,0,0
62928,1,1,1996,31,21,0,0,0,5,0,0,7,21
62929,1,1,1996,0,0,0,0,0,0,0,0,0,0
62929,2,1,1996,0,0,0,0,0,0,0,0,0,0
62930,1,1,1996,0,0,0,0,0,0,0,0,0,0
62930,2,1,1996,0,0,0,0,0,0,0,0,0,0
62930,3,1,1996,0,0,0,0,0,0,0,0,29,0
62931,1,1,1996,11,17,22,0,12,0,11,5,5,19
62931,2,1,1996,0,0,0,0,15,0,0,0,0,0
62932,1,1,1996,20,20,20,20,20,20,20,20,20,20
62933,1,1,1996,0,0,0,0,0,0,0,0,0,0
62934,0,1,1996,13,13,13,13,13,13,13,13,13,13
62934,1,1,1996,0,0,0,0,0,0,0,0,0,0
62935,1,1,1996,0,0,0,0,0,0,0,0,0,0
62935,2,1,1996,0,0,0,0,0,0,0,0,0,0
62936,1,1,1996,0,0,0,0,0,0,0,0,0,0
62937,1,1,1996,32,0,0,12,9,30,0,0,16,0
62938,1,1,1996,0,0,0,0,0,0,0,0,0,0
62939,1,1,1996,0,0,0,0,0,0,0,0,0,0
62939,2,1,1996,0,0,0,0,0,0,0,0,0,0
62940,0,1,1996,0,0,0,0,0,0,0,0,0,0
62940,0,2,1996,0,0,0,0,0,0,0,0,0,0
62940,0,3,1996,0,25,0,0,0,0,0,22,0,0
62940,1,1,1996,0,0,0,0,0,0,0,0,0,0
62941,1,1,1996,16,16,16,16,16,16,16,16,16,16
62942,1,1,1996,0,0,0,0,0,0,0,0,0,0
62942,2,1,1996,0,0,0,0,0,0,0,0,0,7
62943,1,1,1996,0,0,0,0,0,0,0,0,0,0
62944,1,1,1996,0,0,0,0,0,0,0,0,0,0
62944,2,1,1996,0,0,0,0,0,0,0,0,0,0
62945,1,1,1996,18,18,18,18,18,18,18,18,18,18
62945,2,1,1996,0,0,0,0,0,0,0,0,0,0
62946,1,1,1996,3,3,3,3,3,3,3,3,3,3
62947,1,1,1996,17,17,17,17,17,17,17,17,17,17
62948,1,1,1996,10,10,10,10,10,10,10,10,10,10
62949,1,1,1996,0,0,0,0,0,0,0,0,0,0
62950,1,1,1996,27,23,24,9,28,21,12,0,41,31
62951,1,1,1996,9,10,27,15,17,18,19,17,32,19
62951,2,1,1996,0,0,0,0,0,0,0,0,0,0
62952,1,1,1996,0,0,0,0,0,0,0,0,0,12
62953,1,1,1996,0,0,0,0,0,0,0,0,0,0
62953,2,1,1996,0,0,0,0,0,0,0,0,0,0
62954,1,1,1996,0,0,0,0,0,0,0,0,0,0
62955,0,1,1996,0,0,0,0,0,0,0,0,0,0
62955,1,1,1996,0,0,0,0,0,0,0,0,0,0
62956,1,1,1996,0,0,0,0,0,0,0,0,0,0
62956,2,1,1996,0,19,0,0,0,0,15,0,14,0
62956,3,1,1996,13,0,0,0,0,0,0,0,0,0
62956,4,1,1996,0,0,11,20,0,30,0,31,23,0
62957,1,1,1996,0,0,0,0,0,0,0,0,0,0
62957,2,1,1996,0,0,0,0,0,0,0,0,0,0
62958,0,1,1996,0,0,0,0,0,0,0,0,0,0
62958,1,1,1996,0,0,0,0,0,0,0,0,0,0
62959,1,1,1996,0,0,0,0,0,0,0,0,0,0
62959,2,1,1996,0,0,0,0,0,0,0,0,0,0
62960,1,1,1996,0,0,0,0,0,0,0,0,0,0
62960,2,1,1996,0,0,0,0,0,0,0,17,0,0
62960,3,1,1996,0,0,0,0,0,0,0,0,0,0
62960,4,1,1996,0,0,0,21,0,0,0,0,0,0
62960,5,1,1996,0,0,0,0,0,0,0,0,0,0
62960,6,1,1996,0,0,0,0,12,0,0,0,0,0
62961,1,1,1996,32,32,32,32,32,32,32,32,32,32
62961,2,1,1996,0,0,7,0,0,7,0,0,0,0
62962,1,1,1996,0,0,0,0,0,0,0,0,0,0
62964,0,1,1996,5,5,5,5,5,5,5,5,5,5
62964,1,1,1996,0,0,0,0,0,0,0,0,0,0
62965,1,1,1996,2,2,2,2,2,2,2,2,2,2
62965,2,1,1996,0,0,0,0,0,0,0,0,0,0
62965,3,1,1996,0,0,0,0,0,0,0,0,0,0
62966,1,1,1996,7,7,7,7,7,7,7,7,7,7
62967,1,1,1996,0,0,11,0,10,0,0,0,0,0
62968,1,1,1996,22,22,22,22,22,22,22,22,22,22
62969,1,1,1996,0,0,0,18,0,0,10,23,11,0
62970,0,1,1996,0,19,0,18,7,0,6,0,14,36
62970,1,1,1996,0,0,0,0,0,0,0,0,0,0
62971,1,1,1996,21,21,21,21,21,21,21,21,21,21
62971,2,1,1996,0,0,29,0,8,0,0,0,0,0
62972,0,1,1996,18,18,18,18,18,18,18,18,18,18
62972,1,1,1996,0,0,0,0,0,0,0,0,0,0
62972,2,1,1996,0,0,0,0,0,0,0,0,0,0
62973,1,1,1996,0,0,0,0,0,0,0,0,0,0
62973,2,1,1996,0,0,0,0,0,0,0,0,0,0
62974,1,1,1996,0,0,0,0,0,0,0,0,0,0
62975,1,1,1996,0,0,0,0,0,0,0,0,0,0
62976,1,1,1996,16,16,16,16,16,16,16,16,16,16
62976,2,1,1996,0,0,0,0,0,0,0,0,0,0
62977,0,1,1996,13,13,13,13,13,13,13,13,13,13
62977,2,1,1996,0,0,0,0,0,0,3,0,0,0
62978,1,1,1996,19,19,19,19,19,19,19,19,19,19
62979,0,1,1996,0,0,0,0,0,0,0,0,0,0
62979,1,1,1996,0,0,0,0,0,0,0,0,0,0
62980,1,1,1996,14,14,14,14,14,14,14,14,14,14
62981,0,1,1996,20,20,20,20,20,20,20,20,20,20
62981,1,1,1996,0,0,0,0,0,0,0,0,0,0
62982,1,1,1996,0,0,0,0,0,0,0,0,0,0
62982,2,1,1996,0,0,0,0,0,0,0,0,0,0
62983,1,1,1996,21,14,0,22,14,4,2,21,8,12
62984,1,1,1996,0,0,0,0,0,0,0,0,0,0
62985,1,1,1996,0,0,0,0,0,0,0,0,0,0
62985,2,1,1996,37,37,37,37,37,37,37,37,37,37
62986,0,1,1996,22,22,22,22,22,22,22,22,22,22
62986,1,1,1996,0,0,0,0,0,0,0,0,0,0
62987,0,1,1996,0,0,0,22,0,4,24,23,21,30
62987,1,1,1996,0,0,0,0,0,0,0,0,0,0
62988,1,1,1996,23,23,23,23,23,23,23,23,23,23
62988,2,1,1996,0,0,0,0,0,0,0,0,0,0
62989,1,1,1996,0,0,0,0,0,0,0,0,0,0
62989,2,1,1996,0,0,0,0,0,0,0,0,0,0
62990,1,1,1996,0,0,0,0,0,0,0,0,0,0
62990,2,1,1996,0,0,0,0,0,0,0,0,0,0
62990,3,1,1996,0,0,0,0,0,0,0,0,0,0
62990,4,1,1996,0,0,0,0,0,0,0,0,0,0
62990,5,1,1996,0,0,0,0,0,0,0,0,0,0
62991,1,1,1996,4,4,4,4,4,4,4,4,4,4
62992,1,1,1996,0,0,0,0,0,0,0,0,0,0
62993,1,1,1996,0,0,0,0,0,0,0,0,0,0
62994,0,1,1996,0,0,0,0,0,0,0,0,0,0
62994,1,1,1996,0,0,0,0,0,0,0,0,0,0
62995,0,1,1996,36,36,36,36,36,36,36,36,36,36
62995,1,1,1996,0,0,0,0,0,0,0,0,0,0
62996,1,1,1996,5,5,5,5,5,5,5,5,5,5
62996,2,1,1996,0,0,0,0,0,0,0,0,0,0
62997,1,1,1996,0,0,0,0,0,0,0,0,0,0
62997,2,1,1996,0,0,0,0,0,0,0,0,0,0
62998,1,1,1996,0,0,0,0,0,0,0,0,0,0
62998,2,1,1996,0,0,0,0,0,16,12,0,0,0
62999,1,1,1996,0,0,0,0,0,0,0,0,0,0
62999,2,1,1996,0,0,0,0,0,0,0,0,0,0
63000,1,1,1996,0,0,0,0,0,0,0,0,0,0
63001,1,1,1996,32,32,32,32,32,32,32,32,32,32
63002,1,1,1996,0,0,0,0,0,0,0,0,0,0
63002,2,1,1996,0,0,0,0,0,0,0,0,0,0
63003,1,1,1996,0,0,0,0,0,0,0,0,0,0
63004,1,1,1996,27,27,27,27,27,27,27,27,27,27
63005,1,1,1996,14,14,14,14,14,14,14,14,14,14
63006,1,2,1996,0,0,13,18,0,33,32,16,0,0
63007,1,1,1996,17,17,17,17,17,17,17,17,17,17
63008,1,1,1996,0,0,0,0,0,0,0,0,0,0
63008,2,1,1996,0,0,0,0,0,0,0,0,0,0
63009,0,1,1996,3,3,3,3,3,3,3,3,3,3
63009,1,1,1996,0,0,0,0,0,0,0,0,0,0
63010,0,1,1996,0,0,0,0,0,0,0,0,0,0
63010,1,1,1996,0,0,0,0,0,0,0,0,0,0
63011,1,1,1996,0,0,0,0,0,0,0,0,0,0
