ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
130796,1994,14,19,0,34,9,8,18,10,5,14
130797,1994,4,4,4,4,4,4,4,4,4,4
130798,1994,0,0,0,0,0,0,0,0,0,0
130799,1994,0,0,0,0,0,0,0,0,0,0
130800,1994,11,20,20,12,26,5,9,0,26,18
130801,1994,13,13,13,13,13,13,13,13,13,13
130802,1994,29,29,29,29,29,29,29,29,29,29
130803,1994,0,0,0,0,0,0,0,0,0,0
130804,1994,0,0,0,0,0,0,0,0,0,0
130805,1994,0,0,0,0,0,0,0,0,0,0
130806,1994,18,0,0,0,8,0,0,0,6,0
130807,1994,19,19,19,19,19,19,19,19,19,19
130808,1994,0,0,0,0,0,0,0,0,0,0
130809,1994,0,0,0,0,0,0,0,0,0,0
130810,1994,15,15,15,15,15,15,15,15,15,15
130811,1994,0,0,0,0,0,0,0,0,0,0
130812,1994,0,0,0,0,0,0,0,0,0,0
130813,1994,0,0,0,0,0,0,0,0,0,0
130814,1994,0,0,0,0,0,0,0,0,0,0
130815,1994,1,1,1,1,1,1,1,1,1,1
130816,1994,0,0,0,0,0,0,0,6,12,0
130817,1994,0,0,0,0,0,0,0,0,0,0
130818,1994,0,0,0,0,0,0,0,0,0,0
130819,1994,0,0,0,0,0,0,0,0,0,0
130820,1994,0,14,17,0,0,0,26,15,5,21
130822,1994,0,0,0,0,0,0,0,0,0,0
130823,1994,0,0,18,0,0,0,0,0,0,0
130824,1994,0,0,0,0,0,0,0,0,0,0
130825,1994,0,0,7,0,18,0,0,0,0,0
130826,1994,0,0,0,0,0,0,0,0,0,0
130827,1994,0,0,0,0,0,0,0,0,0,0
130828,1994,5,5,5,5,5,5,5,5,5,5
130829,1994,17,17,17,17,17,17,17,17,17,17
130830,1994,0,0,0,8,0,0,0,0,0,0
130831,1994,0,0,0,0,0,0,0,0,0,0
130832,1994,0,0,32,21,8,0,11,9,0,0
130833,1994,0,0,20,0,0,0,0,0,0,0
130834,1994,0,0,0,0,0,0,0,0,0,0
130835,1994,0,0,0,0,0,0,0,0,0,0
130836,1994,0,0,0,0,0,0,0,0,0,0
130837,1994,0,15,22,0,14,0,0,8,0,0
130838,1994,0,0,0,0,0,0,0,0,14,0
130839,1994,0,0,0,0,16,0,0,0,0,0
130840,1994,0,0,0,0,0,0,0,0,0,0
130841,1994,0,0,0,0,0,0,0,0,0,0
130842,1994,0,0,0,0,0,0,0,0,0,0
130843,1994,24,24,24,24,24,24,24,24,24,24
130844,1994,0,0,0,0,0,0,0,0,0,0
130845,1994,10,10,10,10,10,10,10,10,10,10
130846,1994,16,16,16,16,16,16,16,16,16,16
130847,1994,0,0,0,13,0,0,0,0,0,0
130848,1994,0,0,0,0,0,0,0,0,0,0
130849,1994,0,0,0,0,0,0,0,0,0,0
130850,1994,4,0,0,0,0,0,0,0,0,0
130851,1994,0,0,0,0,0,0,0,0,0,0
130852,1994,0,0,0,0,0,0,0,0,0,0
130853,1994,2,2,2,2,2,2,2,2,2,2
130854,1994,0,0,0,0,0,0,0,0,0,0
130855,1994,32,32,32,32,32,32,32,32,32,32
130856,1994,26,26,26,26,26,26,26,26,26,26
130857,1994,35,35,35,35,35,35,35,35,35,35
130858,1994,0,0,0,0,0,0,0,0,0,0
130859,1994,0,0,0,0,0,0,0,0,0,0
130860,1994,0,0,0,0,0,0,0,0,0,0
130861,1994,29,29,29,29,29,29,29,29,29,29
130862,1994,0,0,0,0,0,0,0,0,0,0
130863,1994,3,3,3,3,3,3,3,3,3,3
130864,1994,0,0,0,0,0,0,0,0,0,0
130865,1994,0,0,0,0,0,0,0,0,0,0
130866,1994,10,10,10,10,10,10,10,10,10,10
130867,1994,0,0,0,0,0,0,0,0,0,0
130868,1994,13,0,0,0,0,21,18,35,0,21
130869,1994,29,29,29,29,29,29,29,29,29,29
130870,1994,0,0,0,0,0,0,0,0,0,0
130871,1994,5,5,5,5,5,5,5,5,5,5
130872,1994,0,0,0,0,0,0,0,0,0,3
130873,1994,8,8,8,8,8,8,8,8,8,8
130874,1994,0,0,0,0,0,0,0,0,0,0
130875,1994,0,0,0,0,0,0,0,0,0,0
130876,1994,29,29,29,29,29,29,29,29,29,29
130877,1994,0,0,0,0,0,0,0,0,0,0
130878,1994,0,0,0,10,0,0,0,11,0,0
130879,1994,2,2,2,2,2,2,2,2,2,2
130880,1994,23,23,23,23,23,23,23,23,23,23
130881,1994,19,6,0,7,15,27,14,8,15,17
130882,1994,0,0,0,0,0,10,0,0,0,0
130883,1994,0,0,0,0,0,0,0,0,0,0
130884,1994,0,0,0,0,0,0,0,0,0,0
130885,1994,0,0,0,0,0,0,0,0,0,0
130886,1994,0,0,0,0,0,0,0,0,0,0
130887,1994,12,12,12,12,12,12,12,12,12,12
130888,1994,0,0,0,0,0,0,0,0,12,0
130889,1994,0,0,0,0,0,0,0,0,0,0
130890,1994,14,14,14,14,14,14,14,14,14,14
130891,1994,0,0,0,0,0,0,0,0,0,0
130892,1994,0,0,0,0,0,0,0,0,0,0
130893,1994,0,0,0,0,0,0,0,0,0,0
130894,1994,9,9,9,9,9,9,9,9,9,9
130895,1994,0,0,0,0,0,0,0,0,0,0
130896,1994,25,25,25,25,25,25,25,25,25,25
130897,1994,0,0,0,0,0,0,0,0,0,0
130898,1994,0,0,0,0,0,0,0,0,0,0
130899,1994,0,0,0,0,0,0,0,0,0,0
130900,1994,5,5,5,5,5,5,5,5,5,5
130901,1994,0,0,0,0,0,0,0,0,0,0
130902,1994,0,0,0,0,0,0,0,0,0,0
130903,1994,0,0,0,0,0,0,0,0,0,0
130904,1994,0,0,0,0,0,0,0,0,0,0
130905,1994,0,0,0,0,0,0,0,0,0,0
130906,1994,5,5,5,5,5,5,8,5,5,5
130907,1994,0,0,0,0,0,0,0,0,0,0
130908,1994,0,0,0,0,0,0,0,0,0,0
130909,1994,0,0,0,0,0,0,0,0,0,0
130910,1994,16,16,16,16,16,16,16,16,16,16
130911,1994,0,0,0,0,0,0,0,0,17,0
130912,1994,18,18,18,18,18,18,18,18,18,18
130913,1994,23,0,24,16,16,4,16,0,14,12
130914,1994,11,11,11,11,11,11,11,11,11,11
130915,1994,0,0,0,0,0,0,0,0,0,0
130916,1994,0,0,0,0,0,0,0,0,0,0
130917,1994,13,0,0,0,0,9,10,0,0,0
130918,1994,0,0,0,0,0,0,0,0,0,0
130919,1994,0,0,0,0,0,0,0,0,19,0
130920,1994,0,0,0,0,0,0,0,0,0,0
130921,1994,0,11,0,0,0,16,0,0,8,11
130922,1994,0,0,0,0,0,0,0,0,0,0
130923,1994,30,30,30,30,30,30,30,30,30,30
130924,1994,0,0,0,0,0,0,0,0,0,0
130925,1994,0,0,0,0,0,0,0,0,0,0
130926,1994,0,0,0,0,0,0,0,0,0,0
130927,1994,0,0,0,0,0,0,0,0,0,0
130928,1994,0,0,0,0,0,0,0,0,0,0
130929,1994,0,0,0,0,0,0,0,0,0,0
130930,1994,0,0,0,0,0,0,0,0,0,0
130931,1994,0,0,0,0,0,0,0,0,0,0
130932,1994,11,11,11,11,11,11,11,11,11,11
130933,1994,0,0,0,0,0,0,0,0,0,0
130934,1994,19,19,19,19,19,19,19,19,19,19
130935,1994,5,5,5,5,5,5,5,5,5,5
130936,1994,0,0,0,0,0,0,0,0,0,0
130937,1994,0,0,0,0,0,0,0,0,0,0
130938,1994,0,0,0,0,0,0,0,0,0,0
130939,1994,22,22,22,22,22,22,22,22,22,22
130940,1994,0,0,0,0,0,0,0,0,0,0
130941,1994,0,0,0,0,0,0,0,0,0,0
130942,1994,18,18,18,18,18,18,18,18,18,18
130943,1994,0,0,0,0,0,0,0,0,0,0
130944,1994,0,0,0,0,0,0,0,0,0,0
130945,1994,3,3,3,3,3,3,3,3,3,3
130946,1994,20,20,20,20,20,20,20,20,20,20
130947,1994,4,4,4,4,4,4,4,4,4,4
130948,1994,18,8,29,1,26,24,39,20,22,27
130949,1994,6,6,6,6,6,6,6,6,6,6
130950,1994,12,0,0,0,0,25,18,0,0,0
130951,1994,2,2,2,2,2,2,2,2,2,2
130952,1994,0,0,0,0,0,0,0,0,0,0
130953,1994,0,0,0,0,14,0,0,0,0,0
130954,1994,0,0,0,0,0,0,0,0,0,0
130955,1994,17,17,17,17,17,17,17,17,17,17
130956,1994,0,0,0,0,0,0,0,0,0,0
130957,1994,23,23,23,23,23,23,23,23,23,23
130958,1994,0,0,0,0,0,0,0,0,0,0
130959,1994,0,0,0,0,0,0,0,0,0,0
130960,1994,0,0,0,0,0,0,0,0,0,0
130961,1994,0,0,0,0,0,0,0,0,0,0
130962,1994,21,21,21,21,21,21,21,21,21,21
130963,1994,13,13,13,13,13,13,13,13,13,13
130964,1994,0,0,0,0,0,0,0,0,0,0
130965,1994,23,11,44,12,6,25,19,12,21,40
130966,1994,27,27,27,27,27,27,27,27,27,27
130967,1994,16,0,0,41,0,0,8,0,9,0
130968,1994,33,12,0,0,13,0,12,24,0,4
130969,1994,0,0,0,0,0,0,0,0,0,0
130970,1994,15,15,15,15,15,15,15,15,15,15
130971,1994,10,0,0,0,0,29,0,18,0,0
130972,1994,0,0,0,0,0,0,0,0,0,0
130973,1994,0,0,0,0,0,0,0,0,0,0
130974,1994,0,0,0,0,0,0,0,0,0,0
130975,1994,0,0,0,0,0,0,0,0,0,0
130976,1994,0,0,0,0,0,0,0,0,0,0
130977,1994,4,4,4,4,4,4,4,4,4,4
130978,1994,0,0,0,0,0,0,0,0,0,0
130979,1994,0,0,0,0,0,0,0,0,0,0
130980,1994,8,8,8,8,8,8,8,8,8,8
130981,1994,4,4,4,4,4,4,4,4,4,4
130982,1994,28,28,28,28,28,28,28,28,28,28
130983,1994,16,21,25,0,20,0,14,28,22,16
130984,1994,0,0,0,0,0,0,0,0,0,0
130985,1994,0,0,26,7,0,0,35,23,0,0
130986,1994,19,19,19,19,19,19,19,19,19,19
130987,1994,0,0,0,0,0,0,0,0,0,0
130988,1994,19,19,19,19,19,19,19,19,19,19
130989,1994,0,0,0,0,0,0,0,0,0,0
130990,1994,0,0,0,0,0,0,0,0,0,0
130991,1994,10,4,0,0,0,9,0,17,0,0
130992,1994,0,0,0,0,0,0,0,0,0,0
130993,1994,0,0,0,0,0,0,10,0,0,0
130994,1994,0,0,0,0,0,0,0,0,0,0
130995,1994,0,0,12,0,0,9,8,15,0,0
130996,1994,0,0,0,0,0,0,0,0,0,0
130997,1994,0,0,0,0,0,0,0,0,0,0
130998,1994,0,0,0,0,0,0,0,0,0,0
130999,1994,0,0,0,0,0,0,0,0,0,0
131000,1994,21,21,21,21,21,21,21,21,21,21
131001,1994,0,0,0,0,0,0,0,0,0,0
131002,1994,9,28,18,26,0,24,9,25,15,8
131003,1994,0,0,0,0,0,0,0,0,0,0
131004,1994,0,0,0,0,20,0,0,0,0,0
131005,1994,9,9,9,9,9,9,9,9,9,9
131006,1994,16,16,16,16,16,16,22,16,16,24
131007,1994,0,0,0,0,0,0,0,0,0,0
131008,1994,0,20,6,15,7,24,0,25,11,0
131009,1994,0,0,17,0,0,0,0,0,0,0
131010,1994,19,19,19,19,19,19,19,19,19,19
131011,1994,0,0,0,0,0,0,0,0,0,0
131012,1994,0,0,0,0,0,0,0,0,0,0
131013,1994,26,26,26,26,26,26,26,26,26,26
131014,1994,0,0,0,0,0,0,0,0,0,0
131015,1994,0,0,0,0,0,0,0,0,0,0
131016,1994,0,0,0,0,0,0,0,0,0,0
131017,1994,0,0,0,0,0,0,0,0,0,0
131018,1994,24,0,21,0,0,0,0,0,0,0
131019,1994,19,18,0,20,12,0,3,18,22,0
131020,1994,18,18,18,18,18,18,18,18,18,18
131021,1994,23,23,23,23,23,23,23,23,23,23
131022,1994,19,19,19,19,19,19,19,19,19,19
131023,1994,20,20,20,20,20,20,20,20,20,20
131024,1994,0,0,0,0,0,0,0,0,0,0
131025,1994,0,0,0,0,0,0,0,0,0,0
131026,1994,0,0,0,0,0,0,0,0,0,0
131027,1994,0,0,0,0,0,0,0,0,0,0
131028,1994,16,16,16,16,16,16,16,16,16,16
131029,1994,3,3,3,3,3,3,3,3,3,3
131030,1994,19,19,19,19,19,19,19,19,19,19
131031,1994,0,0,0,0,0,0,0,0,0,0
131032,1994,17,17,17,17,17,17,17,17,17,17
131033,1994,15,17,30,29,14,0,13,8,19,0
131034,1994,0,0,0,0,0,0,0,0,0,16
131035,1994,0,0,0,0,0,0,0,0,0,0
131036,1994,0,0,0,34,0,0,0,0,0,14
131037,1994,0,0,21,0,0,32,0,0,0,0
131038,1994,30,21,20,0,0,0,0,0,20,24
131039,1994,4,4,4,4,4,4,4,4,4,4
131040,1994,0,0,0,0,0,0,0,0,0,0
131041,1994,0,0,0,0,0,0,0,0,0,0
131042,1994,0,0,0,0,0,0,0,0,0,0
131043,1994,0,0,0,0,0,0,0,0,0,0
131044,1994,2,2,2,2,2,2,2,2,2,2
131045,1994,25,25,25,25,25,25,25,25,25,25
131046,1994,18,18,18,18,18,18,18,18,18,18
131047,1994,14,26,22,0,0,0,0,17,21,0
131048,1994,0,0,0,0,0,0,0,0,0,6
131049,1994,0,0,0,0,0,0,0,0,0,0
131050,1994,0,0,0,8,18,0,0,0,0,20
131051,1994,13,19,29,17,9,34,13,18,25,0
131052,1994,0,0,0,0,0,0,0,0,0,0
131053,1994,4,4,4,4,4,4,4,4,4,4
131054,1994,0,0,0,0,0,0,0,0,0,0
131055,1994,0,0,0,0,13,0,0,0,0,0
131056,1994,0,0,0,0,0,0,0,0,0,0
131057,1994,0,0,0,0,0,0,0,15,0,0
131058,1994,0,0,0,0,0,0,0,0,0,0
131059,1994,0,0,0,0,0,0,0,0,0,0
131060,1994,0,0,0,0,0,0,0,0,0,0
131061,1994,0,0,0,0,0,0,14,0,0,0
131062,1994,0,0,0,0,0,0,0,0,0,0
131063,1994,0,0,0,0,0,0,0,0,0,0
131064,1994,0,0,0,0,0,0,0,0,0,0
131065,1994,0,0,0,0,0,0,0,0,0,0
131066,1994,18,27,0,10,0,0,7,21,0,0
131067,1994,0,0,0,0,0,0,0,0,0,0
131068,1994,17,34,13,5,0,0,12,0,20,0
131069,1994,0,0,0,0,0,0,0,0,0,0
131070,1994,0,0,0,0,0,0,0,0,0,0
131071,1994,0,0,0,0,0,0,0,0,0,0
131072,1994,0,9,0,0,0,0,0,0,0,0
131073,1994,0,0,0,0,0,0,0,0,0,0
131074,1994,0,0,0,0,11,24,0,0,0,0
131075,1994,0,0,0,0,0,0,0,0,0,0
131076,1994,3,3,3,3,3,3,3,3,3,3
131077,1994,8,0,0,0,0,0,11,26,0,13
131078,1994,0,0,0,0,0,0,0,0,0,0
131079,1994,0,0,0,0,0,0,0,0,0,0
131080,1994,0,0,0,0,0,0,0,0,0,0
131081,1994,0,15,0,0,8,16,0,0,0,22
131082,1994,0,0,0,0,0,0,0,0,0,0
131083,1994,0,9,0,0,0,0,0,0,0,0
131084,1994,0,0,0,0,0,0,0,0,0,0
131085,1994,3,3,3,3,3,3,3,3,3,3
131086,1994,3,3,3,3,3,3,3,3,3,3
131087,1994,0,0,0,0,0,0,0,0,0,0
131088,1994,0,0,12,0,25,23,0,0,0,0
131089,1994,0,0,0,0,0,0,0,0,0,0
131090,1994,0,0,0,0,0,0,0,0,0,0
131091,1994,9,0,0,0,0,5,0,0,5,0
131092,1994,0,0,0,0,0,0,0,0,0,0
131093,1994,0,0,0,0,0,0,0,0,0,0
131094,1994,31,0,0,0,4,11,0,0,0,13
131095,1994,0,0,0,0,0,0,0,16,0,0
131096,1994,0,0,0,0,0,0,0,0,0,0
131097,1994,25,25,25,25,25,25,25,25,25,25
131098,1994,0,0,0,0,0,0,0,0,0,0
131099,1994,6,6,6,6,6,6,6,6,6,6
131100,1994,0,0,0,0,0,0,0,0,0,0
131101,1994,0,0,0,0,0,0,0,0,10,0
131102,1994,0,0,0,0,0,0,0,0,0,0
131103,1994,0,0,0,0,0,0,0,0,0,0
131104,1994,0,0,0,0,0,0,0,0,0,0
131105,1994,3,3,3,3,3,3,3,3,3,3
131106,1994,0,0,0,0,0,0,0,0,0,0
131107,1994,0,0,0,0,0,0,0,0,0,0
131108,1994,2,2,2,2,2,2,2,2,2,2
131109,1994,0,0,0,0,0,0,0,0,0,0
131110,1994,5,0,15,0,0,19,0,0,0,19
131111,1994,7,7,7,7,7,7,7,7,7,7
131112,1994,8,8,8,8,8,8,8,8,8,8
131113,1994,0,0,0,0,0,0,13,0,0,0
131114,1994,24,0,0,0,0,0,0,0,0,0
131115,1994,0,0,0,0,0,0,0,0,0,0
131116,1994,0,0,0,0,0,0,0,0,0,0
131117,1994,0,0,0,0,0,0,0,0,0,0
131118,1994,0,0,0,0,0,0,0,0,0,0
131119,1994,0,0,0,0,0,0,0,0,0,0
131120,1994,18,18,18,18,18,18,18,18,18,18
131121,1994,0,0,0,0,0,0,0,0,0,0
131122,1994,0,11,18,0,0,17,0,16,25,21
131123,1994,3,3,3,3,12,3,3,3,3,3
131124,1994,0,0,0,0,0,0,6,0,0,0
131125,1994,0,0,0,0,0,0,0,0,0,0
131126,1994,13,0,0,0,0,17,0,16,0,0
131127,1994,22,0,20,21,0,21,27,0,0,32
131128,1994,0,0,0,0,0,0,0,0,0,0
131129,1994,0,0,0,0,0,0,0,0,0,0
131130,1994,0,0,0,13,0,0,0,26,0,0
131131,1994,0,0,0,0,0,0,0,0,0,0
131132,1994,5,5,5,5,5,5,5,5,5,5
131133,1994,11,8,0,21,13,10,11,26,15,8
131134,1994,10,10,10,10,10,10,10,10,10,10
131135,1994,0,0,0,0,0,0,0,0,0,0
131136,1994,0,0,0,0,0,0,0,0,0,0
131137,1994,0,8,14,16,12,0,0,9,7,0
131138,1994,18,0,0,16,0,11,0,0,18,0
131139,1994,0,0,6,0,10,0,18,0,0,13
131140,1994,25,25,25,25,25,25,25,25,25,25
131141,1994,0,0,0,17,0,0,0,0,0,0
131142,1994,0,0,0,0,0,0,0,0,0,0
131143,1994,23,15,0,0,0,11,0,16,0,0
131144,1994,0,0,0,0,0,0,0,0,0,0
131145,1994,0,0,0,0,0,0,0,0,0,0
131146,1994,0,0,0,0,0,0,0,0,0,0
131147,1994,0,0,0,0,0,0,0,0,32,9
131148,1994,8,7,29,24,0,13,22,13,15,0
131149,1994,0,0,0,0,0,0,0,0,0,0
131150,1994,17,17,17,17,17,17,17,17,17,17
131151,1994,0,0,0,0,0,0,0,0,0,0
131152,1994,0,0,0,0,0,0,0,0,0,0
131153,1994,0,0,0,0,0,0,0,0,0,0
131154,1994,0,0,0,0,0,0,0,0,0,0
131155,1994,4,4,4,4,4,4,4,4,4,4
131156,1994,0,0,0,0,0,0,0,0,0,0
131157,1994,7,7,7,7,7,7,7,7,7,7
131158,1994,10,0,0,36,20,35,19,0,27,0
131159,1994,0,0,0,0,0,0,0,0,0,0
131160,1994,0,0,0,0,0,0,0,0,0,0
131161,1994,0,0,0,0,0,0,0,0,0,0
131162,1994,17,0,0,0,0,0,15,0,0,0
131163,1994,0,0,0,0,0,0,0,0,0,0
131164,1994,0,0,0,22,0,0,0,0,0,10
131165,1994,26,26,26,26,26,26,26,26,26,26
131166,1994,0,0,0,0,0,0,0,0,0,0
131167,1994,0,12,0,0,0,0,0,20,0,0
131168,1994,6,6,6,6,6,6,6,6,6,6
131169,1994,0,0,0,0,0,0,0,0,0,0
131170,1994,0,0,0,0,0,0,0,0,0,0
131171,1994,18,18,18,18,18,18,18,18,18,18
131172,1994,0,0,0,0,0,0,0,0,0,0
131173,1994,5,5,5,5,5,5,5,5,5,5
131174,1994,0,0,0,0,0,0,0,0,0,0
131175,1994,0,0,0,0,18,0,0,0,24,0
131176,1994,0,0,0,0,0,0,0,0,0,0
131177,1994,0,0,0,0,0,0,0,0,0,0
131178,1994,9,5,6,0,0,0,0,0,0,0
131179,1994,12,12,12,12,12,12,12,12,12,12
131180,1994,0,0,0,0,0,0,0,0,0,0
131181,1994,14,14,14,14,14,14,14,14,14,14
131182,1994,14,14,14,14,14,14,14,14,14,14
131183,1994,0,0,0,0,0,0,0,0,0,0
131184,1994,0,0,0,0,0,0,0,0,0,0
131185,1994,15,0,0,0,0,0,0,0,0,0
131186,1994,8,8,8,8,8,8,8,8,8,8
131187,1994,9,9,9,9,9,9,9,9,9,9
131188,1994,0,0,0,0,0,0,0,0,0,0
131189,1994,0,0,0,0,0,0,0,0,0,0
131190,1994,0,0,0,0,0,0,0,0,0,0
131192,1994,15,15,15,15,15,15,15,15,15,15
131193,1994,0,0,0,0,0,0,0,0,0,0
131194,1994,0,0,0,0,0,0,0,0,0,0
131195,1994,0,0,0,0,0,0,0,0,0,0
131196,1994,22,22,22,22,22,22,22,22,22,22
131197,1994,2,2,2,2,2,2,2,2,2,2
131198,1994,0,0,0,0,0,0,0,0,0,0
131199,1994,0,0,0,0,0,0,0,0,0,0
131200,1994,0,0,0,0,0,0,0,0,0,0
131201,1994,25,25,25,25,25,25,25,25,25,25
131202,1994,0,0,0,0,0,0,0,0,0,0
131203,1994,14,14,14,14,14,14,14,14,14,14
131204,1994,11,11,11,11,11,11,11,11,11,11
131205,1994,30,30,30,30,30,30,30,30,30,30
131206,1994,25,25,25,25,25,25,25,25,25,25
131207,1994,3,3,3,3,3,3,3,3,3,3
131208,1994,13,13,13,13,13,13,13,13,13,13
131209,1994,0,0,5,0,0,0,0,0,0,0
131210,1994,0,0,0,0,0,0,0,0,0,0
131211,1994,0,0,0,0,0,0,0,0,0,0
131212,1994,20,20,20,20,20,20,20,20,20,20
131213,1994,13,13,13,13,13,13,13,13,13,13
131214,1994,23,23,23,23,23,23,23,23,23,23
131215,1994,0,0,0,0,0,0,0,0,0,0
131216,1994,0,0,0,0,0,0,0,0,0,0
131217,1994,0,0,0,0,0,0,0,0,0,0
131218,1994,0,0,17,0,0,0,0,0,0,0
131219,1994,12,12,12,12,12,12,12,12,12,12
131220,1994,15,15,15,15,15,15,15,15,15,15
131221,1994,32,32,32,32,32,32,32,32,32,32
131222,1994,0,0,0,0,0,0,0,0,0,0
131223,1994,25,25,25,25,25,25,25,25,25,25
131224,1994,13,13,13,13,13,13,13,13,13,13
131225,1994,9,9,9,9,9,9,9,9,9,9
131226,1994,0,0,0,0,0,0,0,0,0,0
131227,1994,0,0,0,8,0,0,8,0,0,0
131228,1994,14,14,14,14,14,14,14,14,14,14
131229,1994,0,0,0,0,0,0,0,0,0,0
131230,1994,0,0,0,0,0,0,0,0,0,0
131231,1994,0,0,0,0,0,0,0,0,0,0
131232,1994,28,28,28,28,28,28,28,28,28,28
131233,1994,14,0,26,0,0,0,10,0,0,0
131235,1994,0,0,0,0,0,0,0,0,0,0
131236,1994,27,27,27,27,27,27,27,27,27,27
131237,1994,0,0,0,0,0,0,0,0,0,0
131238,1994,1,1,1,1,23,1,1,1,1,1
131239,1994,0,0,0,0,0,0,0,0,0,0
131240,1994,0,0,0,0,0,0,0,0,0,0
131241,1994,0,0,0,0,0,8,0,0,0,0
131242,1994,0,0,0,0,0,0,0,0,0,0
131243,1994,0,0,0,0,0,0,0,0,0,0
131244,1994,0,0,0,0,0,0,0,0,0,0
131245,1994,0,0,19,0,0,20,0,23,20,13
131246,1994,18,0,23,23,21,39,5,29,31,0
131247,1994,0,0,0,0,0,0,0,0,0,0
131249,1994,0,0,0,0,0,0,0,0,0,0
131250,1994,0,0,0,0,0,0,0,0,0,0
131251,1994,0,0,0,0,0,0,0,0,0,0
131252,1994,0,0,5,0,0,0,0,0,0,0
131253,1994,0,0,0,0,0,0,0,0,0,0
131254,1994,6,6,6,6,6,6,6,6,6,6
131255,1994,0,0,0,0,0,6,0,0,0,0
131256,1994,0,0,0,0,0,0,0,0,0,0
131257,1994,0,0,0,0,0,0,0,0,0,0
131258,1994,0,0,0,0,0,0,0,0,0,0
131259,1994,0,0,0,0,0,0,0,0,0,0
131260,1994,0,0,0,0,0,0,0,0,0,0
131261,1994,0,0,0,0,0,0,0,0,0,0
131262,1994,0,0,0,0,0,0,0,0,0,0
131263,1994,4,4,4,4,4,4,4,4,4,4
131264,1994,10,10,10,10,10,10,10,10,10,10
131265,1994,0,0,0,0,0,21,0,0,0,10
131266,1994,16,16,16,16,16,16,16,16,16,16
131267,1994,0,0,0,0,0,0,0,0,0,0
131268,1994,0,0,0,0,0,0,0,0,0,0
131269,1994,21,21,21,21,21,21,21,21,21,21
131270,1994,15,19,15,15,15,15,22,15,15,15
131271,1994,0,0,0,0,0,0,0,0,0,0
131272,1994,25,0,0,19,0,0,15,8,0,0
131273,1994,5,5,5,5,5,5,5,5,5,5
131274,1994,0,0,0,0,0,0,0,0,0,0
131275,1994,10,23,10,10,10,13,19,10,10,10
131276,1994,0,0,0,0,0,0,0,0,0,0
131277,1994,0,0,0,0,0,0,0,0,0,0
131278,1994,2,2,2,2,2,2,2,2,2,2
131279,1994,0,0,0,0,0,0,0,0,0,0
131280,1994,0,0,0,0,0,0,0,0,0,0
131281,1994,0,0,0,0,0,0,0,0,18,0
131282,1994,0,0,0,0,0,0,0,0,0,0
131283,1994,0,0,0,0,0,0,0,0,0,0
131284,1994,17,17,17,17,17,17,17,17,17,17
131286,1994,19,19,19,19,19,19,19,19,19,19
131287,1994,0,0,0,0,0,0,0,0,0,0
131289,1994,22,23,0,11,0,0,0,0,7,0
131290,1994,0,0,0,0,0,0,0,0,0,0
131291,1994,0,0,0,0,0,0,0,0,0,0
131292,1994,0,0,0,0,0,0,0,0,0,0
131293,1994,43,12,8,0,0,0,0,9,0,0
131294,1994,0,0,0,0,0,0,0,0,0,0
150001,1994,0,0,0,0,0,0,0,0,0,0
150002,1994,20,20,20,20,20,20,20,20,20,20
150003,1994,6,6,6,6,6,6,6,6,6,6
150004,1994,0,0,0,0,0,0,0,0,0,0
150005,1994,0,0,0,0,5,0,0,0,0,0
150006,1994,0,0,0,0,0,0,0,0,0,0
150007,1994,0,0,7,0,0,0,0,0,0,0
150008,1994,0,0,0,0,0,0,0,0,0,0
150009,1994,16,16,16,16,16,16,16,16,16,16
150010,1994,17,17,17,17,17,17,17,17,17,17
150011,1994,0,0,0,0,0,16,0,0,0,0
150012,1994,18,18,18,18,18,18,18,18,18,18
150013,1994,19,19,19,19,19,19,19,19,19,19
150014,1994,0,0,0,0,0,0,0,0,0,0
150015,1994,0,0,0,0,0,0,0,0,0,0
150016,1994,0,0,0,0,0,0,0,0,0,0
150017,1994,13,13,13,13,13,13,13,13,13,13
150018,1994,0,0,0,0,0,0,0,0,0,0
150019,1994,20,20,20,20,20,20,20,20,20,20
150020,1994,0,0,0,0,0,0,0,0,0,0
150021,1994,0,0,0,0,0,0,0,0,0,0
150022,1994,0,0,0,0,0,0,0,0,0,0
150023,1994,0,0,0,0,9,0,0,0,0,0
150024,1994,0,0,0,0,0,0,0,0,0,9
150025,1994,25,25,25,25,25,25,25,25,25,25
150026,1994,29,29,29,29,29,29,29,29,29,29
150027,1994,9,9,9,9,9,9,9,9,9,9
150028,1994,17,17,17,17,17,17,17,17,17,17
150029,1994,13,13,13,13,13,13,13,13,13,13
150030,1994,0,0,0,0,0,0,0,0,0,0
150031,1994,21,21,21,21,21,21,21,21,21,21
150032,1994,30,30,30,30,30,30,30,30,30,30
150033,1994,23,23,23,23,23,23,23,23,23,23
150034,1994,0,0,0,0,0,0,0,0,0,0
150035,1994,6,6,6,6,6,6,6,6,6,6
150036,1994,0,0,0,0,0,0,0,0,0,0
150037,1994,0,0,0,0,0,0,0,0,0,0
150038,1994,11,11,11,11,11,11,11,11,11,11
150039,1994,0,0,0,0,0,8,0,0,0,0
150040,1994,16,16,16,16,16,16,16,16,16,16
150041,1994,11,11,11,11,11,11,11,11,11,11
150042,1994,14,14,14,14,14,14,14,14,14,14
150043,1994,0,0,0,0,0,0,0,0,0,0
