ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
60854,1,1,1994,0,0,0,0,0,0,0,0,0,0
60855,0,1,1994,0,0,0,0,0,0,0,0,0,0
60855,1,1,1994,0,0,0,0,0,7,0,0,0,0
60856,1,1,1994,26,26,26,26,26,26,26,26,26,26
60857,1,1,1994,7,7,7,7,7,7,7,7,7,7
60858,1,1,1994,0,0,0,0,0,0,0,0,0,0
60858,2,1,1994,0,0,0,0,0,0,8,14,0,0
60859,0,1,1994,45,45,45,45,45,45,45,45,45,45
60859,1,1,1994,0,0,0,0,0,0,0,0,0,0
60859,2,1,1994,0,0,9,0,0,0,0,0,0,10
60860,1,1,1994,7,7,7,7,7,7,7,7,7,7
60860,2,1,1994,0,0,0,0,0,0,0,0,0,0
60861,1,1,1994,0,0,0,0,0,0,0,0,0,0
60862,1,1,1994,0,0,0,0,0,0,0,0,0,0
60862,2,1,1994,9,9,9,9,9,9,9,9,9,9
60863,0,1,1994,0,0,0,0,0,0,0,0,0,0
60863,1,1,1994,0,0,0,0,0,0,0,0,0,0
60864,1,1,1994,0,0,0,0,0,0,0,0,0,0
60865,1,1,1994,0,0,0,0,0,0,0,0,0,0
60865,2,1,1994,0,0,0,0,0,0,20,0,0,0
60866,1,1,1994,0,0,0,0,0,0,0,0,0,0
60866,2,1,1994,0,0,0,0,0,0,0,0,0,0
60867,0,1,1994,0,0,0,0,0,0,0,0,0,0
60867,1,1,1994,3,3,3,3,3,3,3,3,3,3
60868,0,1,1994,25,25,25,25,25,25,25,25,25,25
60868,1,1,1994,0,0,0,0,0,0,0,0,0,0
60869,1,1,1994,0,0,0,0,0,0,0,0,0,0
60869,2,1,1994,0,0,0,0,0,0,0,0,0,0
60870,1,1,1994,9,9,9,9,9,9,9,9,9,9
60871,0,1,1994,7,7,7,7,7,7,7,7,7,7
60871,0,2,1994,2,2,2,2,2,2,2,2,2,2
60871,1,1,1994,0,0,0,0,0,0,0,0,0,0
60872,0,1,1994,11,11,11,11,11,11,11,11,11,11
60872,1,1,1994,16,0,0,13,0,0,0,0,0,0
60873,1,1,1994,0,0,0,0,0,0,0,0,0,0
60874,1,1,1994,0,0,0,0,0,0,0,0,0,0
60874,2,1,1994,0,0,0,0,0,0,0,0,0,0
60875,1,1,1994,0,0,0,0,0,0,0,0,0,0
60875,2,1,1994,0,0,0,0,0,0,0,0,0,0
60876,1,1,1994,0,0,0,0,0,0,0,0,0,0
60877,1,1,1994,0,0,0,0,0,0,0,0,0,0
60877,2,1,1994,0,0,0,0,0,0,0,0,0,0
60878,1,1,1994,21,21,21,21,21,21,21,21,21,21
60879,1,1,1994,0,0,0,0,0,0,0,0,0,0
60879,2,1,1994,0,0,0,0,0,0,0,0,0,0
60880,1,1,1994,0,0,0,0,0,0,0,0,0,6
60880,2,1,1994,0,0,0,0,0,0,0,0,0,0
60881,1,1,1994,5,6,28,17,15,8,22,22,8,6
60881,2,1,1994,0,0,0,0,0,0,0,0,0,0
60881,3,1,1994,0,0,0,0,0,0,0,0,0,0
60882,1,1,1994,0,0,0,0,0,0,0,0,0,0
60882,2,1,1994,0,0,0,0,0,0,0,0,0,0
60883,1,1,1994,0,0,0,0,33,0,0,0,10,0
60883,2,1,1994,0,0,0,0,0,0,0,0,0,0
60883,3,1,1994,0,0,0,0,0,0,0,0,0,0
60884,1,1,1994,33,33,33,33,33,33,33,33,33,33
60885,1,1,1994,0,0,0,0,0,0,0,0,0,0
60885,2,1,1994,0,0,0,0,0,0,0,0,0,0
60886,1,1,1994,0,0,0,0,0,0,0,0,0,0
60886,2,1,1994,0,0,0,0,0,0,0,0,0,0
60887,1,1,1994,0,0,0,0,0,0,0,0,0,0
60887,2,1,1994,14,14,14,14,14,14,14,14,14,14
60888,1,1,1994,30,30,30,30,30,30,30,30,30,30
60889,1,1,1994,0,0,0,0,0,0,0,0,0,0
60890,1,1,1994,0,0,0,0,0,0,0,0,0,0
60890,2,1,1994,17,17,17,17,17,17,17,17,17,17
60891,1,1,1994,17,17,17,17,17,17,17,17,17,17
60892,1,1,1994,0,0,0,0,0,0,0,0,0,0
60893,1,1,1994,21,21,21,21,21,21,21,21,21,21
60894,1,1,1994,26,26,26,26,26,26,26,26,26,26
60894,2,1,1994,0,0,0,0,0,0,0,0,0,0
60895,0,1,1994,0,0,0,0,0,0,0,0,0,0
60895,1,1,1994,0,0,0,0,0,0,0,0,0,0
60896,1,1,1994,0,0,0,0,0,0,0,0,14,0
60897,1,1,1994,0,0,0,0,0,0,0,0,0,0
60897,2,1,1994,0,0,0,0,0,0,0,0,0,0
60898,0,1,1994,0,0,0,0,0,0,0,0,0,0
60898,1,1,1994,0,0,0,12,0,0,0,0,0,17
60899,0,1,1994,0,0,0,0,0,0,0,0,0,0
60899,1,1,1994,0,0,0,0,0,0,0,0,0,0
60900,1,1,1994,0,0,0,0,0,0,0,0,0,0
60901,1,1,1994,0,0,0,0,0,0,13,0,17,0
60901,2,1,1994,0,0,0,0,0,0,0,0,0,0
60902,1,1,1994,0,0,0,0,0,0,0,0,0,0
60902,2,1,1994,0,0,0,0,0,0,0,0,0,0
60903,1,1,1994,0,0,0,0,0,0,0,0,0,0
60903,2,1,1994,0,0,10,0,0,0,0,0,0,0
60904,1,1,1994,0,0,0,0,0,0,0,0,0,0
60904,2,1,1994,0,0,0,0,0,0,0,0,0,0
60905,1,1,1994,12,12,12,12,12,12,12,12,12,12
60905,2,1,1994,0,0,0,0,0,0,0,0,0,0
60906,0,1,1994,0,0,0,0,0,0,0,0,0,0
60906,1,1,1994,21,21,21,21,21,21,21,21,21,21
60907,1,1,1994,26,26,26,26,26,26,26,26,26,26
60908,1,1,1994,0,0,0,0,0,0,0,0,0,0
60908,2,1,1994,0,0,0,0,0,0,10,0,0,0
60909,0,1,1994,0,0,0,0,0,0,0,0,0,0
60909,1,1,1994,0,0,0,0,0,0,0,0,0,0
60910,1,1,1994,16,16,16,16,16,16,16,16,16,16
60910,2,1,1994,0,0,0,0,0,0,0,0,0,0
60911,0,1,1994,29,29,29,29,29,29,29,29,29,29
60911,1,1,1994,0,0,0,0,0,0,0,0,0,12
60911,2,1,1994,14,0,22,0,0,8,13,0,0,0
60912,0,1,1994,0,0,0,0,0,0,0,0,0,0
60912,1,1,1994,17,0,0,0,0,2,0,0,0,0
60913,0,1,1994,0,0,0,0,0,0,0,0,0,0
60913,1,1,1994,0,0,0,0,0,0,0,0,0,0
60914,1,1,1994,0,0,0,0,0,0,0,0,0,0
60915,0,1,1994,0,0,0,0,0,0,0,0,0,0
60915,1,1,1994,0,0,0,0,0,0,0,0,0,0
60916,0,1,1994,0,0,0,0,0,0,0,0,0,0
60916,1,1,1994,0,0,0,0,0,0,0,0,0,0
60917,0,1,1994,0,29,0,0,0,0,0,0,21,11
60917,1,1,1994,0,0,0,0,10,0,0,0,0,0
60918,1,1,1994,0,0,0,0,0,0,0,0,0,0
60918,2,1,1994,0,0,0,0,0,0,0,0,0,0
60918,3,1,1994,0,0,0,0,0,0,0,0,0,0
60919,1,1,1994,13,13,13,13,13,13,13,13,13,13
60919,2,1,1994,0,0,0,0,0,0,0,0,0,0
60920,1,1,1994,2,2,2,2,2,2,2,2,2,2
60921,1,1,1994,20,20,20,20,20,20,20,20,20,20
60922,0,1,1994,0,0,0,0,0,0,0,0,0,0
60922,1,1,1994,42,21,23,15,15,0,24,0,19,20
60923,1,1,1994,11,11,11,11,11,11,11,11,11,11
60924,1,1,1994,0,0,0,0,0,0,0,0,3,0
60925,1,1,1994,0,0,0,0,0,14,0,0,0,0
60925,2,1,1994,0,0,0,0,0,0,0,0,0,0
60926,1,1,1994,0,0,0,0,0,0,0,0,0,0
60927,1,1,1994,12,12,12,12,12,12,12,12,12,12
60927,2,1,1994,0,0,0,0,0,0,0,0,0,0
60928,1,1,1994,28,28,28,28,28,28,28,28,28,28
60928,2,1,1994,0,0,0,0,0,0,0,0,0,0
60929,1,1,1994,0,0,0,0,0,0,0,0,0,0
60929,2,1,1994,0,0,0,0,0,0,0,0,0,0
60930,0,1,1994,0,0,0,0,0,0,0,0,0,0
60930,1,1,1994,0,0,0,0,0,0,0,0,0,0
60931,0,1,1994,0,0,0,0,0,0,0,0,0,0
60931,1,1,1994,0,0,0,0,0,0,0,0,0,0
60932,0,1,1994,9,9,9,9,9,9,9,9,9,9
60932,1,1,1994,0,0,0,0,0,0,0,0,21,0
60933,0,1,1994,0,0,0,0,0,0,0,0,0,0
60933,1,1,1994,0,0,0,0,0,0,0,0,0,0
60934,1,1,1994,13,0,0,0,0,0,0,0,0,0
60935,0,1,1994,39,39,39,39,39,39,39,39,39,39
60935,1,1,1994,0,0,0,0,0,0,0,0,0,0
60936,0,1,1994,0,0,0,0,0,0,0,0,0,0
60936,1,1,1994,0,0,0,0,0,0,0,0,0,0
60937,1,1,1994,0,0,0,0,0,0,0,0,0,0
60938,1,1,1994,0,0,0,0,0,0,0,0,0,0
60938,2,1,1994,0,0,0,0,0,0,0,0,0,0
60939,1,1,1994,0,0,0,0,0,0,0,0,0,0
60940,1,1,1994,0,0,0,0,0,0,0,0,0,0
60941,1,1,1994,0,0,0,0,0,0,0,0,0,0
60941,2,1,1994,18,14,5,0,0,0,0,8,16,0
60942,0,1,1994,0,0,0,0,0,0,0,0,0,0
60942,1,1,1994,0,0,0,0,0,0,0,0,0,0
60943,0,1,1994,0,0,0,0,0,0,0,0,0,0
60943,1,1,1994,0,0,0,0,0,0,0,0,0,0
60944,0,1,1994,23,23,23,23,23,23,23,23,23,23
60944,1,1,1994,0,0,17,9,20,0,0,13,0,0
60945,1,1,1994,23,23,23,23,23,23,23,23,23,23
60945,2,1,1994,0,0,0,0,0,0,0,0,0,0
60946,0,1,1994,0,0,0,0,0,0,0,0,0,0
60946,1,1,1994,0,0,0,0,0,0,0,0,0,0
60947,1,1,1994,0,0,0,0,0,0,0,0,0,0
60948,1,1,1994,0,0,0,0,0,0,0,0,0,0
60948,2,1,1994,0,0,0,0,0,0,0,0,0,0
60949,1,1,1994,0,0,0,0,0,0,0,0,0,0
60949,2,1,1994,0,0,0,0,0,0,0,0,0,0
60950,1,1,1994,0,0,0,0,0,0,0,0,0,0
60950,2,1,1994,0,0,0,0,0,0,0,0,0,0
60951,1,1,1994,0,0,0,0,0,0,0,0,0,0
60952,1,1,1994,0,0,0,0,0,0,0,0,0,0
60952,2,1,1994,0,0,0,0,0,0,0,0,0,0
60952,3,1,1994,0,0,0,0,0,0,0,0,0,0
60953,1,1,1994,8,8,8,8,8,8,8,8,8,8
60954,1,1,1994,0,0,0,0,0,0,0,0,0,0
60955,1,1,1994,18,18,18,18,18,18,18,18,18,18
60955,2,1,1994,0,0,0,0,0,0,0,0,0,0
60956,1,1,1994,0,0,0,0,0,0,0,0,0,0
60956,2,1,1994,0,0,0,0,0,0,0,0,0,0
60957,1,1,1994,0,0,0,0,0,0,0,0,0,0
60958,1,1,1994,0,0,0,0,0,0,0,0,0,0
60959,1,1,1994,12,12,12,12,12,12,12,12,12,12
60960,1,1,1994,0,0,0,0,0,0,0,0,0,0
60960,2,1,1994,0,0,0,0,0,0,0,0,0,0
60961,1,1,1994,36,36,36,36,36,36,36,36,36,36
60962,1,1,1994,2,2,2,2,2,2,2,2,2,2
60962,2,1,1994,0,0,0,21,0,0,0,0,0,0
60963,1,1,1994,17,17,17,17,17,17,17,17,17,17
60963,2,1,1994,0,0,0,0,0,0,0,11,0,0
60964,0,1,1994,0,0,0,0,0,0,0,0,0,0
60964,1,1,1994,0,0,0,0,0,0,0,0,0,0
60965,0,1,1994,0,0,0,0,0,0,0,0,0,0
60965,1,1,1994,0,0,0,0,0,0,0,0,0,0
60966,0,1,1994,0,0,0,0,0,0,0,0,0,0
60966,1,1,1994,19,0,0,8,0,0,0,20,0,16
60967,1,1,1994,0,0,0,0,0,0,0,0,0,0
60967,2,1,1994,2,0,0,0,0,0,0,0,0,0
60968,1,1,1994,0,31,0,0,0,0,14,0,0,0
60969,1,1,1994,0,0,0,0,0,0,0,0,0,0
60969,2,1,1994,17,17,17,17,17,17,17,17,17,17
60970,1,1,1994,22,22,22,22,22,22,22,22,22,22
60971,1,1,1994,12,12,12,12,12,12,12,12,12,12
60972,1,1,1994,0,0,0,0,0,0,0,0,0,0
60973,1,1,1994,0,0,0,0,0,0,0,0,0,0
60973,2,1,1994,0,0,0,0,0,0,0,0,0,0
60974,1,1,1994,0,0,0,0,0,0,0,0,0,0
60974,2,1,1994,0,0,0,0,0,0,10,0,16,0
60975,1,1,1994,0,0,0,0,0,0,0,0,0,0
60976,1,1,1994,0,0,0,0,0,0,0,0,0,0
60977,1,1,1994,0,0,0,10,7,0,0,0,0,0
60978,0,1,1994,26,26,26,26,26,26,26,26,26,26
60978,1,1,1994,0,0,0,0,0,0,0,0,0,0
60979,1,1,1994,0,0,0,0,0,0,0,0,0,0
60980,1,1,1994,0,0,0,0,0,0,0,0,0,0
60981,0,1,1994,0,0,0,0,0,0,0,0,0,0
60981,1,1,1994,0,0,0,0,0,0,32,0,0,2
60982,1,1,1994,0,0,0,0,0,0,0,0,0,0
60983,0,1,1994,0,0,0,0,0,0,0,0,0,0
60983,1,1,1994,0,0,0,0,0,0,0,0,0,0
60984,1,1,1994,9,9,9,9,9,9,9,9,9,9
60985,1,1,1994,0,0,0,0,0,0,0,0,0,0
60985,2,1,1994,0,0,0,0,0,0,0,0,0,0
60986,1,1,1994,0,0,0,0,0,0,0,0,0,0
60986,2,1,1994,0,0,0,16,0,22,0,21,0,0
60987,1,1,1994,15,15,15,15,15,15,15,15,15,15
60987,2,1,1994,0,0,0,0,0,0,0,0,0,0
60987,3,1,1994,21,0,0,0,0,0,0,0,0,0
60988,0,1,1994,0,0,0,0,0,0,0,0,0,0
60988,1,1,1994,0,0,0,0,0,0,0,0,0,0
60989,1,1,1994,0,0,0,0,0,0,0,0,0,0
60989,2,1,1994,0,29,0,0,0,0,0,0,0,0
60990,0,1,1994,0,0,0,12,0,0,0,36,0,23
60990,1,1,1994,8,0,0,0,0,0,0,0,0,0
60991,0,1,1994,0,0,0,0,0,0,0,0,0,0
60991,1,1,1994,8,0,0,0,0,0,0,0,0,0
60992,1,1,1994,0,0,0,0,0,0,0,0,0,0
60993,1,1,1994,0,0,0,0,0,0,0,0,0,0
60994,0,1,1994,0,0,0,0,0,0,0,0,0,0
60994,0,2,1994,6,0,20,0,0,0,0,3,0,0
60994,0,3,1994,15,0,4,0,0,21,0,11,3,0
60994,0,4,1994,0,0,8,3,20,9,0,0,20,0
60994,1,1,1994,20,20,20,20,20,20,20,20,20,20
60995,0,1,1994,0,0,0,0,0,0,0,0,0,0
60995,1,1,1994,0,0,0,0,0,0,0,0,0,0
60996,0,1,1994,28,28,28,28,28,28,28,28,28,28
60996,1,1,1994,0,0,9,0,0,0,0,0,0,0
60996,2,1,1994,0,0,0,0,0,0,0,0,0,0
60997,1,1,1994,16,6,0,0,12,8,7,17,25,10
60997,2,1,1994,0,0,0,0,0,0,0,0,0,0
60998,1,1,1994,0,0,0,0,0,0,0,0,0,0
61000,1,1,1994,0,0,0,0,0,0,0,0,0,0
61001,1,1,1994,0,0,0,0,0,0,0,0,0,0
61002,1,1,1994,0,0,0,0,0,0,0,18,29,12
61003,1,1,1994,0,0,0,0,0,0,0,0,0,0
61003,2,1,1994,0,0,9,0,0,0,0,0,0,0
61004,0,1,1994,0,0,0,0,0,0,0,0,0,0
61004,1,1,1994,0,0,0,0,0,0,0,0,0,0
61005,0,1,1994,0,0,0,0,0,0,0,0,0,0
61005,1,1,1994,0,0,2,0,0,0,22,15,0,0
61006,1,1,1994,0,0,0,0,0,0,0,0,0,0
61007,0,1,1994,0,0,0,0,0,0,0,0,0,0
61007,1,1,1994,0,0,0,0,0,0,0,0,0,0
61008,0,1,1994,0,0,0,0,0,0,0,0,0,0
61008,1,1,1994,0,0,0,0,23,0,0,0,0,0
61009,1,1,1994,0,0,0,0,0,0,0,0,0,0
61009,2,1,1994,0,0,0,0,0,0,0,0,0,0
61010,0,1,1994,0,0,0,0,0,0,0,0,0,0
61010,1,1,1994,0,0,0,0,0,0,0,0,0,0
61011,1,1,1994,0,0,0,0,0,0,0,0,0,0
61011,2,1,1994,0,0,0,0,0,0,0,0,0,0
61012,1,1,1994,24,24,24,24,24,24,24,24,24,24
61013,1,1,1994,0,0,0,0,0,0,0,0,0,0
61013,2,1,1994,0,0,0,0,0,0,0,0,0,0
61013,3,1,1994,0,0,0,0,0,0,0,0,0,0
61013,4,1,1994,12,12,12,12,12,12,12,12,12,12
61013,5,1,1994,0,0,6,0,0,0,0,0,7,0
61014,0,1,1994,19,19,19,19,19,19,19,19,19,19
61014,1,1,1994,0,0,34,0,10,0,0,0,21,0
61015,1,1,1994,26,8,12,12,22,10,14,9,26,5
61016,1,1,1994,12,12,12,12,12,12,12,12,12,12
61016,2,1,1994,0,0,0,0,0,0,0,0,0,0
61017,1,1,1994,0,0,0,0,0,0,0,0,0,0
61018,1,1,1994,0,0,0,0,0,0,0,0,0,0
61019,1,1,1994,18,18,18,18,18,18,18,18,18,18
61020,1,1,1994,0,0,0,0,0,0,0,0,0,0
61020,2,1,1994,0,0,0,0,0,0,0,0,0,0
61021,1,1,1994,9,9,9,9,9,9,9,9,9,9
61022,1,1,1994,0,0,0,0,0,0,0,0,0,0
61022,2,1,1994,0,0,0,0,0,0,0,0,0,0
61022,3,1,1994,0,0,0,0,0,0,0,0,0,0
61023,0,1,1994,0,0,0,0,0,0,0,0,0,0
61023,1,1,1994,0,0,0,0,0,0,0,0,0,0
61024,1,1,1994,0,0,0,0,0,0,0,0,0,0
61025,1,1,1994,0,0,0,0,0,0,0,0,0,0
61025,2,1,1994,0,0,0,0,0,0,0,0,0,0
61026,1,1,1994,0,0,0,0,0,0,0,0,0,0
61027,1,1,1994,0,0,0,0,0,0,0,0,0,0
61028,0,1,1994,0,0,0,0,0,0,0,0,0,0
61028,1,1,1994,1,1,1,1,1,1,1,1,1,1
61029,1,1,1994,0,0,0,0,0,0,0,0,0,0
61029,2,1,1994,0,0,0,0,0,0,0,0,0,0
61030,1,1,1994,11,11,0,0,0,0,0,0,0,0
61031,1,1,1994,0,0,0,0,0,0,0,0,0,0
61031,2,1,1994,0,0,0,0,0,0,0,0,0,0
61032,1,1,1994,19,19,19,19,19,19,19,19,19,19
61032,2,1,1994,0,0,0,0,0,0,0,0,0,0
61033,1,1,1994,30,30,30,30,30,30,30,30,30,30
61033,2,1,1994,9,9,9,9,9,9,9,9,9,9
61034,1,1,1994,0,0,0,0,0,0,0,0,0,0
61034,2,1,1994,0,0,0,0,6,0,0,0,0,0
61035,1,1,1994,0,0,0,0,0,0,0,0,0,0
61035,2,1,1994,0,0,0,0,0,0,0,7,0,0
61036,1,1,1994,0,0,0,0,0,0,0,0,0,0
61037,1,1,1994,0,0,0,0,0,0,0,0,0,0
61038,0,1,1994,0,6,8,0,16,15,18,3,0,4
61038,1,1,1994,6,12,16,18,0,20,0,0,0,2
61039,1,1,1994,15,0,0,0,0,0,0,0,0,0
61039,2,1,1994,33,0,0,0,0,0,0,0,0,0
61040,0,1,1994,0,0,0,0,0,0,0,0,0,0
61040,1,1,1994,1,1,1,1,1,1,1,1,1,1
61041,1,1,1994,15,15,15,15,15,15,15,15,15,15
61042,1,1,1994,15,15,15,15,15,15,15,15,15,15
61042,2,1,1994,0,0,0,0,0,0,0,0,0,0
61043,1,1,1994,33,33,33,33,33,33,33,33,33,33
61043,2,1,1994,0,7,0,0,0,16,10,0,0,0
61044,0,1,1994,0,0,0,0,0,0,0,0,0,0
61044,1,1,1994,0,0,0,0,0,0,0,0,0,0
61045,0,1,1994,0,0,0,0,0,0,0,0,0,0
61045,1,1,1994,19,19,19,19,19,19,19,19,19,19
61046,1,1,1994,0,0,0,0,0,0,0,0,0,0
61047,1,1,1994,0,0,0,0,0,0,0,0,0,0
61048,1,1,1994,0,0,0,0,22,0,0,0,0,0
61048,2,1,1994,9,0,0,0,0,0,0,0,0,0
61049,1,1,1994,23,23,23,23,23,23,23,23,23,23
61050,1,1,1994,20,20,20,20,20,20,20,20,20,20
61051,1,1,1994,20,20,20,20,20,20,20,20,20,20
61052,1,1,1994,4,4,4,4,4,4,4,4,4,4
61053,1,1,1994,23,23,23,23,23,23,23,23,23,23
61054,1,1,1994,0,0,0,0,0,0,0,0,0,0
61054,2,1,1994,0,0,0,0,0,0,0,0,0,0
61055,1,1,1994,5,5,5,5,5,5,5,5,5,5
61055,2,1,1994,0,0,0,0,0,0,16,0,0,0
61056,1,1,1994,0,0,0,0,0,0,0,0,0,0
61057,1,1,1994,0,0,0,0,0,0,0,0,0,0
61058,0,1,1994,0,0,0,0,0,0,0,0,0,0
61058,1,1,1994,0,0,0,0,0,0,0,0,0,0
61059,1,1,1994,0,0,0,0,0,0,0,0,0,0
61059,2,1,1994,0,0,0,0,0,0,0,0,0,0
61060,0,1,1994,0,0,0,0,0,0,0,0,0,0
61060,1,1,1994,0,7,0,25,0,0,0,0,0,0
61061,1,1,1994,0,0,0,0,0,0,0,0,0,0
61062,1,1,1994,25,25,25,25,25,25,25,25,25,25
61063,0,1,1994,8,8,8,8,8,8,8,8,8,8
61063,0,2,1994,28,7,0,28,14,0,10,23,17,29
61063,1,1,1994,0,0,11,0,0,15,0,0,0,0
61064,1,1,1994,15,15,15,15,15,15,15,15,15,15
61065,0,1,1994,0,0,0,0,0,0,0,0,0,0
61065,1,1,1994,14,0,0,0,0,0,20,0,0,0
61066,1,1,1994,18,18,18,18,18,18,18,18,18,18
61067,1,1,1994,0,0,0,0,0,0,0,0,0,0
61068,0,1,1994,0,0,0,0,0,0,0,0,0,4
61068,1,1,1994,0,0,0,0,0,0,0,0,0,0
61069,1,1,1994,0,0,0,0,0,0,0,0,0,0
61069,2,1,1994,0,0,0,0,0,0,0,0,0,0
61070,1,1,1994,0,0,0,0,0,0,0,0,0,0
61071,1,1,1994,0,0,0,0,0,0,0,0,0,0
61072,1,1,1994,0,0,0,0,0,0,0,0,0,0
61072,2,1,1994,0,0,0,0,0,0,0,0,0,0
61073,1,1,1994,0,0,0,0,0,0,0,0,0,0
61074,1,1,1994,0,0,0,0,0,0,0,0,0,0
61075,1,1,1994,23,0,0,0,0,0,0,0,24,0
61076,1,1,1994,16,16,16,16,16,16,16,16,16,16
61076,2,1,1994,0,0,0,0,0,0,0,0,0,0
61076,3,1,1994,0,0,0,0,0,0,0,0,27,0
61077,1,1,1994,2,2,2,2,2,2,2,2,2,2
61078,1,1,1994,0,4,0,0,0,0,0,0,0,0
61079,1,1,1994,24,24,24,24,24,24,24,24,24,24
61080,1,1,1994,33,0,25,30,20,15,12,9,19,28
61081,1,1,1994,3,3,3,3,3,3,3,3,3,3
61082,0,1,1994,25,25,25,25,25,25,25,25,25,25
61082,1,1,1994,0,0,0,0,0,0,0,0,0,0
61083,1,1,1994,0,0,0,0,0,0,0,0,0,0
61083,2,1,1994,0,0,0,0,0,0,0,0,0,0
61083,3,1,1994,0,0,0,0,0,0,0,0,0,0
61083,4,1,1994,0,0,0,0,0,0,0,0,0,0
61083,5,1,1994,0,0,0,0,0,0,0,0,0,0
61083,6,1,1994,0,0,0,0,0,0,0,0,0,0
61083,7,1,1994,0,0,0,0,0,0,0,0,0,0
61083,8,1,1994,0,0,0,0,0,0,0,0,0,0
61083,9,1,1994,0,0,0,0,0,0,0,0,0,0
61083,10,1,1994,0,0,0,0,0,0,0,0,0,0
61084,1,1,1994,0,0,0,0,0,0,0,0,0,0
61085,0,1,1994,0,0,0,0,0,0,0,0,0,0
61085,0,2,1994,0,0,0,0,0,0,0,0,0,0
61085,1,1,1994,0,0,0,0,0,0,0,0,0,0
61086,1,1,1994,0,0,0,0,0,0,0,0,0,0
61086,2,1,1994,0,0,0,0,0,0,0,0,0,0
61087,0,1,1994,0,0,0,0,0,0,0,0,0,0
61087,0,2,1994,0,0,0,0,15,0,0,19,0,0
61087,1,1,1994,0,0,0,0,0,0,0,0,0,0
61088,1,1,1994,0,0,0,0,0,0,0,0,0,0
61088,2,1,1994,28,28,28,28,28,28,28,28,28,28
61089,1,1,1994,12,12,12,12,12,12,12,12,12,12
61090,1,1,1994,0,0,0,0,0,0,0,0,0,0
61090,2,1,1994,0,0,0,0,0,0,0,0,0,0
61091,1,1,1994,11,11,11,11,11,11,11,11,11,11
61092,1,1,1994,0,0,0,0,0,0,0,0,0,0
61093,1,1,1994,0,5,0,18,0,0,0,0,14,0
61094,1,1,1994,0,0,0,0,0,0,0,0,0,0
61094,2,1,1994,0,0,0,0,0,0,0,0,0,0
61095,1,1,1994,0,0,0,0,0,0,0,0,0,0
61096,0,1,1994,0,0,0,0,0,0,0,0,0,0
61096,1,1,1994,0,0,0,0,0,0,0,0,0,0
61097,1,1,1994,29,29,29,29,29,29,29,29,29,29
61097,2,1,1994,0,0,0,0,0,0,0,0,0,0
61098,0,1,1994,19,19,19,19,19,19,19,19,19,19
61098,1,1,1994,4,4,4,4,4,4,4,4,4,4
61099,1,1,1994,7,7,7,7,7,7,7,7,7,7
61100,1,1,1994,0,0,0,0,0,0,0,0,0,0
61101,0,1,1994,23,23,23,23,23,23,23,23,23,23
61101,1,1,1994,0,0,0,0,0,0,0,0,0,0
61102,1,1,1994,14,14,14,14,14,14,14,14,14,14
61102,2,1,1994,5,5,5,5,5,5,5,5,5,5
61103,1,1,1994,0,0,0,0,0,0,0,0,0,0
61103,2,1,1994,0,0,0,0,14,0,0,0,0,4
61104,0,1,1994,0,0,0,0,0,0,0,0,0,0
61104,1,1,1994,0,0,0,0,0,0,0,0,0,0
61105,0,1,1994,0,0,0,0,0,0,0,0,0,36
61105,1,1,1994,0,0,0,0,0,0,0,0,0,0
61106,1,1,1994,7,7,7,7,7,7,7,7,7,7
61106,2,1,1994,0,0,7,0,0,0,0,0,0,0
61107,1,1,1994,0,14,0,0,15,0,0,15,10,0
61107,2,1,1994,11,11,11,11,11,11,11,11,11,11
61108,1,1,1994,0,0,0,0,0,0,0,0,0,0
61108,2,1,1994,0,0,0,0,0,0,0,0,0,0
61108,3,1,1994,0,0,0,0,0,0,0,0,0,0
61109,1,1,1994,18,18,18,18,18,18,18,18,18,18
61110,1,1,1994,0,0,0,0,0,0,0,0,0,0
61110,2,1,1994,0,0,0,0,0,0,0,0,0,0
61111,1,1,1994,0,0,0,0,0,0,0,0,0,0
61111,2,1,1994,0,0,0,0,0,0,0,0,0,0
61111,3,1,1994,0,0,0,0,0,0,0,0,0,0
61112,1,1,1994,0,0,0,0,0,0,0,0,0,0
61113,1,1,1994,0,0,0,0,0,0,0,0,0,0
61113,2,1,1994,0,0,0,0,0,0,0,0,0,0
61114,1,1,1994,0,0,0,0,0,0,0,0,0,0
61115,1,1,1994,0,0,0,0,0,0,0,0,0,0
61116,1,1,1994,0,0,0,0,5,0,0,0,0,0
61116,2,1,1994,0,0,0,0,0,0,0,0,0,0
61117,0,1,1994,0,0,0,0,0,0,0,0,0,0
61117,1,1,1994,0,0,0,0,0,0,0,0,0,0
61118,1,1,1994,0,0,0,0,0,0,0,0,0,0
61119,0,1,1994,22,22,22,22,22,22,22,22,22,22
61119,1,1,1994,0,0,0,0,0,0,0,0,0,0
61120,1,1,1994,16,16,16,16,16,16,16,16,16,16
61121,1,1,1994,0,0,0,0,0,0,0,0,0,0
61121,2,1,1994,0,0,0,0,0,0,0,0,0,0
61122,1,1,1994,18,18,18,18,18,18,18,18,18,18
61122,2,1,1994,0,14,0,0,0,0,0,0,0,0
61123,1,1,1994,0,0,0,0,0,0,0,0,0,0
61123,2,1,1994,0,0,0,0,0,0,0,0,0,11
61124,1,1,1994,0,0,0,0,0,0,0,0,0,0
