ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
61833,1992,0,0,0,0,0,0,0,0,0,0
61834,1992,18,18,18,18,18,18,18,18,18,18
61835,1992,0,0,0,0,0,0,0,0,0,0
61836,1992,15,15,15,15,15,15,15,15,15,15
61837,1992,0,16,0,0,0,17,16,7,4,6
61838,1992,27,27,27,27,27,27,27,27,27,27
61839,1992,0,0,0,0,0,0,0,0,0,0
61840,1992,0,0,0,0,0,0,0,0,0,0
61841,1992,0,0,0,0,0,0,0,0,0,11
61842,1992,0,0,0,0,0,0,0,0,0,0
61843,1992,27,27,27,27,27,27,27,27,27,27
61844,1992,7,7,7,7,7,7,14,7,7,7
61845,1992,5,5,5,5,5,5,5,5,5,5
61846,1992,19,19,19,19,19,19,19,19,19,19
61847,1992,0,0,0,0,0,0,0,0,0,0
61848,1992,0,0,0,0,0,0,0,0,0,0
61849,1992,0,0,0,0,0,0,0,0,0,0
61850,1992,29,0,0,0,0,0,0,0,0,10
61851,1992,0,0,0,0,0,0,0,0,0,0
61852,1992,0,0,0,0,0,0,0,0,0,0
61853,1992,4,4,4,4,4,4,4,4,4,4
61854,1992,23,23,23,23,23,23,23,23,23,23
61855,1992,15,15,15,15,15,15,15,15,15,15
61856,1992,0,0,0,0,0,0,0,0,7,0
61857,1992,0,0,0,4,0,5,14,0,0,0
61858,1992,10,10,10,10,10,10,10,10,10,10
61859,1992,0,0,0,0,0,0,0,0,0,0
61860,1992,5,5,5,5,5,5,5,5,5,5
61861,1992,0,0,0,0,0,0,0,0,0,0
61862,1992,3,3,3,3,3,3,3,3,3,3
61863,1992,0,16,0,0,0,11,3,0,0,9
61864,1992,0,0,0,0,0,0,0,0,0,0
61865,1992,0,0,0,0,0,0,0,0,0,0
61866,1992,0,0,0,0,0,0,0,0,0,0
61867,1992,12,12,12,12,12,12,12,12,12,12
61868,1992,0,0,0,0,0,0,0,0,0,0
61869,1992,13,13,13,13,13,13,13,13,13,13
61870,1992,0,0,0,0,0,0,0,0,0,0
61871,1992,0,0,0,9,0,15,25,0,15,15
61872,1992,15,15,15,15,15,15,15,15,15,15
61873,1992,0,0,0,0,0,0,0,0,0,0
61874,1992,0,0,0,0,0,0,0,0,0,0
61875,1992,11,11,11,11,11,11,11,11,11,11
61876,1992,31,31,31,31,31,31,31,31,31,31
61877,1992,0,0,0,14,0,0,0,13,0,0
61878,1992,20,20,20,20,20,20,20,20,20,20
61879,1992,15,15,15,15,15,15,15,15,15,15
61880,1992,0,0,0,0,0,0,0,0,0,0
61881,1992,5,5,5,5,5,5,5,5,5,5
61882,1992,0,0,0,0,0,0,0,0,0,0
61883,1992,0,0,0,0,0,0,0,0,0,0
61884,1992,0,12,0,34,12,0,3,6,0,0
61885,1992,0,0,0,0,0,0,0,0,0,0
61886,1992,0,0,0,0,0,0,0,0,0,0
61887,1992,0,0,0,0,0,0,0,0,0,0
61888,1992,0,0,0,0,0,0,0,0,0,0
61889,1992,14,20,13,19,13,23,13,29,13,18
61890,1992,0,0,0,0,0,0,0,0,0,0
61891,1992,0,0,0,11,0,0,0,0,0,0
61892,1992,17,17,17,17,17,17,17,17,17,17
61893,1992,8,8,8,8,8,8,8,8,8,8
61894,1992,0,0,0,0,0,0,0,0,0,0
61895,1992,0,0,0,0,0,0,0,0,0,0
61896,1992,0,0,0,0,0,11,19,10,0,25
61897,1992,21,21,21,21,21,21,21,21,21,21
61898,1992,0,0,0,0,0,0,0,0,0,0
61899,1992,14,14,14,14,14,14,14,14,14,14
61900,1992,0,0,0,0,0,0,7,0,0,0
61901,1992,0,0,0,0,0,0,0,0,0,0
61902,1992,0,0,0,0,0,0,0,0,0,0
61903,1992,0,0,0,0,0,0,0,0,0,0
61904,1992,15,0,0,10,0,0,0,0,0,0
61905,1992,0,0,0,0,0,0,0,0,0,0
61906,1992,30,30,30,30,30,30,30,30,30,30
61907,1992,12,12,12,12,12,12,12,12,12,12
61908,1992,0,0,0,0,0,0,0,0,0,0
61909,1992,13,13,13,13,13,13,13,13,13,13
61910,1992,5,5,5,5,5,5,5,5,5,5
61911,1992,0,0,0,0,0,0,0,0,0,0
61912,1992,0,0,0,0,0,0,0,0,0,0
61913,1992,0,10,0,0,0,0,0,0,0,0
61914,1992,0,22,0,0,0,0,10,0,2,0
61915,1992,0,0,0,0,0,0,0,0,0,0
61916,1992,0,0,0,0,0,0,0,0,0,0
61917,1992,0,0,0,0,0,0,0,0,0,0
61918,1992,0,0,0,0,0,0,0,0,0,0
61919,1992,0,0,0,0,0,0,0,0,0,0
61920,1992,0,0,0,0,0,0,0,0,0,0
61921,1992,0,0,0,0,0,0,0,0,0,0
61922,1992,0,0,0,0,0,0,0,0,0,0
61923,1992,17,17,17,17,17,17,17,17,17,17
61924,1992,7,7,7,7,7,7,7,7,7,7
61925,1992,0,0,0,0,0,0,0,0,0,0
61926,1992,0,0,2,11,0,14,0,0,0,0
61927,1992,0,0,0,0,0,0,0,0,0,0
61928,1992,0,0,8,0,0,0,0,0,0,0
61929,1992,0,0,0,0,0,0,0,0,0,0
61930,1992,0,0,0,0,0,0,0,0,2,0
61931,1992,3,3,3,3,3,3,3,3,3,3
61932,1992,8,8,8,8,8,8,8,8,8,8
61933,1992,0,0,0,0,0,0,0,0,0,0
61934,1992,0,0,0,24,0,0,0,0,0,0
61935,1992,7,7,7,7,7,7,7,7,7,7
61936,1992,2,2,2,2,2,2,2,2,2,2
61937,1992,10,10,10,10,10,10,10,10,10,10
61938,1992,0,0,0,0,0,0,0,0,0,0
61939,1992,0,0,0,0,0,0,0,0,0,0
61940,1992,21,21,21,21,21,21,21,21,21,21
61941,1992,23,23,23,23,23,23,23,23,23,23
61942,1992,25,25,25,25,25,25,25,25,25,25
61943,1992,0,0,0,0,0,0,0,0,0,0
61944,1992,21,21,21,21,21,21,21,21,21,21
61945,1992,0,0,0,0,0,0,0,0,0,0
61946,1992,0,0,0,0,0,0,0,0,0,0
61947,1992,0,0,0,0,0,0,0,0,0,0
61948,1992,0,0,0,0,0,0,0,0,0,0
61949,1992,10,10,10,10,10,10,10,10,10,10
61950,1992,11,11,11,11,11,11,11,11,11,11
61951,1992,0,0,0,0,0,0,0,0,0,0
61952,1992,15,15,15,15,15,15,15,15,15,15
61953,1992,1,1,1,1,1,1,1,1,1,1
61954,1992,31,31,31,31,31,31,31,31,31,31
61955,1992,0,0,0,0,0,0,0,0,0,0
61956,1992,0,0,0,0,0,0,0,0,0,0
61957,1992,0,0,0,0,0,0,0,0,0,0
61958,1992,29,29,29,29,29,29,29,29,29,29
61959,1992,0,0,0,13,0,0,0,0,0,0
61960,1992,25,15,13,19,25,13,13,17,19,22
61961,1992,20,18,7,22,14,22,12,10,16,18
61962,1992,19,19,19,19,19,19,19,19,19,19
61963,1992,15,15,15,15,15,15,15,15,15,15
61964,1992,14,15,0,14,21,11,0,11,14,14
61965,1992,0,20,0,0,0,0,0,0,13,0
61966,1992,24,24,24,24,24,24,24,24,24,24
61967,1992,12,0,11,0,16,0,0,0,0,15
61968,1992,16,4,21,12,12,0,11,9,15,11
61969,1992,0,0,0,18,0,0,0,0,0,0
61970,1992,0,0,0,0,0,0,0,0,0,0
61971,1992,0,0,0,0,0,0,0,0,0,0
61972,1992,11,11,11,11,11,11,11,11,11,11
61973,1992,14,14,14,14,14,14,14,14,14,14
61974,1992,0,0,0,0,0,0,0,0,0,0
61975,1992,19,19,19,19,19,19,19,19,19,19
61976,1992,0,0,0,8,0,0,0,0,0,0
61977,1992,0,0,0,0,0,0,0,0,0,0
61978,1992,0,0,0,0,0,0,0,0,0,0
61979,1992,0,0,0,0,0,0,0,0,0,0
61980,1992,8,8,8,8,8,8,8,8,8,8
61981,1992,0,14,0,0,0,0,0,0,0,0
61982,1992,0,0,0,0,0,16,0,0,0,0
61983,1992,0,0,0,0,0,0,0,0,0,0
61984,1992,0,0,0,0,0,19,22,13,0,0
61985,1992,15,15,15,15,15,15,15,15,15,15
61986,1992,0,0,0,0,0,0,0,0,0,0
61987,1992,0,19,0,0,0,0,12,0,0,0
61988,1992,0,0,0,0,0,0,0,0,0,0
61989,1992,9,15,13,0,0,0,0,17,0,0
61990,1992,10,15,12,12,14,15,8,2,7,17
61991,1992,0,0,0,0,0,0,0,0,0,0
61992,1992,24,24,24,24,24,24,24,24,24,24
61993,1992,4,4,4,4,4,4,4,4,4,4
61994,1992,0,0,0,0,0,0,0,0,0,0
61995,1992,19,19,19,19,19,19,19,19,19,19
61996,1992,0,0,0,0,0,0,0,0,0,0
61997,1992,0,0,0,0,0,0,0,0,0,0
61998,1992,0,0,0,0,0,0,0,0,0,0
61999,1992,0,14,0,0,0,8,0,0,10,0
62000,1992,0,0,0,0,9,0,0,0,0,0
62001,1992,21,21,21,21,21,21,21,21,21,21
62002,1992,0,0,0,0,0,0,0,0,0,0
62003,1992,15,15,15,15,15,15,15,15,15,15
62004,1992,24,24,24,24,24,24,24,24,24,24
62005,1992,0,0,0,0,0,20,0,0,0,0
62006,1992,19,19,19,19,19,19,19,19,19,19
62007,1992,0,0,0,0,0,0,17,0,0,0
62008,1992,26,0,0,0,0,0,9,0,8,13
62009,1992,0,0,0,0,0,0,0,0,0,0
62010,1992,0,0,0,0,0,0,0,0,0,0
62011,1992,0,32,13,0,15,19,0,0,0,0
62012,1992,20,20,20,20,20,20,20,20,20,20
62013,1992,0,14,0,0,0,0,24,0,0,0
62014,1992,0,0,0,0,0,0,18,0,24,0
62015,1992,0,0,0,0,0,5,0,0,0,0
62016,1992,0,0,0,0,0,0,0,0,7,11
62017,1992,22,22,22,22,22,22,22,22,22,22
62018,1992,0,14,0,6,0,0,10,0,25,0
62019,1992,0,0,0,0,0,0,0,0,0,0
62020,1992,32,32,32,32,32,32,32,32,32,32
62021,1992,0,0,0,0,0,0,0,0,0,0
62022,1992,13,13,13,13,13,13,13,13,13,13
62023,1992,18,18,18,18,18,18,18,18,18,18
62024,1992,0,0,0,0,0,0,0,0,0,0
62025,1992,7,7,7,7,7,7,7,7,7,7
62026,1992,0,0,16,0,0,0,6,0,0,7
62027,1992,0,0,0,0,0,0,0,0,0,0
62028,1992,0,0,0,0,0,0,0,0,0,0
62029,1992,21,21,21,21,21,21,21,21,21,21
62030,1992,0,0,12,18,0,14,0,8,34,0
62031,1992,0,0,16,0,4,0,0,9,0,0
62032,1992,6,6,6,6,6,6,6,6,6,6
62033,1992,15,18,15,15,15,15,15,15,15,15
62034,1992,0,0,0,0,4,0,0,0,0,0
62035,1992,20,20,20,20,20,20,20,20,20,20
62036,1992,6,11,0,12,0,0,0,0,0,0
62037,1992,19,19,19,19,19,19,19,19,19,19
62038,1992,13,13,13,13,13,13,13,13,13,13
62039,1992,0,0,0,0,0,0,0,0,0,0
62040,1992,0,0,0,0,0,0,0,0,0,0
62042,1992,0,0,0,0,0,0,0,0,0,0
62043,1992,0,0,0,0,0,0,0,0,0,0
62044,1992,0,0,0,0,0,0,0,0,0,0
62045,1992,0,0,0,0,0,0,0,0,0,0
62046,1992,28,28,28,28,28,28,28,28,28,28
62047,1992,12,12,12,12,12,12,12,12,12,12
62048,1992,0,0,0,0,0,0,0,0,0,0
62049,1992,21,21,21,21,21,21,21,21,21,21
62050,1992,0,0,0,0,0,0,0,0,0,0
62051,1992,0,0,0,0,0,0,0,15,0,0
62052,1992,26,26,26,26,26,26,26,26,26,26
62053,1992,0,0,10,0,0,0,0,0,0,0
62054,1992,0,0,0,0,0,0,0,0,0,0
62055,1992,8,0,0,13,10,0,0,0,4,0
62056,1992,21,21,21,21,21,21,21,21,21,21
62057,1992,0,0,0,0,0,0,0,0,0,0
62058,1992,0,0,0,0,0,0,0,0,0,0
62059,1992,0,0,0,0,0,0,0,0,0,0
62060,1992,0,0,0,0,0,0,0,0,0,0
62061,1992,0,0,0,0,0,0,0,0,0,0
62062,1992,1,1,1,1,1,1,1,1,1,1
62063,1992,0,0,0,0,0,0,0,0,0,0
62064,1992,16,16,16,16,16,16,16,16,16,16
62065,1992,15,15,15,15,15,15,15,15,15,15
62066,1992,11,0,0,0,0,0,0,0,0,0
62067,1992,15,15,15,15,15,15,15,15,15,15
62068,1992,14,14,14,14,14,14,14,14,14,14
62069,1992,0,0,0,0,0,0,0,0,0,0
62070,1992,0,0,0,0,0,0,0,0,0,0
62071,1992,22,22,22,22,22,22,22,22,22,22
62072,1992,38,38,38,38,38,38,38,38,38,38
62073,1992,9,11,16,6,14,6,26,0,10,14
62074,1992,13,13,13,13,13,13,13,13,13,13
62075,1992,0,0,0,0,0,0,0,0,0,0
62076,1992,17,17,17,17,17,17,17,17,17,17
62077,1992,0,0,0,0,0,0,0,0,0,0
62078,1992,16,16,16,16,16,16,16,16,16,16
62079,1992,0,0,0,0,0,0,0,0,0,0
62080,1992,0,0,0,0,0,0,0,0,0,0
62081,1992,0,0,0,0,0,0,0,0,0,0
62082,1992,0,0,0,0,0,0,0,0,0,0
62083,1992,22,22,22,22,22,22,22,22,22,22
62084,1992,18,18,18,18,18,18,18,18,18,18
62085,1992,0,0,0,0,0,0,0,0,0,0
62086,1992,0,0,6,0,0,15,0,0,0,0
62087,1992,18,18,18,18,18,18,18,18,18,18
62088,1992,0,0,0,0,0,0,0,0,0,0
62089,1992,14,14,14,14,14,14,14,14,14,14
62090,1992,3,0,16,29,24,0,40,0,20,0
62091,1992,20,20,20,20,20,20,20,20,20,20
62092,1992,0,0,0,0,0,0,0,0,0,0
62093,1992,0,0,0,0,0,0,0,0,0,0
62094,1992,0,0,0,0,0,0,0,0,0,0
62095,1992,0,0,0,0,0,0,0,0,0,0
62096,1992,0,0,0,0,0,0,0,0,0,0
62097,1992,3,3,3,3,3,3,3,3,3,3
62098,1992,22,0,0,0,0,0,0,22,0,21
62099,1992,17,17,17,17,17,17,17,17,17,17
62100,1992,0,0,0,0,0,0,0,0,0,0
62101,1992,8,0,0,0,0,8,0,0,4,0
62102,1992,0,23,26,0,0,21,0,23,0,0
62103,1992,0,0,0,0,0,0,0,0,0,0
62104,1992,24,24,24,24,24,24,24,24,24,24
62105,1992,10,10,10,10,10,10,10,10,10,10
62106,1992,0,0,0,0,10,0,0,0,0,0
62107,1992,12,12,12,12,12,12,13,12,12,12
62108,1992,2,2,2,2,2,2,2,2,2,2
62109,1992,0,0,0,0,0,0,0,0,0,0
62110,1992,0,0,0,0,0,0,0,0,0,0
62111,1992,0,0,0,0,0,0,0,0,0,0
62112,1992,20,20,20,20,20,20,20,20,20,20
62113,1992,0,0,0,12,0,0,0,0,0,0
62114,1992,14,14,14,14,14,14,14,14,14,14
62115,1992,14,14,14,14,14,14,14,14,14,14
62116,1992,25,25,25,25,25,25,25,25,25,25
62117,1992,15,15,15,15,15,15,15,15,15,15
62118,1992,0,0,0,0,0,0,0,0,0,0
62119,1992,0,0,0,0,0,0,0,0,0,0
62120,1992,0,0,0,0,0,0,0,0,0,0
62121,1992,21,38,21,21,14,19,17,17,15,23
62122,1992,0,0,0,0,0,0,0,0,0,0
62123,1992,0,0,0,0,0,0,0,0,0,0
62124,1992,0,0,0,0,0,0,0,0,0,0
62125,1992,0,0,0,0,0,0,0,0,0,0
62126,1992,0,0,0,0,0,0,0,0,0,0
62127,1992,0,17,0,11,13,9,0,0,0,0
62128,1992,0,0,0,0,0,0,0,0,0,0
62129,1992,0,0,0,0,0,0,0,0,0,0
62130,1992,10,16,11,12,21,13,14,0,0,26
62131,1992,0,0,0,0,0,16,0,0,0,0
62132,1992,0,0,0,0,0,19,4,10,21,9
62133,1992,7,7,7,7,7,7,7,7,7,7
62134,1992,15,15,15,15,15,15,15,15,15,15
62135,1992,11,11,11,11,11,11,11,11,11,11
62136,1992,0,0,0,0,0,0,0,0,0,0
62137,1992,0,0,0,30,25,0,18,0,0,12
62138,1992,0,0,0,0,0,0,0,0,0,0
62139,1992,0,0,0,0,0,0,0,0,0,0
62140,1992,0,0,0,0,0,0,0,0,0,0
62141,1992,3,3,3,3,3,3,3,3,3,3
62142,1992,16,16,16,16,16,16,16,16,16,16
62143,1992,0,0,0,0,0,0,0,0,5,0
62144,1992,0,0,0,0,0,0,0,0,0,0
62145,1992,0,0,0,0,0,0,0,17,0,0
62146,1992,0,0,0,0,0,7,0,0,0,0
62147,1992,0,14,12,9,15,0,0,19,14,7
62148,1992,0,0,0,0,0,0,0,0,0,0
62149,1992,28,28,28,28,28,28,28,28,28,28
62150,1992,0,0,0,0,0,0,0,0,0,7
62151,1992,0,0,0,0,0,0,0,0,0,0
62152,1992,0,0,0,0,0,0,0,0,0,0
62153,1992,0,0,0,0,0,0,0,0,0,0
62154,1992,21,21,21,21,21,21,21,21,21,21
62155,1992,0,0,0,0,0,0,0,0,0,0
62156,1992,3,3,3,3,3,3,12,3,3,3
62157,1992,20,20,20,20,20,20,20,20,20,20
62158,1992,0,0,0,0,0,0,0,0,0,0
62159,1992,15,15,15,15,15,15,15,15,15,15
62160,1992,0,0,0,0,0,0,0,0,0,0
62161,1992,0,0,0,0,0,0,0,0,0,32
62162,1992,0,0,0,0,0,0,0,0,0,0
62163,1992,0,0,0,0,0,0,0,0,0,0
62164,1992,0,0,0,0,0,0,0,0,0,0
62165,1992,0,0,0,0,0,0,0,0,0,0
62166,1992,18,18,18,18,18,18,18,18,18,18
62167,1992,0,0,0,0,0,0,0,0,0,0
62168,1992,0,0,0,0,0,0,0,0,0,0
62169,1992,0,0,0,0,0,0,0,0,0,0
62170,1992,0,0,0,0,0,0,0,0,0,0
62171,1992,0,0,0,0,0,0,0,0,0,0
62172,1992,10,16,16,0,17,19,24,19,0,0
62173,1992,0,0,0,0,0,0,0,0,0,0
62174,1992,4,4,4,4,4,4,4,4,4,4
62175,1992,14,14,14,14,14,14,14,14,14,14
62176,1992,18,18,18,18,18,18,18,18,18,18
62177,1992,0,0,0,0,0,0,0,0,0,0
62178,1992,0,0,0,0,0,0,0,0,0,0
62179,1992,0,0,0,0,0,0,0,0,0,0
62180,1992,22,22,22,22,22,22,22,22,22,22
62181,1992,16,16,16,16,16,16,16,16,16,16
62182,1992,48,15,22,12,21,24,18,13,23,12
62183,1992,12,12,12,12,12,12,12,12,12,12
62184,1992,0,0,0,0,0,0,0,0,0,0
62185,1992,0,0,0,0,0,0,0,0,0,0
62186,1992,0,9,2,0,0,0,0,15,0,0
62187,1992,0,0,0,0,0,0,0,0,0,0
62188,1992,0,0,0,0,0,0,0,0,0,0
62189,1992,17,17,17,17,17,17,17,17,17,17
62190,1992,20,20,20,20,20,20,20,20,20,20
62191,1992,0,0,0,0,0,0,0,0,0,0
62192,1992,0,0,0,0,0,0,0,0,0,0
62193,1992,0,0,0,0,0,0,0,0,0,0
62194,1992,0,0,0,0,0,0,0,0,0,0
62195,1992,2,2,2,2,2,2,2,2,2,2
62196,1992,0,0,0,0,0,0,0,0,0,0
62197,1992,0,0,0,0,0,0,0,0,0,0
62198,1992,0,0,0,0,0,0,0,0,0,0
62199,1992,0,0,0,0,0,0,0,0,0,0
62200,1992,0,0,0,0,0,0,0,0,0,0
62201,1992,0,0,0,0,0,0,0,0,0,0
62202,1992,0,0,0,13,0,8,0,0,0,0
62203,1992,19,20,17,26,10,36,18,42,14,24
62204,1992,0,0,0,0,0,0,0,0,0,0
62205,1992,18,18,18,18,18,18,18,18,18,18
62206,1992,62,62,62,62,62,62,62,62,62,62
62207,1992,20,20,20,20,20,20,20,20,20,20
62208,1992,0,0,0,0,0,0,0,0,0,0
62209,1992,0,0,0,0,0,0,0,0,0,0
62210,1992,0,0,0,0,0,0,0,0,0,0
62211,1992,11,11,11,11,11,11,11,11,11,11
62212,1992,0,0,0,0,0,0,0,0,0,0
62213,1992,0,0,0,0,0,0,0,0,0,0
62214,1992,28,17,19,10,10,29,19,23,28,10
62215,1992,0,0,0,0,0,0,0,0,0,0
62216,1992,10,10,10,10,10,10,10,10,10,10
62217,1992,0,0,0,0,0,0,0,0,0,0
62218,1992,24,24,24,24,24,24,24,24,24,24
62219,1992,0,0,0,0,0,0,0,0,0,0
62220,1992,23,23,23,23,23,23,23,23,23,23
62221,1992,0,0,0,0,0,0,0,0,0,0
62222,1992,22,22,22,22,22,22,22,22,22,22
62223,1992,14,14,14,14,14,14,14,14,14,14
62224,1992,12,13,9,0,0,19,0,4,0,14
62225,1992,0,0,0,0,0,0,0,0,0,0
62226,1992,0,0,0,0,0,0,0,0,0,0
62227,1992,0,0,0,0,0,0,0,0,0,0
62228,1992,0,0,0,0,0,0,0,0,0,0
62229,1992,0,0,0,0,0,0,0,0,0,0
62230,1992,7,7,7,7,7,7,7,7,7,7
62231,1992,3,0,0,0,0,0,0,0,0,0
62232,1992,0,0,0,0,0,0,0,0,0,0
62233,1992,15,15,15,15,15,15,15,15,15,15
62234,1992,25,25,25,25,25,25,25,25,25,25
62235,1992,0,0,14,0,15,13,0,0,4,0
62236,1992,0,0,0,0,0,0,0,0,0,0
62237,1992,0,17,0,0,0,8,0,6,0,0
62238,1992,22,22,22,22,22,22,22,22,22,22
62239,1992,11,11,11,11,11,11,11,11,11,11
62240,1992,22,22,22,22,22,22,22,22,22,22
62241,1992,0,0,0,0,0,8,0,18,0,0
62242,1992,4,11,16,23,12,6,12,0,16,16
62243,1992,0,0,0,0,0,0,0,0,0,0
62244,1992,26,26,26,26,26,26,26,26,26,26
62245,1992,0,0,0,0,0,0,0,0,0,0
62246,1992,0,0,0,0,0,0,0,0,0,0
62247,1992,0,0,0,0,0,0,0,0,0,0
62248,1992,0,0,0,0,0,0,0,0,0,0
62249,1992,0,0,0,0,0,0,0,0,0,0
62250,1992,20,20,20,20,20,20,20,20,20,20
62251,1992,8,8,8,8,8,8,8,8,8,8
62252,1992,0,0,0,0,0,0,0,0,0,0
62253,1992,0,0,0,0,0,0,0,0,0,0
62254,1992,12,12,12,12,12,12,12,12,12,12
62255,1992,13,13,13,13,13,13,13,13,13,13
62256,1992,20,20,20,20,20,20,20,20,20,20
62257,1992,19,19,19,19,19,19,19,19,19,19
62258,1992,0,7,0,0,0,0,0,0,12,0
62259,1992,3,3,3,3,3,3,3,3,3,3
62260,1992,0,0,0,0,0,0,0,0,0,0
62261,1992,13,13,13,13,13,13,13,13,13,13
62262,1992,0,0,0,0,0,0,0,0,0,0
62263,1992,0,0,0,0,0,0,0,0,0,0
62264,1992,0,0,0,0,0,0,0,0,0,0
62265,1992,18,18,18,18,18,18,18,18,18,18
62266,1992,14,10,0,0,0,0,0,0,0,0
62267,1992,0,0,0,0,0,0,0,0,0,0
62268,1992,21,21,21,21,21,21,21,21,21,21
62269,1992,14,14,14,14,14,14,14,14,14,14
62270,1992,0,0,0,0,0,0,0,22,9,0
62271,1992,0,0,0,0,0,0,0,0,0,0
62272,1992,15,15,15,15,15,15,15,15,15,15
62273,1992,3,3,3,3,3,3,3,3,3,3
62274,1992,24,24,24,24,24,24,24,24,24,24
62275,1992,0,0,0,0,0,0,0,0,6,0
62276,1992,0,8,0,0,0,0,0,0,0,0
62277,1992,16,16,16,16,16,16,16,16,16,16
62278,1992,10,10,10,10,10,10,10,10,10,10
62279,1992,0,20,0,0,0,9,0,0,0,0
62280,1992,2,2,2,2,2,2,2,2,2,2
62281,1992,27,27,27,27,27,27,27,27,27,27
62282,1992,19,19,19,19,19,19,19,19,19,19
62283,1992,0,0,0,0,0,0,0,0,0,0
62284,1992,3,3,3,3,3,3,3,3,3,3
62285,1992,0,0,0,0,0,0,0,0,0,0
62286,1992,0,0,0,0,0,0,0,0,0,0
62287,1992,0,0,10,0,0,0,0,0,0,0
62288,1992,0,0,0,0,0,0,0,0,0,0
62289,1992,21,14,17,28,0,11,26,0,0,28
62290,1992,0,0,0,0,0,0,0,0,0,0
62291,1992,12,12,12,12,12,12,12,12,12,12
62292,1992,24,21,14,12,16,24,14,10,28,27
62293,1992,0,0,0,0,0,0,0,0,0,0
62294,1992,0,0,0,0,0,0,0,0,0,0
62295,1992,26,26,26,26,26,26,26,26,26,26
62296,1992,0,0,0,0,0,0,0,0,0,0
62297,1992,16,16,16,16,16,16,16,16,16,16
62298,1992,0,0,0,0,0,21,17,17,0,0
62299,1992,14,14,14,14,14,14,14,14,14,14
62300,1992,0,0,0,0,0,0,0,0,0,0
62301,1992,21,21,21,21,21,21,21,21,21,21
62302,1992,14,14,14,14,14,14,14,14,14,14
62303,1992,30,0,0,0,0,0,0,0,0,0
62304,1992,0,0,0,0,0,0,0,0,0,0
62305,1992,0,0,0,0,0,0,0,0,0,0
62306,1992,0,0,0,0,0,0,0,0,0,0
62307,1992,0,0,0,0,0,0,0,0,0,0
62308,1992,0,0,0,0,0,0,0,0,0,0
62309,1992,0,0,0,0,0,0,0,0,0,0
62310,1992,0,0,0,0,0,0,0,0,0,0
62311,1992,0,0,0,0,0,0,0,0,0,0
62312,1992,0,0,0,0,0,0,0,0,0,0
62313,1992,0,0,0,0,0,0,0,0,0,0
62314,1992,0,0,0,0,0,0,0,0,0,0
62315,1992,0,0,0,0,0,0,0,0,0,0
62316,1992,19,19,19,19,19,19,19,19,19,19
62317,1992,0,0,0,0,0,0,0,0,0,0
62318,1992,0,0,0,0,0,0,0,0,14,0
62319,1992,0,0,0,6,0,0,0,0,0,0
62320,1992,3,3,3,3,3,3,3,3,3,3
62321,1992,25,25,25,25,25,25,25,25,25,25
62322,1992,8,7,0,0,0,15,13,23,11,26
62323,1992,0,0,0,0,0,0,0,0,0,0
62324,1992,25,25,25,25,25,25,25,25,25,25
62325,1992,1,1,1,1,1,1,1,1,1,1
62326,1992,30,30,30,30,30,30,30,30,30,30
62327,1992,0,0,0,0,0,0,0,0,0,0
62328,1992,5,5,5,5,5,5,5,5,5,5
62329,1992,30,30,30,30,30,30,30,30,30,30
62330,1992,0,0,0,0,0,0,0,0,0,0
62331,1992,0,0,0,0,0,0,0,0,0,0
62332,1992,0,0,0,0,0,0,0,0,0,0
62333,1992,0,0,0,0,11,7,0,0,0,9
62334,1992,0,0,0,0,0,0,0,0,9,0
62335,1992,0,0,0,0,0,0,0,0,0,0
62336,1992,10,10,10,10,10,10,10,10,10,10
62337,1992,0,0,0,0,0,0,0,0,0,0
62338,1992,0,0,0,0,0,0,0,0,0,0
62339,1992,0,0,0,0,0,0,0,0,0,0
62340,1992,0,0,0,0,0,0,0,0,0,0
62341,1992,0,0,0,0,0,0,0,0,0,0
62342,1992,0,0,0,0,0,0,0,0,0,0
62343,1992,1,1,1,1,1,1,1,1,1,1
62344,1992,0,0,0,0,0,0,0,0,0,0
62345,1992,18,18,18,18,18,18,18,18,18,18
62346,1992,0,0,0,0,0,0,0,0,0,0
62347,1992,12,14,12,12,12,12,12,12,12,12
62348,1992,21,21,21,21,21,21,21,21,21,21
62349,1992,18,18,18,18,18,18,18,18,18,18
62350,1992,13,13,13,13,13,13,13,13,13,13
62351,1992,22,22,22,22,22,22,22,22,22,22
62352,1992,15,15,15,15,15,15,15,15,15,15
62353,1992,0,0,0,0,0,0,0,0,0,0
62354,1992,17,17,17,17,17,17,17,17,17,17
62355,1992,0,0,0,0,0,0,0,0,0,0
62356,1992,0,0,14,0,0,0,0,0,0,0
62357,1992,16,16,16,16,16,16,16,16,16,16
62358,1992,33,33,33,33,33,33,33,33,33,33
62359,1992,10,11,21,9,26,27,17,10,30,24
62360,1992,0,0,0,0,0,0,0,0,0,0
62361,1992,14,14,14,14,14,14,14,14,14,14
62362,1992,0,0,0,0,23,0,0,0,0,16
62363,1992,0,0,0,0,0,0,0,0,0,0
62364,1992,0,0,0,0,0,0,0,0,0,0
62365,1992,20,0,0,0,0,0,0,0,0,12
62366,1992,0,0,0,0,0,0,0,0,0,0
62367,1992,0,0,0,0,0,0,0,0,0,0
62368,1992,0,0,0,0,0,0,0,0,0,0
62369,1992,0,0,0,0,0,0,0,0,0,0
