ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
130714,1993,0,0,0,0,0,0,0,0,0,0
130715,1993,0,0,0,0,0,0,0,0,0,0
130716,1993,1,1,1,1,1,1,1,1,1,1
130717,1993,0,0,0,0,0,0,0,0,0,0
130719,1993,0,0,0,0,0,0,0,0,0,0
130720,1993,0,0,0,0,0,0,0,0,0,0
130721,1993,0,0,0,0,0,0,0,0,0,0
130722,1993,11,11,11,11,11,11,11,11,11,11
130723,1993,0,0,0,0,0,0,2,0,9,0
130724,1993,0,0,0,0,0,0,0,0,0,0
130725,1993,0,0,0,0,0,0,0,0,0,0
130726,1993,0,0,0,0,0,0,0,0,0,0
130727,1993,0,0,0,0,0,0,0,0,0,0
130728,1993,19,19,19,19,19,19,19,19,19,19
130729,1993,7,7,7,7,7,7,7,7,7,7
130730,1993,0,0,0,0,0,0,0,0,0,0
130731,1993,0,0,0,0,0,0,0,0,0,18
130732,1993,0,19,0,0,0,0,0,0,0,0
130733,1993,0,0,0,0,0,0,0,0,0,0
130734,1993,0,0,0,0,0,0,0,0,0,0
130735,1993,13,13,13,13,13,13,13,13,13,13
130736,1993,0,0,0,0,0,0,0,0,0,0
130737,1993,16,16,16,16,16,16,16,16,16,16
130738,1993,12,12,12,12,12,12,12,12,12,12
130739,1993,0,0,0,0,0,0,0,0,0,0
130740,1993,19,10,12,8,17,22,21,4,5,9
130741,1993,27,27,27,27,27,27,27,27,27,27
130742,1993,0,0,0,0,0,0,0,0,0,0
130743,1993,0,0,0,0,0,0,0,0,0,0
130744,1993,67,67,67,67,67,67,67,67,67,67
130745,1993,0,0,0,0,0,0,0,0,0,0
130746,1993,0,0,0,0,0,0,0,0,0,0
130747,1993,17,17,17,17,17,17,17,17,17,17
130748,1993,44,44,44,44,44,44,44,44,44,44
130749,1993,11,11,11,11,11,11,11,11,11,11
130750,1993,0,0,0,0,0,0,0,0,0,0
130751,1993,1,1,1,1,1,1,1,1,1,1
130752,1993,0,0,0,0,0,0,0,0,0,0
130753,1993,0,0,0,0,0,0,0,0,0,0
130754,1993,22,22,22,22,22,22,22,22,22,22
130755,1993,15,0,0,0,18,0,0,29,0,0
130756,1993,0,0,0,0,0,0,0,0,0,0
130757,1993,0,0,0,0,0,0,0,0,0,0
130758,1993,0,0,0,0,0,18,0,0,0,0
130759,1993,0,0,0,0,0,0,0,0,0,0
130760,1993,0,0,0,0,0,0,0,0,0,0
130761,1993,0,0,0,0,0,0,0,0,0,0
130762,1993,50,50,50,50,50,50,50,50,50,50
130763,1993,0,0,0,0,0,0,0,0,0,0
130764,1993,0,0,2,0,0,0,25,0,0,0
130765,1993,0,0,0,0,0,0,0,0,0,0
130766,1993,0,0,0,0,0,0,0,0,0,0
130767,1993,9,9,9,9,9,9,9,9,9,9
130768,1993,0,0,0,0,0,0,0,0,0,0
130769,1993,18,18,18,18,18,18,18,18,18,18
130770,1993,0,0,0,0,0,0,0,0,0,0
130771,1993,6,6,6,6,6,6,6,6,6,6
130772,1993,26,26,26,26,26,26,26,26,26,26
130773,1993,14,14,14,14,14,14,14,14,14,14
130774,1993,25,27,16,5,18,21,0,10,26,24
130775,1993,0,0,0,0,0,0,0,0,0,0
130776,1993,0,0,0,0,0,0,0,0,0,0
130777,1993,0,0,0,0,0,0,0,0,0,0
130778,1993,0,0,0,0,0,0,0,0,0,0
130780,1993,0,0,0,0,0,0,0,0,0,0
130781,1993,0,0,0,0,0,0,0,0,0,0
130782,1993,0,0,0,0,0,0,0,0,0,0
130783,1993,0,0,0,0,0,0,0,0,0,0
130784,1993,0,0,0,0,0,0,0,0,0,0
130785,1993,35,35,35,35,35,35,35,35,35,35
130786,1993,18,18,18,18,18,18,18,18,18,18
130787,1993,13,13,13,13,13,13,13,13,13,13
130788,1993,0,0,0,0,0,0,0,0,0,0
130789,1993,29,29,29,29,29,29,29,29,29,29
130790,1993,0,0,0,0,0,0,0,0,0,0
130791,1993,0,0,0,0,0,0,0,0,0,0
130792,1993,10,19,18,26,13,0,29,24,22,22
130793,1993,0,0,0,0,0,0,0,0,0,0
130794,1993,0,0,0,0,0,0,0,0,0,0
130795,1993,0,0,0,0,0,0,0,0,0,0
130797,1993,0,0,0,0,0,0,0,0,0,0
130798,1993,0,0,0,0,0,0,0,0,0,0
130799,1993,0,0,0,0,0,0,0,0,0,0
130800,1993,9,9,9,9,9,9,9,9,9,9
130802,1993,13,15,23,23,7,18,24,31,13,16
130804,1993,11,31,30,16,14,21,21,11,5,4
130805,1993,0,0,0,0,0,0,0,0,0,0
130806,1993,27,27,27,27,27,27,27,27,27,27
130807,1993,0,0,0,0,0,0,0,0,0,0
130808,1993,0,0,0,0,0,0,0,0,0,0
130809,1993,0,0,0,0,0,0,0,0,0,0
130810,1993,0,0,0,0,0,0,0,0,0,0
130811,1993,0,0,0,0,0,0,0,0,0,0
130812,1993,0,0,0,0,0,0,0,0,0,0
130813,1993,0,0,0,0,0,0,0,0,0,0
130815,1993,0,0,0,0,0,0,0,0,0,0
130816,1993,0,0,0,0,0,0,0,0,0,0
130817,1993,0,0,0,0,0,0,6,0,0,0
130819,1993,0,0,0,0,0,0,0,0,0,0
130820,1993,0,0,0,0,0,0,0,0,0,0
130821,1993,24,24,24,24,24,24,24,24,24,24
130822,1993,9,8,8,8,8,8,8,8,8,8
130823,1993,0,0,0,0,0,0,0,0,0,0
130824,1993,0,0,0,0,0,0,0,0,0,0
130825,1993,0,0,0,0,0,0,0,6,0,0
130826,1993,0,0,0,0,0,0,0,0,0,0
130827,1993,0,0,0,0,0,0,0,2,0,0
130828,1993,20,0,0,11,0,0,11,0,0,14
130829,1993,22,11,0,7,15,0,0,14,4,16
130831,1993,0,0,0,0,0,0,0,0,8,28
130832,1993,0,0,0,0,0,0,0,0,0,0
130833,1993,0,0,0,0,0,0,0,0,0,0
130834,1993,0,0,20,0,0,0,0,0,0,0
130835,1993,0,0,0,0,0,0,0,6,0,0
130836,1993,0,0,0,0,0,9,0,32,0,0
130837,1993,0,0,0,0,0,0,0,0,0,28
130838,1993,0,0,0,0,0,0,0,0,0,0
130839,1993,0,0,0,0,0,0,0,0,0,0
130840,1993,0,0,0,0,0,0,0,0,0,0
130841,1993,0,0,23,7,0,0,12,0,0,0
130842,1993,0,0,0,0,0,0,0,0,0,0
130843,1993,2,2,2,2,21,17,21,10,9,10
130844,1993,0,0,0,0,0,0,10,0,0,0
130845,1993,0,0,0,0,0,0,0,0,0,0
130846,1993,0,0,0,0,0,0,0,0,0,0
130847,1993,0,16,0,16,15,0,19,23,0,12
130848,1993,0,0,0,0,0,0,0,0,0,0
130849,1993,0,0,0,0,0,0,0,0,0,0
130850,1993,0,0,0,0,0,0,0,0,0,0
130851,1993,0,0,0,0,0,0,0,0,0,0
130852,1993,0,0,0,0,0,0,0,0,0,0
130853,1993,0,0,0,0,0,0,16,19,0,8
130854,1993,12,12,12,12,12,12,12,12,12,12
130855,1993,25,25,25,25,25,25,25,25,25,25
130856,1993,14,4,7,17,19,16,0,0,7,5
130857,1993,0,0,0,0,0,0,0,0,0,0
130858,1993,0,0,0,0,0,0,0,0,0,0
130859,1993,30,30,30,30,30,30,30,30,30,30
130860,1993,0,0,0,0,0,0,0,0,0,0
130861,1993,0,0,0,0,0,0,0,0,0,0
130862,1993,22,22,22,22,22,22,22,22,22,22
130863,1993,0,0,0,0,0,8,0,0,23,0
130864,1993,0,0,0,0,0,0,0,0,0,0
130865,1993,0,0,0,0,0,0,0,0,0,0
130866,1993,0,0,0,0,0,0,0,0,0,0
130867,1993,0,0,0,0,0,0,0,0,0,0
130869,1993,0,0,0,0,0,0,0,0,0,0
130870,1993,0,0,0,0,0,0,0,0,0,0
130871,1993,0,0,0,0,0,0,0,0,0,0
130873,1993,0,0,0,0,0,0,0,0,0,0
130874,1993,12,19,10,14,0,0,11,0,0,11
130875,1993,0,18,0,13,17,0,15,8,10,0
130876,1993,0,0,0,0,0,0,0,0,0,0
130877,1993,9,9,9,9,9,9,9,9,9,9
130878,1993,16,16,16,16,16,16,16,16,16,16
130879,1993,0,0,0,0,0,0,0,0,0,0
130880,1993,28,28,28,28,28,28,28,28,28,28
130881,1993,7,7,7,7,7,7,7,7,7,7
130882,1993,0,16,31,16,16,8,10,16,7,23
130884,1993,0,0,0,0,0,0,0,0,0,0
130885,1993,0,0,0,0,0,0,0,0,0,0
130886,1993,8,7,0,0,0,0,0,0,0,0
130887,1993,25,25,25,25,25,25,25,25,25,25
130888,1993,10,0,0,0,0,0,0,0,0,0
130889,1993,0,0,0,0,0,0,0,0,0,0
130890,1993,0,0,0,0,0,0,0,0,0,0
130891,1993,34,34,34,34,34,34,34,34,34,34
130892,1993,0,0,0,0,0,0,0,0,0,0
130893,1993,10,10,10,10,10,10,10,10,10,10
130894,1993,0,0,0,0,0,0,0,0,0,0
130895,1993,13,13,13,13,13,13,13,13,13,13
130896,1993,1,1,1,1,1,1,1,1,1,1
130897,1993,0,0,0,0,0,0,0,0,0,0
130898,1993,18,18,18,18,18,18,18,18,18,18
130899,1993,0,0,0,0,0,0,0,0,0,0
130900,1993,13,13,13,13,13,13,13,13,13,13
130901,1993,10,10,10,10,10,10,10,10,10,10
130902,1993,0,0,0,0,0,0,0,0,0,0
130903,1993,14,14,14,14,14,14,14,14,14,14
130904,1993,0,15,26,17,16,8,21,12,5,12
130905,1993,23,23,23,23,23,23,23,23,23,23
130906,1993,0,0,0,0,0,0,0,0,0,0
130907,1993,0,0,0,0,0,0,0,0,0,0
130908,1993,0,0,0,0,0,0,0,0,0,0
130909,1993,0,0,0,0,0,0,0,0,0,0
130910,1993,7,7,7,7,7,7,7,7,7,7
130911,1993,13,13,13,13,13,13,13,13,13,13
130912,1993,0,23,10,0,0,0,0,0,0,0
130913,1993,15,15,0,10,12,0,14,14,15,0
130914,1993,0,0,0,0,0,0,0,0,0,0
130915,1993,0,0,0,0,0,0,0,0,0,0
130916,1993,0,0,0,0,0,0,0,0,0,0
130917,1993,36,36,36,36,36,36,36,36,36,36
130918,1993,0,0,0,0,0,0,0,0,0,0
130919,1993,0,0,0,0,0,0,0,0,0,0
130920,1993,4,0,0,11,0,0,0,8,0,13
130921,1993,0,0,0,0,0,0,0,0,0,0
130922,1993,14,14,14,14,14,14,14,14,14,14
130923,1993,22,22,22,22,22,22,22,22,22,22
130924,1993,0,0,0,0,0,0,0,0,0,0
130925,1993,4,16,12,7,24,11,9,13,5,0
130926,1993,0,0,6,0,0,0,0,0,21,0
130927,1993,0,0,0,0,0,0,0,0,0,0
130928,1993,0,0,0,0,0,0,0,0,0,0
130929,1993,16,16,16,16,16,16,16,16,16,16
130930,1993,8,8,8,8,8,8,8,8,8,8
130931,1993,0,0,0,0,0,0,0,0,0,0
130932,1993,0,0,0,0,0,0,0,0,0,0
130933,1993,14,14,14,14,14,14,14,14,14,14
130934,1993,0,0,0,0,0,0,0,0,0,0
130936,1993,0,0,0,0,25,0,15,0,0,10
130937,1993,0,0,0,0,0,0,0,0,0,0
130938,1993,0,0,0,0,0,0,0,0,0,0
130939,1993,0,0,0,0,0,0,0,0,0,0
130940,1993,8,8,8,8,8,8,8,8,8,8
130941,1993,0,0,0,0,0,0,0,0,0,0
130942,1993,0,0,0,0,0,0,0,0,0,0
130943,1993,14,14,14,14,14,14,14,14,14,14
130944,1993,0,0,0,0,0,0,0,0,0,0
130945,1993,0,0,0,0,8,0,0,10,0,0
130946,1993,0,0,0,0,0,0,0,0,0,0
130947,1993,22,14,12,11,0,26,0,0,19,8
130948,1993,0,0,0,0,0,0,0,0,0,0
130949,1993,0,0,0,0,0,0,3,0,0,0
130950,1993,18,12,6,0,12,16,0,0,32,11
130951,1993,0,0,0,0,0,0,0,0,0,0
130952,1993,0,0,18,0,0,0,0,0,0,0
130953,1993,5,5,5,5,5,5,5,5,5,5
130954,1993,0,0,0,0,0,0,0,0,0,0
130955,1993,5,0,0,0,5,0,0,0,27,0
130956,1993,0,0,0,0,0,0,0,0,0,0
130957,1993,0,0,0,0,0,0,0,0,26,0
130959,1993,0,0,0,0,0,0,0,0,0,0
130960,1993,0,0,0,0,0,0,0,6,0,0
130961,1993,16,16,16,16,16,16,16,16,16,16
130962,1993,0,0,0,0,0,0,0,0,0,0
130963,1993,0,0,0,0,0,0,0,0,0,0
130964,1993,5,5,5,5,5,5,5,5,5,5
130965,1993,0,0,0,0,0,0,0,0,0,0
130966,1993,0,0,0,0,0,0,0,0,8,9
130967,1993,0,0,0,0,0,0,0,0,0,0
130969,1993,13,13,13,13,13,13,13,13,13,13
130970,1993,0,0,0,0,0,0,0,0,0,0
130971,1993,25,25,25,25,25,25,25,25,25,25
130972,1993,0,0,0,0,0,0,0,0,0,0
130973,1993,0,0,0,0,0,0,0,0,0,0
130974,1993,3,3,3,3,3,3,3,3,3,3
130975,1993,0,0,0,0,0,0,0,0,0,0
130976,1993,0,0,0,0,0,0,0,0,0,0
130977,1993,7,7,7,7,7,7,7,7,7,7
130978,1993,0,0,0,0,0,0,0,0,0,0
130979,1993,20,20,20,20,20,20,20,20,20,20
130980,1993,31,31,31,31,31,31,31,31,31,31
130981,1993,0,0,0,0,0,0,0,0,0,0
130982,1993,0,0,0,0,0,0,0,0,0,0
130983,1993,0,0,0,0,0,0,0,0,0,0
130984,1993,0,0,0,0,0,0,0,0,0,0
130985,1993,0,0,0,0,0,0,0,0,0,0
130986,1993,0,0,0,0,0,0,0,0,0,0
130987,1993,0,0,0,0,0,0,0,0,0,0
130988,1993,0,0,0,0,0,0,0,0,0,0
130989,1993,0,0,0,0,12,0,0,0,0,0
130990,1993,22,22,22,22,22,22,22,22,22,22
130991,1993,17,17,17,17,17,17,17,17,17,17
130992,1993,23,19,19,19,19,19,19,30,19,21
130993,1993,7,7,7,7,7,7,7,7,7,7
130994,1993,9,9,9,9,9,15,9,9,9,9
130995,1993,0,0,0,0,0,0,0,0,0,0
130996,1993,0,0,0,0,0,0,0,0,0,0
130997,1993,0,0,0,0,0,0,0,0,0,0
130999,1993,0,0,0,0,0,0,0,0,0,0
131000,1993,0,0,0,0,0,0,0,0,0,0
131001,1993,0,0,0,0,0,0,0,0,0,0
131002,1993,0,0,0,0,0,0,0,0,0,0
131003,1993,0,0,0,0,0,0,0,0,0,0
131004,1993,0,0,0,0,0,0,0,0,0,0
131005,1993,0,0,0,0,0,0,0,0,0,0
131006,1993,0,0,0,0,0,0,0,0,0,0
131007,1993,0,0,0,0,0,0,0,0,0,0
131008,1993,0,2,0,0,0,0,0,0,0,0
131009,1993,0,0,0,0,0,0,0,0,7,0
131011,1993,9,9,9,9,9,9,9,9,9,9
131012,1993,19,24,19,28,23,18,18,23,18,18
131013,1993,0,0,0,0,0,0,0,0,0,0
131014,1993,0,0,0,0,0,0,0,0,0,0
131015,1993,18,18,18,18,18,18,18,18,18,18
131016,1993,15,15,15,15,15,15,15,15,15,15
131017,1993,7,7,7,7,7,7,7,7,7,7
131018,1993,9,9,9,9,9,9,9,9,9,9
131019,1993,10,10,10,10,10,10,10,10,10,10
131020,1993,0,0,0,0,0,0,0,0,0,0
131021,1993,0,0,0,0,0,0,0,0,0,0
131022,1993,17,17,17,17,17,17,17,17,17,17
131023,1993,0,0,0,0,0,0,0,0,0,0
131025,1993,0,0,0,0,0,0,0,0,0,0
131026,1993,12,12,12,12,12,12,12,12,12,12
131027,1993,34,34,34,34,34,34,34,34,34,34
131028,1993,27,27,27,27,27,27,27,27,27,27
131029,1993,0,0,0,0,0,0,0,0,0,0
131030,1993,18,18,18,18,18,18,18,18,18,18
131031,1993,0,0,0,0,0,0,0,0,0,0
131032,1993,0,0,0,0,0,0,0,0,0,0
131033,1993,10,10,10,10,10,10,10,10,10,10
131034,1993,0,27,31,25,9,24,40,15,8,6
131035,1993,0,0,0,0,0,0,0,0,0,0
131036,1993,0,0,0,0,0,0,0,0,0,0
131037,1993,0,0,0,0,0,0,0,0,0,0
131038,1993,0,0,0,0,0,0,0,0,0,0
131039,1993,31,31,31,31,31,31,31,31,31,31
131040,1993,0,0,0,0,0,0,0,0,0,0
131041,1993,0,0,0,0,0,0,0,0,0,0
131042,1993,0,0,0,0,0,0,0,0,0,0
131043,1993,0,0,0,0,0,0,0,0,0,0
131044,1993,11,11,20,11,11,11,11,11,11,11
131045,1993,0,0,0,0,0,0,0,0,0,0
131046,1993,0,0,0,0,0,0,0,0,0,0
131047,1993,18,18,18,18,18,18,18,18,18,18
131048,1993,25,25,25,25,25,25,25,25,25,25
131049,1993,16,16,16,16,16,16,16,16,16,16
131050,1993,24,24,24,24,24,24,24,24,24,24
131051,1993,13,13,13,13,13,13,13,13,13,13
131052,1993,0,0,0,0,0,0,0,0,0,0
131053,1993,0,0,0,0,0,0,0,0,0,0
131054,1993,10,10,10,10,10,10,10,10,10,10
131055,1993,0,0,0,0,0,0,0,0,0,0
131056,1993,0,0,0,0,0,0,0,0,0,0
131057,1993,0,0,0,0,0,0,0,0,0,11
131058,1993,0,0,0,0,0,0,0,0,0,0
131059,1993,0,0,0,0,0,0,0,0,0,0
131060,1993,0,0,0,0,0,0,0,0,0,0
131061,1993,0,0,0,0,0,0,0,0,0,0
131062,1993,22,22,22,22,22,22,22,22,22,22
131063,1993,0,0,0,0,0,0,0,0,0,0
131064,1993,0,0,0,0,15,0,0,0,0,0
131065,1993,28,28,28,28,28,28,28,28,28,28
131066,1993,0,0,0,0,0,0,0,0,0,0
131067,1993,0,0,0,0,0,0,0,0,0,0
131068,1993,0,0,0,0,0,0,0,0,0,0
131069,1993,0,0,0,0,0,0,0,0,0,0
131070,1993,12,12,15,16,29,7,0,15,21,0
131071,1993,0,0,0,0,0,0,0,0,0,0
131073,1993,0,0,0,0,0,0,0,0,0,0
131074,1993,0,0,0,0,0,0,0,0,0,0
131075,1993,0,0,0,0,0,0,0,0,0,0
131076,1993,13,13,14,13,13,13,13,13,13,13
131077,1993,0,0,17,5,14,12,2,0,0,0
131078,1993,9,13,18,13,32,12,17,7,4,3
131079,1993,0,0,0,0,0,0,0,0,0,0
131080,1993,0,0,0,0,8,0,0,0,0,0
131081,1993,0,0,0,0,0,0,0,0,0,0
131082,1993,0,0,0,0,0,0,0,0,0,0
131083,1993,0,0,0,0,0,0,0,0,0,0
131084,1993,0,0,0,0,0,0,0,0,0,0
131085,1993,28,0,0,0,0,0,0,0,0,0
131086,1993,0,0,0,0,0,0,0,0,0,0
131088,1993,0,0,0,0,0,0,0,0,0,0
131089,1993,0,5,0,0,0,0,0,0,0,0
131090,1993,0,0,0,0,0,0,0,0,0,0
131091,1993,0,0,0,0,0,0,0,0,0,0
131094,1993,19,0,0,0,30,0,0,0,0,0
131095,1993,0,0,0,0,0,0,0,0,0,0
131096,1993,0,0,0,0,0,0,0,0,0,0
131097,1993,0,0,0,0,0,0,0,0,0,0
131098,1993,0,0,0,0,0,0,0,0,0,0
131099,1993,0,0,0,0,0,0,0,0,0,0
131100,1993,0,0,0,0,0,0,0,0,0,0
131101,1993,0,0,0,0,0,0,0,0,0,0
131102,1993,15,0,0,0,0,0,0,0,0,21
131103,1993,0,0,0,0,0,0,0,0,0,0
131104,1993,21,21,21,21,21,21,21,21,21,21
131105,1993,0,0,0,0,0,0,0,0,0,0
131106,1993,0,0,0,0,0,0,0,0,0,0
131107,1993,0,0,0,0,0,0,0,0,0,0
131108,1993,11,11,11,11,11,11,11,11,11,11
131109,1993,0,0,0,11,0,0,0,0,10,0
131110,1993,0,0,0,0,0,0,0,0,0,0
131112,1993,0,0,0,0,0,0,0,0,0,0
131113,1993,0,0,0,0,0,0,0,0,0,0
131114,1993,0,0,0,0,0,0,0,0,0,0
131115,1993,20,20,20,20,20,20,20,20,20,20
131116,1993,0,0,0,0,0,0,0,0,0,0
131117,1993,26,26,26,26,26,26,26,26,26,26
131118,1993,0,0,0,0,0,0,0,0,0,0
131119,1993,0,0,0,0,0,0,0,0,0,0
131120,1993,0,0,0,0,0,0,0,0,0,0
131121,1993,0,0,0,0,0,0,0,0,0,0
131122,1993,0,0,0,0,0,0,0,0,0,0
131123,1993,0,0,0,0,0,0,0,0,0,0
131124,1993,0,0,0,0,0,0,0,0,0,0
131125,1993,7,7,7,7,7,7,7,7,7,7
131127,1993,14,14,14,14,14,14,14,14,14,14
131128,1993,0,0,0,0,0,0,0,0,0,0
131129,1993,3,3,3,3,3,3,3,3,3,3
131130,1993,0,0,0,0,0,0,0,10,0,11
131131,1993,21,21,21,21,21,21,21,21,21,21
131132,1993,0,0,0,0,0,0,0,0,0,0
131133,1993,0,0,0,0,0,0,0,0,0,0
131134,1993,7,7,7,7,7,7,7,7,7,7
131135,1993,25,25,25,25,25,25,25,25,25,25
131136,1993,0,0,0,0,0,0,0,0,0,0
131137,1993,0,0,0,0,0,0,0,0,0,0
131138,1993,0,0,0,0,0,0,0,0,0,0
131139,1993,0,0,0,0,0,0,0,0,0,0
131140,1993,0,0,0,0,0,0,0,0,0,9
131141,1993,0,0,0,0,0,0,0,0,0,0
131142,1993,0,0,0,0,0,0,0,0,0,0
131143,1993,39,39,39,39,39,39,39,39,39,39
131144,1993,0,0,0,0,0,0,0,0,0,0
131145,1993,2,2,2,2,2,2,2,2,2,2
131146,1993,18,18,18,18,18,18,18,18,18,18
131147,1993,12,12,12,12,12,12,12,12,12,12
131148,1993,14,14,14,14,14,14,14,14,14,14
131149,1993,5,5,5,5,5,5,5,5,5,5
131150,1993,0,0,0,0,0,0,0,0,0,0
131151,1993,0,0,0,0,0,0,0,0,0,0
131152,1993,0,0,0,0,0,0,0,0,0,0
131153,1993,0,0,0,0,0,0,0,0,0,0
131154,1993,0,0,0,0,0,0,0,0,0,0
131155,1993,0,0,0,0,0,0,0,0,0,0
131156,1993,29,29,29,29,29,29,29,29,29,29
131157,1993,0,0,0,0,0,0,0,0,0,0
131158,1993,0,0,0,0,0,0,0,0,0,0
131159,1993,0,0,0,16,0,14,0,0,0,0
131160,1993,15,15,15,15,15,15,15,15,15,15
131161,1993,0,0,0,0,0,0,0,0,0,0
131162,1993,22,26,15,22,13,38,35,20,22,10
131163,1993,0,0,0,0,0,0,0,0,0,0
131164,1993,0,0,0,20,28,0,0,10,0,0
131165,1993,15,15,15,15,15,15,15,15,15,15
131166,1993,0,0,0,0,0,0,0,0,0,0
131167,1993,0,0,0,0,0,0,0,0,0,0
131168,1993,4,16,22,16,14,22,31,6,6,4
131169,1993,0,0,0,0,0,0,0,0,0,0
131170,1993,0,0,0,0,0,0,0,0,0,0
131171,1993,15,15,15,15,15,15,15,15,15,15
131172,1993,32,32,32,32,32,32,32,32,32,32
131173,1993,26,26,26,26,26,26,26,26,26,26
131174,1993,28,28,28,28,28,28,28,28,28,28
131176,1993,0,0,0,0,0,0,0,0,0,0
131177,1993,0,0,0,0,0,0,0,0,0,0
131178,1993,0,0,0,0,0,0,0,0,0,0
131179,1993,0,0,0,0,0,0,0,0,0,0
131180,1993,1,1,1,1,1,1,1,1,1,1
131181,1993,0,0,0,0,0,0,0,0,0,0
131182,1993,7,11,14,35,29,0,22,17,0,23
131184,1993,23,8,0,16,13,8,7,9,0,18
131185,1993,30,30,30,30,30,30,30,30,30,30
131187,1993,0,0,0,0,0,0,0,0,0,0
131188,1993,23,0,17,27,19,14,26,0,30,27
131189,1993,0,21,19,14,19,16,17,4,15,8
131190,1993,19,0,7,12,10,8,16,14,5,9
131191,1993,0,0,0,0,0,0,0,0,0,0
131192,1993,15,15,15,15,15,15,15,15,15,15
131193,1993,0,0,0,0,0,0,0,0,0,0
131194,1993,0,0,0,32,0,0,0,0,0,6
131195,1993,0,0,0,0,0,0,0,0,0,0
131196,1993,0,0,0,0,0,0,0,0,0,0
131197,1993,0,0,0,0,0,0,0,0,0,0
131198,1993,0,0,0,0,0,0,0,0,0,0
131199,1993,9,9,9,9,9,9,9,9,9,9
131200,1993,0,0,0,0,0,0,0,0,0,0
131201,1993,9,6,22,10,0,15,21,19,6,18
131202,1993,24,24,24,24,24,24,24,24,24,24
131203,1993,0,0,19,0,24,30,0,0,9,0
131204,1993,5,5,5,5,5,5,5,5,5,5
131205,1993,0,0,0,0,0,0,0,0,0,0
131206,1993,0,0,0,0,0,0,0,0,0,0
131207,1993,0,0,0,0,0,0,0,0,0,0
131208,1993,0,0,0,0,0,0,0,0,0,0
131209,1993,0,0,0,0,0,0,0,0,0,0
131210,1993,0,0,0,0,0,0,0,0,0,0
131211,1993,0,0,0,0,0,0,0,0,0,0
131212,1993,0,0,0,0,0,0,0,0,0,0
131213,1993,0,0,0,0,0,0,0,0,0,0
131214,1993,0,0,0,0,0,0,0,0,0,0
131215,1993,0,0,0,3,0,0,0,0,0,0
131216,1993,13,0,0,0,7,0,0,0,0,0
131217,1993,0,0,0,0,0,0,0,0,0,0
131218,1993,0,0,0,0,0,0,0,0,0,0
131219,1993,0,0,0,0,0,0,0,0,0,0
131220,1993,0,0,0,0,0,0,0,0,0,0
131221,1993,0,0,0,0,0,0,0,0,0,14
131222,1993,0,0,0,0,0,0,0,0,0,12
131223,1993,0,0,0,0,0,22,0,0,0,19
131224,1993,12,0,0,7,0,18,0,0,9,0
131226,1993,0,0,0,0,0,0,0,0,0,0
131227,1993,0,0,0,0,0,0,0,0,0,3
131228,1993,0,0,0,19,4,10,25,17,0,0
131229,1993,20,20,20,20,20,20,20,20,20,20
131230,1993,25,11,0,23,3,0,0,0,13,0
131231,1993,0,0,0,0,0,0,0,0,0,0
131232,1993,0,0,0,9,0,0,0,0,0,0
131233,1993,0,0,0,0,0,0,0,0,0,0
131234,1993,0,0,0,0,0,0,0,0,0,0
131235,1993,0,0,10,0,25,0,0,11,0,0
131236,1993,0,0,0,0,0,0,0,0,0,0
131237,1993,0,0,0,0,0,0,0,0,0,0
131238,1993,0,0,0,0,10,0,0,0,0,0
131239,1993,18,18,18,18,18,18,18,18,18,18
131240,1993,27,0,17,9,10,19,19,6,27,33
131241,1993,0,0,0,0,0,0,0,0,0,0
131242,1993,15,29,0,0,0,19,6,12,30,25
131243,1993,0,0,0,0,0,16,0,0,0,23
131244,1993,0,0,0,0,0,0,0,0,0,0
131246,1993,0,0,0,0,0,0,0,0,0,0
131247,1993,0,13,0,0,0,0,0,0,0,0
131248,1993,0,0,0,0,0,0,0,0,0,0
131249,1993,0,7,15,0,0,0,0,0,6,0
131250,1993,0,0,0,0,0,0,0,0,0,0
131251,1993,16,16,16,16,16,16,16,16,16,16
131252,1993,13,13,13,13,13,13,13,13,13,13
131253,1993,0,0,0,0,0,0,0,0,0,0
131254,1993,12,12,12,12,12,12,12,12,12,12
131255,1993,11,11,11,11,11,11,11,11,11,11
131256,1993,2,2,2,2,2,2,2,2,2,2
131257,1993,0,0,0,0,0,0,0,0,0,0
131258,1993,0,0,0,0,0,0,0,0,0,0
131259,1993,0,0,0,0,0,0,0,0,0,0
131260,1993,34,34,34,34,34,34,34,34,34,34
131261,1993,0,0,0,0,0,0,0,0,0,0
131263,1993,0,0,0,0,0,0,0,0,0,0
131264,1993,3,3,3,3,3,3,3,3,3,3
131265,1993,12,7,15,0,0,9,0,0,9,0
131266,1993,0,0,0,0,0,0,0,0,0,0
131267,1993,0,0,0,0,0,0,0,0,0,0
131268,1993,8,8,8,8,8,8,8,8,8,8
131269,1993,16,0,4,0,0,0,0,0,0,0
131270,1993,0,0,0,0,0,0,0,0,0,0
131271,1993,27,22,20,0,0,0,0,42,16,17
131272,1993,0,0,27,0,0,0,0,0,0,0
131273,1993,0,0,0,0,0,0,10,17,0,0
131274,1993,5,5,5,5,5,5,5,5,5,5
131275,1993,0,0,0,0,0,0,0,0,0,0
131276,1993,0,0,0,0,0,0,0,0,0,0
131277,1993,0,0,0,0,0,0,0,0,2,0
131278,1993,0,0,0,0,0,0,0,0,0,0
