ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
290764,1,1,1993,0,0,0,0,0,0,0,0,0,0
290765,0,1,1993,0,0,0,0,0,0,0,0,0,0
290765,1,1,1993,0,0,0,0,8,0,0,0,6,0
290766,1,1,1993,0,0,0,0,0,0,0,0,0,0
290767,1,1,1993,26,26,26,26,26,26,26,26,26,26
290768,1,1,1993,0,0,0,0,0,0,0,0,0,0
290768,2,1,1993,0,0,0,0,0,0,0,0,7,0
290769,1,1,1993,20,20,20,20,20,20,20,20,20,20
290770,1,1,1993,0,0,0,0,0,10,9,0,18,25
290771,1,1,1993,20,20,20,20,20,20,20,20,20,20
290771,2,1,1993,0,0,0,0,0,0,0,0,0,0
290772,1,1,1993,0,0,21,17,16,10,10,0,0,21
290773,1,1,1993,0,0,0,0,0,0,0,0,0,0
290773,2,1,1993,0,0,0,0,0,0,0,0,0,0
290773,3,1,1993,0,0,0,0,0,0,0,0,0,0
290774,1,1,1993,9,33,0,0,0,2,0,0,0,0
290775,1,1,1993,25,25,25,25,25,25,25,25,25,25
290776,1,1,1993,0,0,0,0,0,0,0,0,0,0
290776,2,1,1993,0,0,0,0,0,0,0,0,0,0
290777,0,1,1993,16,29,0,12,0,21,0,0,0,0
290777,1,1,1993,0,0,0,0,0,0,0,0,0,10
290778,1,1,1993,18,0,0,0,0,0,9,0,0,13
290780,1,1,1993,0,0,0,0,0,0,0,0,0,0
290780,2,1,1993,0,0,0,0,0,0,0,0,2,0
290780,3,1,1993,0,0,0,0,0,0,0,0,0,0
290781,1,1,1993,12,12,15,0,0,0,34,0,0,0
290782,1,1,1993,0,21,30,0,18,9,8,14,13,14
290782,2,1,1993,0,0,0,0,0,0,0,0,0,0
290783,1,1,1993,0,0,0,0,0,0,0,0,0,0
290783,2,1,1993,0,0,0,0,0,0,0,0,0,0
290783,3,1,1993,0,0,0,0,0,0,0,0,0,0
290784,1,1,1993,0,0,0,0,0,0,0,0,0,0
290785,0,2,1993,0,12,0,19,0,24,0,8,8,0
290785,0,3,1993,0,0,0,0,0,0,0,0,0,0
290785,0,4,1993,7,21,0,0,0,12,31,10,25,0
290785,2,1,1993,10,10,10,10,10,10,10,10,10,10
290786,1,1,1993,0,0,5,7,0,0,6,0,0,0
290787,1,1,1993,0,0,0,0,0,0,0,0,0,0
290787,2,1,1993,0,0,14,0,0,0,0,0,0,0
290788,1,1,1993,16,14,6,4,27,21,13,6,12,11
290789,0,1,1993,0,0,0,0,0,0,0,0,0,0
290789,1,1,1993,0,13,0,4,20,0,0,0,0,0
290790,1,1,1993,21,21,21,21,21,21,21,21,21,21
290791,1,1,1993,0,0,0,0,0,0,0,0,0,0
290791,2,1,1993,0,20,0,0,0,0,0,0,0,0
290792,1,1,1993,16,16,16,16,16,16,16,16,16,16
290793,1,1,1993,3,20,13,0,0,22,5,0,0,0
290794,1,1,1993,15,15,15,15,15,15,15,15,15,15
290795,1,1,1993,26,26,26,26,26,26,26,26,26,26
290796,1,1,1993,24,24,24,24,24,24,24,24,24,24
290797,1,1,1993,0,0,0,0,0,0,0,0,0,0
290797,2,1,1993,0,0,0,0,0,0,0,0,0,0
290798,1,1,1993,0,25,0,12,25,0,30,0,0,0
290799,1,1,1993,23,23,23,23,23,23,23,23,23,23
290800,1,1,1993,22,22,22,22,22,22,22,22,22,22
290801,1,1,1993,17,0,0,0,13,11,0,20,0,0
290802,1,1,1993,12,0,14,0,0,0,18,0,6,0
290803,1,1,1993,24,24,24,24,24,24,24,24,24,24
290803,2,1,1993,0,0,0,21,0,12,0,0,19,13
290804,1,1,1993,0,0,20,0,0,0,0,0,0,0
290804,2,1,1993,0,0,0,0,0,0,0,0,0,0
290805,1,1,1993,9,9,9,9,9,9,9,9,9,9
290806,1,1,1993,17,17,17,17,17,17,17,17,17,17
290807,1,1,1993,0,26,0,0,0,0,0,0,0,0
290807,2,1,1993,0,0,0,0,0,0,0,0,0,0
290808,1,1,1993,0,0,0,0,0,0,0,0,0,0
290808,2,1,1993,0,23,0,0,0,0,0,0,0,0
290809,1,1,1993,0,0,0,0,0,0,0,0,0,0
290809,2,1,1993,0,0,0,0,0,0,0,0,15,0
290810,1,1,1993,0,0,0,0,0,0,0,0,0,0
290810,2,1,1993,0,0,0,0,0,0,0,0,0,0
290811,1,1,1993,0,0,0,0,0,0,0,0,0,0
290811,2,1,1993,0,0,0,11,0,0,0,0,0,0
290812,1,1,1993,0,0,0,0,0,0,0,0,0,0
290813,1,1,1993,0,0,0,9,11,0,0,0,0,17
290814,1,1,1993,0,0,0,0,0,0,0,0,0,0
290814,2,1,1993,0,0,0,0,0,0,0,0,0,0
290814,3,1,1993,20,0,0,16,17,0,10,0,12,0
290815,1,1,1993,0,0,0,0,0,0,0,0,0,0
290815,2,1,1993,0,0,13,0,0,0,0,0,0,0
290816,0,1,1993,4,4,4,4,4,4,4,4,4,4
290816,1,1,1993,0,0,0,17,12,0,0,0,12,0
290817,1,1,1993,0,0,0,0,0,0,0,0,0,0
290817,2,1,1993,0,0,0,0,0,0,0,0,0,0
290818,1,1,1993,0,0,0,0,0,0,0,0,0,0
290818,2,1,1993,0,0,0,0,0,0,0,0,0,0
290819,1,1,1993,31,31,31,31,31,31,31,31,31,31
290820,1,1,1993,19,19,19,19,19,19,19,19,19,19
290821,1,1,1993,0,0,33,19,16,15,16,32,14,10
290822,1,1,1993,0,0,0,0,0,0,0,0,0,0
290823,1,1,1993,8,17,8,11,14,8,19,25,6,0
290824,0,1,1993,0,0,0,0,44,19,6,0,0,0
290824,1,1,1993,0,0,0,0,0,0,0,0,0,0
290825,1,1,1993,0,32,0,0,0,21,0,0,0,14
290825,2,1,1993,0,0,0,0,0,0,0,0,0,0
290826,1,1,1993,24,24,24,24,24,24,24,24,24,24
290827,1,1,1993,34,34,34,34,34,34,34,34,34,34
290828,1,1,1993,14,14,14,14,14,14,14,14,14,14
290829,1,1,1993,7,18,0,36,6,9,19,0,0,38
290830,1,1,1993,0,0,0,0,0,8,0,0,0,0
290831,1,1,1993,0,0,0,0,0,0,0,0,0,0
290831,2,1,1993,0,0,0,0,0,0,0,0,0,0
290832,1,1,1993,0,0,0,0,0,0,0,0,0,0
290832,2,1,1993,30,0,0,0,0,0,0,0,11,0
290833,1,1,1993,0,0,0,10,9,7,0,0,0,0
290834,1,1,1993,10,10,10,10,10,10,10,10,10,10
290834,2,1,1993,0,0,0,0,0,9,0,0,0,0
290835,1,1,1993,13,13,13,13,13,13,13,13,13,13
290836,1,1,1993,9,9,9,9,9,9,9,9,9,9
290837,1,1,1993,23,23,23,23,23,23,23,23,23,23
290838,1,1,1993,0,0,0,0,0,0,0,0,0,0
290839,1,1,1993,0,0,0,0,0,0,0,0,0,0
290839,2,1,1993,0,0,0,0,0,0,0,14,0,0
290840,0,1,1993,26,26,26,26,26,26,26,26,26,26
290840,1,1,1993,0,0,0,0,0,19,0,0,0,0
290841,1,1,1993,22,22,22,22,22,22,22,22,22,22
290842,1,1,1993,30,35,26,14,14,9,34,0,18,20
290843,1,1,1993,0,0,0,0,0,0,0,0,0,0
290843,2,1,1993,0,0,0,0,0,0,0,0,0,0
290844,1,1,1993,28,0,11,0,0,17,22,21,28,10
290845,1,1,1993,0,0,0,0,0,0,0,0,0,0
290845,2,1,1993,0,0,0,0,0,0,0,0,0,0
290846,0,1,1993,0,0,0,0,0,0,0,0,0,0
290846,1,1,1993,0,2,7,0,20,0,0,0,0,0
290847,1,1,1993,18,18,18,18,18,18,18,18,18,18
290848,1,1,1993,0,33,25,0,26,24,17,24,17,23
290850,1,1,1993,5,0,7,24,13,14,0,5,0,4
290851,1,1,1993,0,0,0,0,0,0,0,15,0,0
290852,0,1,1993,0,0,0,0,0,0,0,0,0,0
290852,1,1,1993,3,3,0,0,0,0,0,19,15,0
290853,1,1,1993,0,0,0,0,0,0,0,0,0,0
290854,1,1,1993,0,0,0,0,0,0,0,0,0,0
290854,2,1,1993,32,32,32,32,32,32,32,32,32,32
290855,1,1,1993,27,27,27,27,27,27,27,27,27,27
290856,1,1,1993,0,0,0,0,0,0,0,0,0,0
290856,2,1,1993,0,0,0,0,0,0,0,0,0,0
290857,0,1,1993,0,0,0,0,0,0,0,0,0,0
290857,1,1,1993,0,0,0,0,0,12,0,0,0,0
290858,1,1,1993,0,0,0,0,12,0,0,0,0,0
290858,2,1,1993,0,0,0,0,0,0,0,0,0,0
290859,0,1,1993,0,0,0,0,0,0,0,0,0,0
290859,1,1,1993,5,0,0,0,13,0,0,0,14,0
290860,1,1,1993,22,22,22,22,22,22,22,22,22,22
290860,2,1,1993,0,0,0,0,0,0,0,0,0,0
290861,1,1,1993,27,27,26,14,10,42,11,0,35,15
290862,1,1,1993,0,0,0,0,0,0,0,0,0,0
290862,2,1,1993,0,0,0,0,0,0,0,0,0,0
290863,0,1,1993,0,0,0,0,0,0,0,0,0,0
290863,1,1,1993,0,0,0,0,0,0,0,0,0,14
290864,1,1,1993,17,0,0,24,17,0,26,23,18,11
290865,1,1,1993,17,17,17,17,17,17,17,17,17,17
290865,2,1,1993,0,0,0,0,0,0,0,0,0,0
290866,1,1,1993,5,18,14,20,0,0,11,16,9,3
290866,2,1,1993,0,0,0,0,0,0,0,0,0,0
290867,1,1,1993,25,25,25,25,25,25,25,25,25,25
290868,1,1,1993,0,0,0,0,0,0,12,0,0,0
290868,2,1,1993,0,0,0,0,0,0,0,0,0,0
290869,1,1,1993,0,0,0,0,0,0,0,0,5,0
290869,2,1,1993,0,0,0,0,0,0,0,0,0,0
300001,1,1,1993,25,25,25,25,25,25,25,25,25,25
300002,0,1,1993,0,0,0,0,0,0,0,0,0,0
300002,1,1,1993,0,0,0,0,0,0,0,0,0,0
300003,1,1,1993,0,0,0,0,0,0,0,0,0,0
300004,1,1,1993,0,0,0,0,0,0,0,0,0,0
300005,1,1,1993,14,14,14,14,14,14,14,14,14,14
300006,1,1,1993,23,23,23,23,23,23,23,23,23,23
300007,1,1,1993,17,17,17,17,17,17,17,17,17,17
300008,1,1,1993,0,0,0,0,0,0,0,0,0,0
300008,2,1,1993,0,0,0,0,0,0,0,0,0,0
300010,1,1,1993,0,0,0,0,0,0,0,0,0,0
300011,1,1,1993,16,16,16,16,16,16,16,16,16,16
300012,1,1,1993,0,0,0,0,0,0,0,0,0,0
300013,1,1,1993,0,0,0,0,0,0,0,0,0,0
300013,2,1,1993,0,0,0,0,0,11,0,0,0,0
300014,1,1,1993,0,0,0,0,0,0,0,0,0,0
300014,2,1,1993,0,0,0,0,0,0,0,0,0,0
300015,1,1,1993,0,0,0,0,0,0,0,0,0,0
300015,2,1,1993,0,0,0,0,0,0,0,0,0,0
300016,1,1,1993,21,21,21,21,21,21,21,21,21,21
300017,1,1,1993,0,0,0,0,0,0,0,0,0,0
300017,2,1,1993,0,0,0,0,0,0,0,0,0,0
300018,1,1,1993,23,23,23,23,23,23,23,23,23,23
300019,1,1,1993,0,0,0,0,0,0,0,0,0,0
300019,2,1,1993,28,28,28,28,28,28,28,28,28,28
300020,1,1,1993,0,0,0,0,0,0,0,0,0,0
300020,2,1,1993,30,30,30,30,30,30,30,30,30,30
300021,1,1,1993,0,0,0,0,0,0,0,0,0,0
300021,2,1,1993,0,0,0,0,0,0,0,0,0,0
300022,1,1,1993,0,0,0,0,0,0,0,0,0,0
300023,1,1,1993,14,14,14,14,14,14,14,14,14,14
300024,1,1,1993,0,0,0,0,0,0,0,0,0,0
300025,1,1,1993,22,22,22,22,22,22,22,22,22,22
300026,1,1,1993,17,17,17,17,17,17,17,17,17,17
300027,1,1,1993,21,21,21,21,21,21,21,21,21,21
300028,1,1,1993,17,17,17,17,17,17,17,17,17,17
300029,1,1,1993,17,17,17,17,17,17,17,17,17,17
300030,1,1,1993,10,10,10,10,10,10,10,10,10,10
300031,1,1,1993,0,0,0,0,0,0,0,0,0,0
300032,1,1,1993,22,22,22,22,22,22,22,22,22,22
300033,1,1,1993,12,12,12,12,12,12,12,12,12,12
300034,1,1,1993,20,20,20,20,20,20,20,20,20,20
300035,1,1,1993,0,0,0,0,0,0,0,0,0,0
300035,2,1,1993,0,0,0,0,0,0,0,0,0,0
300036,1,1,1993,21,21,21,21,21,21,21,21,21,21
300037,0,1,1993,17,17,17,17,17,17,17,17,17,17
300037,1,1,1993,27,27,27,27,27,27,27,27,27,27
300038,1,1,1993,0,0,0,0,0,0,0,0,0,0
300039,1,1,1993,6,6,6,6,6,6,6,6,6,6
300039,2,1,1993,0,0,0,0,0,0,0,0,0,0
300040,1,1,1993,0,0,0,0,0,0,0,0,0,0
300041,1,1,1993,25,25,25,25,25,25,25,25,25,25
300042,1,1,1993,0,0,0,0,0,0,0,0,0,0
300042,2,1,1993,0,0,0,0,0,0,0,0,0,0
300043,1,1,1993,17,17,17,17,17,17,17,17,17,17
300044,1,1,1993,22,22,22,22,22,22,22,22,22,22
300045,1,1,1993,0,0,0,0,0,0,0,0,0,0
300046,1,1,1993,0,0,0,0,0,0,0,0,0,0
300046,2,1,1993,0,0,0,0,0,0,0,0,0,0
300047,1,1,1993,9,9,9,9,9,9,9,9,9,9
300048,1,1,1993,0,0,0,0,0,0,0,0,0,0
300049,1,1,1993,22,22,22,22,22,22,22,22,22,22
300050,1,1,1993,0,0,0,0,0,0,0,0,0,0
300051,1,1,1993,0,0,0,0,0,0,0,0,0,0
300051,2,1,1993,0,0,0,0,0,0,0,0,0,0
300052,1,1,1993,27,27,27,27,27,27,27,27,27,27
300053,0,1,1993,0,0,0,0,0,0,0,0,0,0
300053,1,1,1993,0,0,0,0,0,0,0,0,0,0
300054,1,1,1993,7,7,7,7,7,7,7,7,7,7
300055,1,1,1993,0,0,0,0,0,0,0,0,0,0
300056,1,1,1993,15,15,15,15,15,15,15,15,15,15
300056,2,1,1993,0,0,0,0,0,0,0,0,0,0
300057,1,1,1993,13,13,13,13,13,13,13,13,13,13
300058,1,1,1993,19,19,19,19,19,19,19,19,19,19
300059,1,1,1993,16,16,16,16,16,16,16,16,16,16
300060,1,1,1993,0,0,0,0,0,0,0,0,0,0
300061,1,1,1993,16,16,16,16,16,16,16,16,16,16
300061,2,1,1993,0,0,0,0,0,0,0,0,0,0
300062,1,1,1993,0,0,0,0,0,0,0,0,0,0
300062,2,1,1993,0,0,0,0,0,0,0,0,0,0
300063,1,1,1993,0,0,0,0,0,0,0,0,0,0
300064,1,1,1993,33,0,0,39,24,11,0,0,0,0
300065,1,1,1993,20,20,20,20,20,20,20,20,20,20
300066,1,1,1993,1,1,1,1,1,1,1,1,1,1
300066,2,1,1993,22,22,22,22,22,22,22,22,22,22
300067,1,1,1993,0,0,0,0,0,0,0,0,0,0
300068,1,1,1993,0,0,0,0,0,0,0,0,0,0
300069,1,1,1993,25,25,25,25,25,25,25,25,25,25
300070,1,1,1993,21,21,21,21,21,21,21,21,21,21
300071,1,1,1993,0,0,0,0,0,0,0,0,0,0
300072,0,1,1993,25,25,25,25,25,25,25,25,25,25
300072,1,1,1993,0,0,0,0,0,0,0,0,0,0
300073,0,1,1993,0,0,0,0,0,0,0,0,0,0
300073,1,1,1993,0,0,0,0,0,0,0,0,0,0
300074,0,1,1993,0,0,0,0,0,0,0,0,0,0
300074,0,2,1993,0,21,0,0,0,0,0,9,21,0
300074,1,1,1993,0,0,0,0,0,0,0,0,0,0
300074,2,1,1993,0,0,0,0,0,0,0,0,0,0
300075,1,1,1993,0,0,0,0,0,0,0,0,0,0
300075,2,1,1993,0,0,0,0,0,0,0,0,0,0
300076,1,1,1993,7,7,7,7,7,7,7,7,7,7
300077,1,1,1993,24,24,24,24,24,24,24,24,24,24
300078,1,1,1993,20,20,20,20,20,20,20,20,20,20
300078,2,1,1993,0,0,0,0,0,0,0,0,0,0
300079,1,1,1993,0,0,0,0,0,0,0,0,0,0
300080,1,1,1993,30,30,30,30,30,30,30,30,30,30
300081,1,1,1993,24,24,24,24,24,24,24,24,24,24
300082,1,1,1993,19,19,19,19,19,19,19,19,19,19
300083,1,1,1993,0,0,0,0,0,0,0,0,0,0
300084,1,1,1993,1,1,1,1,1,1,1,1,1,1
300085,1,1,1993,0,0,0,0,0,0,0,0,0,0
300086,0,1,1993,17,17,17,17,17,17,17,17,17,17
300086,1,1,1993,5,5,5,5,5,5,5,5,5,5
300087,1,1,1993,19,19,19,19,19,19,19,19,19,19
300088,1,1,1993,3,3,3,3,3,3,3,3,3,3
300089,1,1,1993,0,0,0,0,0,0,0,0,0,0
300089,2,1,1993,0,0,0,0,0,0,0,0,0,0
300090,0,1,1993,22,22,22,22,22,22,22,22,22,22
300090,1,1,1993,0,0,0,0,0,0,0,0,0,0
300091,1,1,1993,20,20,20,20,20,20,20,20,20,20
300092,1,1,1993,14,14,14,14,14,14,14,14,14,14
300092,2,1,1993,0,0,0,0,0,0,0,0,0,0
300093,1,1,1993,15,15,15,15,15,15,15,15,15,15
300094,1,1,1993,3,3,3,3,3,3,3,3,3,3
300095,1,1,1993,0,0,0,0,0,0,0,0,0,0
300095,2,1,1993,0,0,0,0,0,0,0,0,0,0
300096,1,1,1993,24,10,11,11,9,8,14,14,21,6
300096,2,1,1993,25,25,25,25,25,25,25,25,25,25
300097,1,1,1993,16,16,16,16,16,16,16,16,16,16
300098,1,1,1993,3,3,3,3,3,3,3,3,3,3
300099,1,1,1993,0,0,0,0,0,0,0,0,0,0
300100,1,1,1993,0,0,0,0,0,0,0,0,0,0
300101,1,1,1993,15,15,15,15,15,15,15,15,15,15
300101,2,1,1993,0,0,0,0,0,0,0,0,0,0
300102,1,1,1993,0,0,0,0,0,0,0,0,0,0
300102,2,1,1993,0,0,0,0,0,0,0,0,0,0
300103,1,1,1993,0,0,0,0,0,0,0,0,0,0
300103,2,1,1993,27,27,27,27,27,27,27,27,27,27
300104,1,1,1993,20,20,20,20,20,20,20,20,20,20
300105,1,1,1993,0,0,0,0,0,0,0,0,0,0
300105,2,1,1993,0,0,0,0,0,0,0,0,0,0
300106,1,1,1993,2,2,2,2,2,2,2,2,2,2
300107,1,1,1993,0,0,0,0,0,0,0,0,0,0
300107,2,1,1993,0,0,0,0,0,0,0,0,0,0
300108,1,1,1993,20,20,20,20,20,20,20,20,20,20
300109,1,1,1993,29,29,29,29,29,29,29,29,29,29
300110,1,1,1993,0,0,0,0,0,0,0,0,0,0
300110,2,1,1993,0,0,0,0,0,0,0,0,0,0
300111,1,1,1993,0,0,0,0,0,0,0,0,0,0
300111,2,1,1993,23,23,23,23,23,23,23,23,23,23
300112,1,1,1993,0,0,0,0,0,0,0,0,0,0
300112,2,1,1993,37,37,37,37,37,37,37,37,37,37
300113,0,1,1993,25,25,25,25,25,25,25,25,25,25
300113,1,1,1993,22,22,22,22,22,22,22,22,22,22
300114,1,1,1993,20,20,20,20,20,20,20,20,20,20
300115,1,1,1993,6,6,6,6,6,6,6,6,6,6
300115,2,1,1993,6,6,6,6,6,6,6,6,6,6
300116,1,1,1993,0,0,0,0,0,0,0,0,0,0
300116,2,1,1993,20,20,20,20,20,20,20,20,20,20
300117,1,1,1993,15,15,15,15,15,15,15,15,15,15
300117,2,1,1993,0,0,0,0,0,0,0,0,0,0
300118,1,1,1993,0,0,0,0,0,0,0,0,0,0
300118,2,1,1993,0,0,0,0,0,0,0,0,0,0
300118,3,1,1993,0,0,0,0,0,0,0,0,0,0
300119,1,1,1993,9,9,9,9,9,9,9,9,9,9
300120,1,1,1993,0,0,0,0,0,0,0,0,0,0
300120,2,1,1993,0,0,0,0,0,0,0,0,0,0
300122,1,1,1993,0,0,0,0,0,0,0,0,0,0
300123,1,1,1993,22,22,22,22,22,22,22,22,22,22
300124,1,1,1993,18,18,18,18,18,18,18,18,18,18
300125,1,1,1993,22,22,22,22,22,22,22,22,22,22
300126,1,1,1993,29,29,29,29,29,29,29,29,29,29
300127,1,1,1993,0,0,0,0,0,0,0,0,0,0
300127,2,1,1993,26,26,26,26,26,26,26,26,26,26
300128,1,1,1993,22,22,22,22,22,22,22,22,22,22
300129,1,1,1993,25,25,25,25,25,25,25,25,25,25
300130,1,1,1993,0,0,0,0,0,0,0,0,0,0
300131,1,1,1993,28,28,28,28,28,28,28,28,28,28
300132,1,1,1993,19,19,19,19,19,19,19,19,19,19
300133,1,1,1993,0,0,0,0,0,0,0,0,0,0
300134,1,1,1993,0,0,0,0,0,0,0,0,0,0
300135,1,1,1993,0,0,0,0,0,0,0,0,0,0
300136,0,1,1993,15,15,15,15,15,15,15,15,15,15
300136,1,1,1993,0,0,0,0,0,0,0,0,0,0
300137,0,1,1993,0,0,0,0,0,0,0,0,0,0
300137,1,1,1993,0,0,0,0,0,0,0,0,0,0
300138,1,1,1993,0,0,0,0,0,0,0,0,0,0
300139,1,1,1993,0,0,0,0,0,0,0,0,0,0
300139,2,1,1993,0,0,0,0,0,0,0,0,0,0
300140,0,1,1993,28,28,28,28,28,28,28,28,28,28
300140,1,1,1993,0,0,0,0,0,0,0,0,0,0
300141,1,1,1993,0,0,0,0,0,0,0,0,0,0
300142,1,2,1993,0,0,0,0,0,0,0,0,0,0
300143,1,1,1993,10,10,10,10,10,10,10,10,10,10
300144,1,1,1993,24,24,24,24,24,24,24,24,24,24
300145,1,1,1993,26,26,26,26,26,26,26,26,26,26
300147,1,1,1993,10,10,10,10,10,10,10,10,10,10
300148,1,2,1993,13,43,0,0,18,0,22,0,40,0
300149,1,1,1993,13,13,13,13,13,13,13,13,13,13
300149,2,1,1993,0,0,0,0,0,0,0,0,0,0
300150,1,1,1993,13,13,13,13,13,13,13,13,13,13
300151,1,1,1993,16,0,0,0,0,0,0,0,8,0
300152,1,1,1993,0,0,0,0,0,0,0,0,0,0
300153,1,1,1993,18,18,18,18,18,18,18,18,18,18
300154,1,1,1993,0,0,0,0,0,0,0,0,0,0
300154,2,1,1993,0,0,0,0,0,0,0,0,0,0
300155,1,1,1993,0,0,0,0,0,0,0,0,0,0
300155,2,1,1993,0,0,0,0,0,0,0,0,0,0
300157,1,1,1993,0,0,0,0,0,0,0,0,0,0
300157,2,1,1993,0,0,0,0,0,0,0,0,0,0
300158,1,1,1993,13,13,13,13,13,13,13,13,13,13
300159,1,1,1993,0,0,0,0,0,0,0,0,0,0
300160,2,1,1993,0,0,0,0,0,0,0,0,0,0
300161,0,1,1993,0,0,0,0,0,0,0,0,0,0
300161,1,1,1993,0,0,0,0,9,0,0,0,0,0
300162,1,1,1993,0,0,0,0,0,0,0,0,0,0
300163,1,1,1993,0,0,0,0,0,0,0,0,0,0
300164,1,1,1993,0,0,0,0,0,16,0,0,0,0
300164,2,1,1993,0,0,0,0,0,0,0,0,0,0
300165,1,1,1993,0,0,0,0,0,0,0,0,0,28
300165,2,1,1993,3,3,3,3,3,3,3,3,3,3
300166,1,1,1993,5,5,5,5,5,5,5,5,5,5
300166,2,1,1993,0,0,0,0,0,0,0,0,0,0
300166,3,1,1993,0,0,0,0,0,0,0,0,0,0
300167,1,1,1993,0,0,0,0,0,0,0,0,0,0
300168,1,1,1993,2,2,2,2,2,2,2,2,2,2
300169,1,1,1993,0,0,0,0,0,0,0,0,0,0
300170,0,1,1993,0,0,0,0,0,0,0,0,0,0
300170,1,1,1993,23,23,23,23,23,23,23,23,23,23
300171,1,1,1993,0,0,0,0,0,0,0,0,0,0
300171,2,1,1993,0,0,0,0,0,0,0,9,0,0
310001,0,1,1993,11,11,11,11,11,11,11,11,11,11
310001,0,2,1993,0,10,18,17,44,7,19,33,34,21
310001,1,1,1993,0,0,0,0,0,0,0,0,0,0
310002,1,1,1993,3,3,3,3,3,3,3,3,3,3
310003,1,1,1993,0,0,0,0,0,0,0,0,0,0
310004,1,1,1993,0,0,0,0,0,0,0,0,0,0
310004,2,1,1993,0,0,0,0,0,0,0,0,0,0
310005,1,1,1993,4,4,4,4,4,4,4,4,4,4
310005,2,1,1993,0,0,0,0,0,0,0,0,0,0
310006,1,1,1993,3,3,3,3,3,3,3,3,3,3
310007,1,1,1993,0,0,0,0,0,0,0,0,0,0
310007,2,1,1993,0,0,0,0,0,0,0,0,0,0
310008,1,1,1993,3,3,3,3,3,3,3,3,3,3
310009,1,1,1993,0,0,0,0,0,0,0,0,0,0
310009,2,1,1993,0,0,0,0,0,0,0,0,0,0
310010,1,1,1993,0,0,0,0,0,0,0,0,0,0
310010,2,1,1993,0,0,0,0,0,0,0,0,0,0
310010,3,1,1993,0,0,0,0,0,0,0,0,0,0
310010,4,1,1993,0,0,0,0,0,0,0,0,0,0
310011,0,1,1993,14,14,14,14,14,14,14,14,14,14
310011,1,1,1993,0,0,0,0,0,0,0,0,0,0
310012,1,1,1993,0,0,0,0,0,0,0,0,0,0
310012,2,1,1993,0,0,0,0,0,0,0,0,0,0
310012,3,1,1993,20,20,20,20,20,20,20,20,20,20
310013,0,1,1993,0,0,0,0,0,0,0,0,0,0
310013,1,1,1993,0,0,0,0,0,0,0,0,0,0
310014,0,1,1993,16,0,0,0,0,0,0,0,0,0
310014,1,1,1993,13,13,13,13,13,13,13,13,13,13
310015,0,1,1993,22,22,22,22,22,22,22,22,22,22
310015,1,1,1993,0,0,0,0,0,0,0,0,0,0
310016,1,1,1993,0,0,0,0,0,0,0,0,0,0
310017,1,1,1993,12,12,12,12,12,12,12,12,12,12
310018,1,1,1993,18,18,18,18,18,18,18,18,18,18
310018,2,1,1993,0,0,0,0,0,0,0,0,0,0
310019,0,1,1993,0,0,0,0,0,0,0,0,0,0
310019,1,1,1993,0,0,0,0,0,0,0,0,0,0
310020,1,1,1993,0,0,0,0,0,0,0,0,0,0
310021,1,1,1993,0,0,0,0,0,0,0,0,0,0
310021,2,1,1993,0,0,0,0,0,0,0,0,0,0
310021,3,1,1993,0,0,0,0,0,0,0,0,0,0
310022,1,1,1993,12,12,12,12,12,12,12,12,12,12
310023,1,1,1993,0,0,0,0,0,0,0,0,0,0
310023,2,1,1993,0,0,0,0,0,0,0,0,0,0
310024,1,1,1993,0,0,0,0,0,0,0,0,13,0
310024,2,1,1993,0,0,0,0,0,0,0,0,0,0
310025,1,1,1993,0,0,0,0,0,0,0,0,0,0
310025,2,1,1993,0,0,0,0,0,0,0,0,0,0
310026,1,1,1993,6,6,6,6,6,6,6,6,6,6
310027,1,1,1993,9,9,9,9,9,9,9,9,9,9
310028,1,1,1993,0,0,0,0,0,0,0,0,0,0
310028,2,1,1993,1,1,1,1,1,1,1,1,1,1
310029,1,1,1993,0,0,0,0,0,0,0,0,0,0
310029,2,1,1993,0,0,0,0,0,0,0,0,0,0
310030,0,1,1993,0,0,0,0,0,0,0,0,0,0
310030,1,1,1993,0,0,0,0,0,0,0,0,0,0
310031,1,1,1993,9,9,9,9,9,9,9,9,9,9
310031,2,1,1993,8,9,0,0,0,0,12,7,16,0
310032,1,1,1993,28,28,28,28,28,28,28,28,28,28
310033,1,1,1993,0,0,0,0,0,0,0,0,0,0
310033,2,1,1993,16,16,16,16,16,16,16,16,16,16
310034,1,1,1993,0,0,0,0,0,0,0,0,0,0
310034,2,1,1993,0,0,0,0,0,0,0,0,0,0
310034,3,1,1993,0,0,0,0,0,0,0,0,0,0
310035,1,1,1993,0,0,0,0,0,0,0,0,0,0
310036,1,1,1993,3,3,3,3,3,3,3,3,3,3
310037,1,1,1993,9,9,9,9,9,9,9,9,9,9
310038,1,1,1993,0,0,0,0,0,0,0,0,0,0
310038,2,1,1993,0,0,0,0,0,0,0,0,0,0
310039,1,1,1993,0,0,0,0,0,0,0,0,0,0
310040,1,1,1993,0,0,0,0,0,0,0,0,0,0
310040,2,1,1993,0,0,0,0,0,0,0,0,0,0
310041,0,1,1993,29,29,29,29,29,29,29,29,29,29
310041,1,1,1993,0,0,0,0,0,0,0,0,0,0
310042,1,1,1993,12,22,2,14,15,12,11,13,14,0
