ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
80423,1991,22,22,22,22,22,22,22,22,22,22
80424,1991,24,24,24,24,24,24,24,24,24,24
80425,1991,0,0,0,0,0,0,0,0,0,0
80426,1991,35,35,35,35,35,35,35,35,35,35
80427,1991,23,23,23,23,23,23,23,23,23,23
80428,1991,13,13,13,13,13,13,13,13,13,13
80429,1991,0,0,0,0,0,0,0,0,13,0
80430,1991,0,0,0,0,0,0,0,0,0,0
80431,1991,0,0,0,0,0,0,0,0,0,0
80432,1991,24,24,24,24,24,24,24,24,24,24
80433,1991,34,34,34,34,34,34,34,34,34,34
80434,1991,0,0,0,0,0,7,0,0,0,19
80435,1991,0,0,0,0,0,0,0,0,0,0
80436,1991,0,0,0,0,0,0,0,0,0,0
80437,1991,1,1,1,1,1,1,1,1,1,1
80438,1991,23,23,23,23,23,23,23,23,23,23
80439,1991,0,0,20,0,0,0,0,0,0,0
80440,1991,9,17,0,0,14,10,6,0,0,0
80441,1991,18,18,18,18,18,18,18,18,18,18
80442,1991,36,36,36,36,36,36,36,36,36,36
80443,1991,29,29,29,29,29,29,29,29,29,29
80444,1991,0,0,0,0,0,0,0,0,0,0
80445,1991,0,0,0,0,0,0,0,0,0,0
80446,1991,0,0,0,0,0,0,0,0,0,0
80447,1991,0,0,0,0,0,0,0,0,0,0
80448,1991,19,19,19,19,19,19,19,19,19,19
80449,1991,1,1,1,28,1,1,8,1,1,1
80450,1991,0,0,0,0,0,0,0,0,0,0
80451,1991,0,0,0,0,0,0,0,0,0,0
80452,1991,20,20,20,20,20,20,20,20,20,20
80453,1991,40,40,40,40,40,40,40,40,40,40
80454,1991,0,0,0,0,0,0,0,0,0,0
80455,1991,13,13,13,13,13,13,13,13,13,13
80456,1991,0,0,0,0,0,0,0,0,0,0
80457,1991,0,12,0,0,0,27,0,0,0,0
80458,1991,45,45,45,45,45,45,45,45,45,45
80459,1991,0,0,0,0,0,0,0,0,0,0
80460,1991,22,22,22,22,22,22,22,22,22,22
80461,1991,15,15,15,15,15,15,15,15,15,15
80462,1991,26,26,26,26,26,26,26,26,26,26
80463,1991,0,0,0,0,0,0,0,0,0,0
80464,1991,0,0,0,0,0,0,0,0,0,0
80465,1991,6,6,6,6,6,6,6,6,6,6
80466,1991,0,0,0,0,0,0,0,0,0,0
80467,1991,1,1,1,1,1,1,1,1,1,1
80468,1991,32,32,32,32,32,32,32,32,32,32
80469,1991,27,27,27,27,27,27,27,27,27,27
80470,1991,0,0,0,0,0,0,0,0,0,0
80471,1991,0,0,0,0,0,0,0,0,5,0
80472,1991,0,27,0,0,8,0,0,0,0,0
80473,1991,0,0,0,0,0,0,0,0,0,0
80474,1991,23,23,23,23,23,23,23,23,23,23
80475,1991,22,22,22,22,22,22,22,22,22,22
80476,1991,14,14,14,14,14,27,14,14,14,14
80477,1991,17,17,17,17,17,17,17,17,17,17
80478,1991,0,0,0,0,0,0,0,0,0,0
80479,1991,0,0,0,0,0,26,19,0,0,0
80480,1991,0,0,0,0,0,0,0,0,0,0
80482,1991,0,12,0,19,9,24,0,0,0,11
80483,1991,0,0,0,0,0,0,0,0,0,0
80484,1991,29,29,29,29,29,29,29,29,29,29
80485,1991,0,0,34,0,0,5,3,0,0,0
80486,1991,0,0,0,22,0,13,10,0,0,0
90001,1991,19,19,19,19,19,19,19,19,19,19
90002,1991,0,0,0,0,0,0,0,23,0,0
90003,1991,0,0,21,0,0,0,0,0,0,0
90004,1991,20,20,20,20,20,20,20,20,20,20
90005,1991,0,0,0,0,0,0,0,0,0,0
90006,1991,5,5,5,5,5,5,5,5,5,5
90007,1991,21,21,21,21,21,21,21,21,21,21
90008,1991,0,0,0,0,0,0,0,0,0,0
90009,1991,0,0,0,0,0,0,0,0,0,0
90010,1991,23,23,23,23,23,23,23,23,23,23
90011,1991,0,0,0,0,0,0,0,0,0,0
90012,1991,12,12,12,12,12,12,12,12,12,12
90013,1991,19,19,19,19,19,19,19,19,19,19
90014,1991,0,0,0,0,0,15,6,0,0,0
90015,1991,0,0,0,0,0,0,0,0,0,0
90016,1991,0,0,0,0,0,0,0,0,0,0
90017,1991,22,22,22,22,22,22,22,22,22,22
90020,1991,0,4,0,0,0,0,0,0,0,0
90021,1991,7,6,14,15,12,22,7,20,11,5
90022,1991,20,20,20,20,20,20,20,20,20,20
90023,1991,0,0,0,0,0,0,0,0,0,0
90024,1991,23,23,23,23,23,23,23,23,23,23
90025,1991,7,7,7,28,7,7,7,7,7,7
90026,1991,19,19,19,19,19,19,19,19,19,19
90028,1991,10,30,30,5,10,5,5,10,5,15
90029,1991,0,0,0,0,0,0,0,0,0,0
90030,1991,14,14,14,14,14,14,14,14,22,14
90031,1991,0,0,0,0,0,5,0,0,0,0
90032,1991,11,0,0,10,0,0,0,0,0,0
90033,1991,22,22,22,22,22,22,22,22,22,22
90034,1991,2,2,2,2,2,2,2,2,5,2
90035,1991,22,22,22,22,22,22,22,22,22,22
90036,1991,13,13,13,13,13,13,13,13,13,13
90037,1991,32,32,32,32,32,32,32,32,32,32
90038,1991,3,3,14,15,1,7,0,0,25,31
90039,1991,0,0,22,12,28,0,15,12,0,0
90040,1991,0,0,0,0,0,0,0,0,0,0
90041,1991,35,35,35,35,35,35,35,35,35,35
90042,1991,0,21,0,0,0,0,0,0,0,0
90043,1991,15,15,15,15,15,15,15,15,15,15
90044,1991,34,34,34,34,34,34,34,34,34,34
90045,1991,16,10,15,25,3,23,10,21,15,11
90046,1991,14,0,0,0,0,0,0,0,0,0
90047,1991,13,13,13,13,13,13,13,13,13,13
90048,1991,0,7,0,0,9,0,0,0,0,0
90049,1991,20,20,20,20,20,20,20,20,20,20
90050,1991,0,0,0,0,0,0,0,0,0,0
90051,1991,14,14,14,14,14,14,14,14,14,14
90052,1991,0,0,0,0,0,0,0,0,0,0
90053,1991,6,6,6,6,6,6,6,6,6,6
90054,1991,0,22,14,11,17,0,0,0,0,0
90055,1991,0,0,0,0,0,0,0,0,0,0
90056,1991,0,0,0,12,15,10,0,11,12,0
90057,1991,19,19,19,19,19,19,19,19,19,19
90058,1991,11,11,11,11,11,11,11,11,11,11
90060,1991,0,0,0,0,0,0,0,0,0,0
90061,1991,0,0,0,0,0,0,0,0,0,0
90062,1991,16,16,16,16,16,16,16,16,16,16
90063,1991,20,20,20,20,20,20,20,20,20,20
90064,1991,0,0,0,0,0,0,0,0,0,0
90065,1991,0,0,0,0,0,0,0,0,0,0
90066,1991,22,22,22,22,22,22,22,22,22,22
90067,1991,0,0,0,0,7,14,0,7,17,33
90069,1991,0,0,0,0,0,0,0,0,0,0
90071,1991,6,6,6,6,6,6,6,6,6,6
90072,1991,13,13,13,13,13,13,13,13,13,13
90073,1991,0,0,0,0,0,0,0,0,0,25
90074,1991,16,16,16,16,16,16,16,16,16,16
90075,1991,3,3,3,3,3,3,3,3,3,3
90076,1991,0,0,0,0,0,0,0,0,0,0
90077,1991,0,0,0,0,0,14,0,0,0,0
90078,1991,28,28,28,28,28,28,28,28,28,28
90079,1991,0,0,0,0,0,0,0,0,0,0
90080,1991,24,35,23,24,3,8,23,9,19,16
90081,1991,0,0,0,0,0,0,0,0,0,0
90082,1991,4,4,4,4,4,4,4,4,4,4
90083,1991,0,0,0,0,0,0,0,0,21,0
90084,1991,0,0,0,0,0,0,0,0,0,0
90085,1991,0,0,0,0,0,0,0,0,0,0
90086,1991,31,31,31,31,31,31,31,31,31,31
90087,1991,0,0,0,0,0,0,0,0,0,0
90088,1991,18,18,18,18,18,18,18,18,18,18
90089,1991,9,6,6,6,6,6,6,6,6,6
90090,1991,20,20,20,20,20,20,20,20,20,20
90091,1991,10,10,10,10,10,10,10,10,10,10
90092,1991,4,4,4,4,4,4,4,4,4,4
90093,1991,0,0,0,0,0,0,0,0,0,0
90094,1991,8,0,0,36,0,0,40,0,0,0
90095,1991,0,0,0,0,0,0,0,0,0,0
90096,1991,24,24,24,24,24,24,24,24,24,24
90097,1991,0,0,0,0,0,0,0,0,0,0
90098,1991,23,29,10,18,23,34,37,14,23,27
90099,1991,0,0,0,0,0,0,0,0,0,0
90100,1991,0,0,0,0,0,0,0,0,0,0
90101,1991,15,28,0,0,12,0,0,0,0,0
90102,1991,0,0,0,0,0,0,0,0,0,0
90103,1991,21,21,21,21,21,21,21,21,21,21
90104,1991,0,0,0,0,0,0,0,0,0,0
90105,1991,40,40,40,40,40,40,40,40,40,40
90107,1991,17,17,17,17,17,17,17,17,17,17
90108,1991,0,0,0,0,0,0,0,0,0,0
90109,1991,0,0,0,0,0,0,0,0,0,0
90110,1991,26,26,26,26,26,26,26,26,26,26
90111,1991,0,0,0,0,0,0,0,0,0,0
90112,1991,0,0,0,0,0,0,0,0,0,0
90113,1991,22,22,22,22,22,22,22,22,22,22
90115,1991,14,14,14,18,14,14,14,14,14,14
90116,1991,0,0,0,0,0,0,0,0,0,0
90117,1991,0,0,0,0,0,0,0,0,0,0
90118,1991,14,14,14,14,14,14,14,14,14,14
90120,1991,0,0,0,0,0,0,0,0,0,0
90121,1991,0,19,0,0,8,0,0,0,0,0
90122,1991,16,16,16,16,16,16,16,16,16,16
90123,1991,0,0,0,0,0,17,0,0,0,0
90124,1991,0,0,0,0,19,0,0,0,7,0
90125,1991,16,16,16,16,16,16,16,16,16,16
90126,1991,18,18,18,18,18,18,18,18,18,18
90127,1991,26,26,26,26,26,26,26,26,26,26
90129,1991,0,0,0,0,0,0,0,0,0,0
90130,1991,0,0,0,0,0,0,0,0,0,0
90131,1991,19,19,19,19,19,19,19,26,19,19
90132,1991,17,17,17,17,17,17,17,17,17,17
90133,1991,37,37,37,37,37,37,37,37,37,37
90134,1991,0,0,0,0,0,0,0,0,0,0
90135,1991,0,0,0,0,0,0,0,0,0,0
90136,1991,0,0,0,0,0,0,0,0,0,0
90137,1991,0,0,0,0,0,0,0,0,0,0
90138,1991,0,0,0,0,0,0,2,0,13,0
90139,1991,0,0,0,0,0,0,0,0,0,0
90140,1991,0,0,0,0,0,0,0,0,0,0
90141,1991,0,0,0,0,0,0,0,0,0,0
90142,1991,0,0,0,0,0,0,0,0,0,0
90143,1991,0,0,0,0,0,0,0,0,0,0
90144,1991,0,0,0,0,0,0,0,0,0,0
90145,1991,27,27,27,27,27,27,27,27,27,27
90146,1991,0,0,0,0,0,0,0,0,0,0
90147,1991,25,11,11,23,11,11,11,11,11,11
90148,1991,16,16,16,16,16,16,16,16,16,16
90149,1991,0,0,0,0,0,0,0,0,0,0
90150,1991,0,0,0,0,0,0,0,0,0,0
90151,1991,0,0,0,0,0,0,0,0,0,0
90152,1991,0,0,0,0,0,0,0,0,0,0
90153,1991,0,0,0,0,0,0,0,0,0,0
90154,1991,10,0,0,0,0,0,0,0,0,0
90155,1991,17,17,17,17,17,17,17,17,17,17
90156,1991,23,23,23,23,23,23,23,23,23,23
90157,1991,0,0,0,0,0,0,0,0,0,0
90158,1991,17,35,17,17,17,17,17,17,17,17
90159,1991,0,0,0,0,0,0,0,0,0,0
90160,1991,4,4,4,4,4,4,4,4,4,4
90161,1991,13,13,13,13,13,13,13,13,13,13
90162,1991,5,5,5,5,5,5,5,5,5,5
90163,1991,14,14,14,14,14,14,14,14,14,14
90164,1991,0,0,0,0,0,0,0,0,0,0
90165,1991,29,29,29,29,29,29,29,29,29,29
90166,1991,0,0,0,0,0,0,0,0,0,0
90167,1991,12,12,12,12,12,12,12,12,12,12
90168,1991,17,17,17,17,17,17,17,17,17,17
90169,1991,19,19,19,19,19,19,19,19,19,19
90170,1991,0,0,0,0,0,0,0,0,0,0
90171,1991,0,0,0,0,0,0,0,0,0,0
90172,1991,0,0,0,0,0,0,0,0,0,0
90173,1991,18,18,18,18,18,18,18,18,18,18
90174,1991,0,0,0,0,0,0,0,0,0,0
90175,1991,0,0,0,0,0,0,0,0,0,0
90176,1991,0,0,0,0,0,0,0,0,0,0
90177,1991,23,23,23,23,23,23,23,23,23,23
90179,1991,22,22,22,22,22,22,22,22,22,22
90180,1991,35,35,35,35,35,35,35,35,35,35
90182,1991,7,7,7,7,7,7,7,7,7,7
90183,1991,16,25,23,0,0,27,0,6,0,16
90184,1991,0,0,0,0,0,0,0,0,0,0
90185,1991,0,0,0,0,0,0,0,0,0,0
90186,1991,18,18,18,18,18,18,18,18,18,18
90187,1991,11,34,29,0,12,28,18,28,16,6
90188,1991,37,37,37,37,37,37,37,37,37,37
90189,1991,0,0,0,0,0,0,0,0,0,0
90190,1991,0,0,0,0,0,0,0,0,0,0
90191,1991,0,0,0,0,5,16,0,0,0,0
90192,1991,11,11,11,11,11,11,11,11,11,11
90193,1991,23,23,23,23,23,23,23,23,23,23
90194,1991,0,0,17,0,0,0,0,0,0,0
90195,1991,0,0,0,0,0,0,0,0,0,0
90196,1991,10,10,10,10,10,10,10,10,10,10
90197,1991,0,0,0,0,0,0,0,0,0,0
90198,1991,0,0,0,0,0,0,0,0,0,0
90199,1991,0,0,0,0,0,0,0,0,0,0
90200,1991,2,7,21,14,8,13,25,13,7,6
90201,1991,14,14,14,14,14,14,14,14,14,14
90202,1991,12,12,12,12,12,12,12,12,12,12
90203,1991,27,0,7,24,0,0,21,12,11,13
90204,1991,26,26,26,26,26,26,26,26,26,26
90205,1991,0,0,0,0,0,0,0,0,0,0
90206,1991,24,24,24,24,24,24,24,24,24,24
90207,1991,3,3,3,3,3,3,3,3,3,3
90208,1991,0,0,0,0,0,0,0,0,0,0
90209,1991,0,0,0,0,0,0,0,0,0,0
90210,1991,0,0,0,0,0,0,0,0,0,0
90211,1991,0,0,0,0,0,0,0,0,0,0
90212,1991,0,0,30,0,0,0,0,0,0,0
90213,1991,0,0,0,0,0,0,0,0,0,0
90214,1991,0,0,0,0,0,0,0,0,0,0
90215,1991,0,10,0,0,0,0,0,0,0,0
90216,1991,32,32,32,32,32,32,32,32,32,32
90217,1991,0,0,0,0,0,0,0,0,0,0
90218,1991,0,0,0,0,0,0,0,0,0,0
90219,1991,22,22,22,22,22,22,22,22,22,22
90220,1991,12,12,12,12,12,12,12,12,12,12
90221,1991,0,0,0,0,0,0,0,21,0,25
90222,1991,0,0,0,0,0,0,0,0,0,0
90223,1991,0,0,0,0,0,0,0,0,0,0
90224,1991,26,26,26,26,26,26,26,26,26,26
90225,1991,19,19,19,19,19,19,19,19,19,19
90226,1991,29,29,29,29,29,29,29,29,29,29
90228,1991,0,0,0,0,0,0,0,0,0,0
90229,1991,15,13,0,0,4,0,6,0,0,0
90230,1991,0,0,0,0,0,0,0,0,0,0
90231,1991,0,0,0,0,0,0,0,0,0,0
90232,1991,8,8,8,8,8,8,8,8,8,8
90233,1991,0,0,0,0,0,8,0,0,0,0
90234,1991,0,0,0,0,0,0,0,0,0,0
90235,1991,20,20,20,20,20,20,20,20,20,20
90236,1991,12,0,0,0,0,25,0,0,0,0
90237,1991,19,0,7,0,12,17,0,17,18,0
90238,1991,23,23,23,23,23,23,23,23,23,23
90239,1991,0,12,5,0,0,0,0,0,0,5
90240,1991,19,19,19,19,19,19,19,19,19,19
90242,1991,0,0,0,0,0,5,0,0,0,0
90243,1991,14,14,14,14,14,14,14,14,14,14
90244,1991,0,0,0,0,0,5,0,0,0,0
90245,1991,0,0,0,0,0,0,0,0,0,0
90246,1991,0,0,0,0,0,0,0,0,0,0
90247,1991,9,9,9,9,9,9,9,9,9,15
90248,1991,16,16,23,16,16,16,23,16,16,16
90249,1991,5,5,5,5,5,5,5,5,5,5
90250,1991,0,0,0,0,0,0,0,0,0,0
90251,1991,4,4,4,4,4,4,4,4,4,4
90252,1991,0,0,0,0,0,0,0,0,0,0
90253,1991,30,30,30,30,30,30,30,30,30,30
90254,1991,19,19,19,19,19,19,19,19,19,19
90255,1991,0,0,0,0,0,0,10,0,0,0
90256,1991,0,0,0,0,0,0,0,0,3,27
90257,1991,21,21,21,21,21,21,21,21,21,21
90258,1991,0,0,0,0,0,0,0,0,0,0
90259,1991,0,0,0,0,0,0,0,0,0,0
90260,1991,10,2,2,2,9,2,2,2,18,2
90261,1991,20,20,20,20,20,20,20,20,20,20
90262,1991,0,0,9,12,16,0,25,12,0,9
90263,1991,20,20,20,20,20,20,20,20,20,20
90264,1991,0,0,0,0,0,0,0,0,14,0
90265,1991,22,22,22,22,22,22,22,22,22,22
90266,1991,1,1,1,1,1,1,1,9,1,1
90267,1991,11,11,11,11,11,11,11,11,11,11
90268,1991,14,15,22,3,12,15,17,19,4,31
90269,1991,10,10,10,10,10,10,10,10,10,10
90270,1991,0,0,0,22,0,0,0,0,0,0
90271,1991,14,14,14,14,14,14,14,14,14,14
90272,1991,23,23,23,23,23,23,23,23,23,23
90273,1991,0,0,0,0,0,0,0,0,0,0
90274,1991,20,20,20,20,20,20,20,20,20,20
90275,1991,0,0,0,31,0,0,0,0,0,0
90276,1991,0,0,0,0,0,0,0,0,0,0
90277,1991,0,0,0,0,0,0,0,0,0,0
90278,1991,38,36,25,24,0,10,0,12,26,28
90279,1991,0,0,0,0,0,0,15,0,0,0
90280,1991,3,3,3,3,3,3,3,3,3,3
90282,1991,20,20,20,20,20,20,20,20,20,20
90283,1991,8,8,8,8,8,8,8,8,8,8
90284,1991,19,19,19,19,19,19,19,19,19,19
90285,1991,52,52,52,52,52,52,52,52,52,52
90286,1991,0,15,4,0,18,13,0,28,8,0
90287,1991,11,17,11,11,12,11,24,11,11,11
90288,1991,0,0,0,0,0,0,0,0,0,0
90289,1991,21,21,21,21,21,21,21,21,21,21
90290,1991,10,10,10,10,10,10,10,10,10,10
90291,1991,12,12,12,12,12,12,12,12,12,12
90292,1991,0,0,0,0,0,0,0,0,0,0
90293,1991,7,19,13,4,17,6,5,11,16,14
90294,1991,0,0,0,0,0,0,0,0,0,0
90295,1991,0,0,0,0,0,0,0,0,0,0
90296,1991,0,0,0,0,0,0,0,0,0,0
100001,1991,0,0,0,0,0,0,0,0,0,0
100002,1991,0,0,0,0,0,0,0,0,0,0
100003,1991,0,0,0,0,0,0,0,0,0,0
100004,1991,0,0,0,0,0,0,4,0,0,0
100005,1991,14,14,14,14,14,14,14,14,14,14
100006,1991,0,0,0,0,0,0,0,0,0,0
100007,1991,0,0,0,0,0,0,0,0,0,0
100008,1991,23,23,23,23,23,23,23,23,23,23
100009,1991,0,0,0,0,0,0,0,0,0,0
100010,1991,0,0,0,0,0,0,0,0,0,0
100011,1991,0,0,0,0,0,13,0,0,0,0
100012,1991,7,7,7,7,7,7,7,7,7,7
100013,1991,17,0,15,0,0,0,8,0,0,0
100014,1991,15,15,15,15,15,15,15,15,15,15
100015,1991,0,0,0,0,0,0,0,0,0,0
100016,1991,21,21,21,21,21,21,21,21,21,21
100017,1991,12,12,12,12,12,12,12,12,12,12
100018,1991,21,21,21,21,21,21,21,21,21,21
100019,1991,0,0,0,0,0,0,0,0,0,0
100020,1991,0,0,0,0,0,0,0,0,0,0
100021,1991,8,8,8,8,8,8,8,8,8,8
100022,1991,0,0,0,0,0,0,19,0,0,0
100023,1991,23,23,23,23,23,23,23,23,23,23
100024,1991,0,0,0,0,0,0,0,0,0,0
100026,1991,0,0,0,0,0,0,0,0,0,0
100027,1991,14,14,14,14,14,14,14,14,14,14
100028,1991,0,0,0,0,0,0,0,0,0,0
100029,1991,34,34,34,34,34,34,34,34,34,34
100030,1991,13,13,13,13,13,13,13,13,13,13
100031,1991,13,13,13,13,13,13,13,13,13,13
100032,1991,34,34,34,34,34,34,34,34,34,34
100033,1991,19,19,19,19,19,19,19,19,19,19
100034,1991,0,0,0,0,0,0,0,0,0,0
100035,1991,0,0,0,0,0,0,0,0,0,0
100036,1991,11,11,11,11,11,11,11,11,11,11
100037,1991,0,0,0,0,32,0,0,0,4,0
100038,1991,0,0,0,0,0,0,0,0,0,0
100039,1991,0,0,0,0,0,0,0,0,0,0
100040,1991,0,0,0,0,0,0,0,0,0,0
100041,1991,0,0,0,0,0,0,0,0,0,0
100042,1991,16,16,16,16,16,16,16,16,16,16
100043,1991,23,23,23,23,23,23,23,23,23,23
100044,1991,16,16,16,16,16,16,16,16,16,16
100045,1991,13,13,13,13,13,13,13,13,13,13
100046,1991,0,0,0,0,0,0,0,0,0,0
100047,1991,0,0,0,0,0,0,0,0,0,0
100048,1991,0,0,0,0,0,0,0,0,0,0
100049,1991,17,17,17,17,17,17,17,17,17,17
100050,1991,0,16,0,0,0,0,0,0,0,0
100051,1991,0,0,0,0,0,0,0,0,0,0
100052,1991,23,0,0,17,0,11,15,0,0,0
100053,1991,0,0,0,0,0,0,0,0,0,0
100054,1991,1,1,1,1,1,1,1,1,1,1
100055,1991,16,14,27,16,15,5,0,4,1,20
100057,1991,24,24,24,24,24,24,24,24,24,24
100058,1991,9,9,9,9,9,9,9,9,9,9
100059,1991,0,0,0,0,0,0,0,0,0,0
100060,1991,0,0,0,0,0,0,0,0,0,0
100061,1991,19,19,19,19,19,19,19,19,19,19
100062,1991,19,19,19,19,19,19,19,19,19,19
100063,1991,16,16,16,16,16,16,16,16,16,16
100064,1991,0,0,0,0,0,0,0,0,0,0
100065,1991,0,0,0,0,0,0,0,0,0,0
100067,1991,0,0,0,0,0,0,0,0,0,0
100068,1991,13,13,13,13,13,13,13,13,13,13
100069,1991,0,0,0,0,0,0,0,0,0,0
100073,1991,22,22,22,22,22,43,29,22,37,22
100074,1991,4,4,4,4,4,4,4,4,4,4
100075,1991,27,27,27,27,27,27,27,27,27,27
100076,1991,0,0,0,0,0,0,0,0,0,0
100077,1991,10,10,10,10,10,10,10,10,10,10
100078,1991,11,11,11,11,11,11,11,11,11,11
100079,1991,0,0,0,0,0,0,0,0,0,0
100080,1991,0,0,0,0,0,0,0,0,0,0
100081,1991,17,17,17,17,17,17,17,17,17,17
100083,1991,13,14,5,14,13,2,10,5,0,7
100084,1991,0,0,0,0,0,0,0,0,0,0
100085,1991,0,0,0,0,0,0,0,0,0,13
100086,1991,18,18,18,18,18,18,18,18,18,18
100088,1991,0,0,0,0,0,0,0,0,0,0
100089,1991,0,0,0,0,0,0,0,0,0,0
100090,1991,8,8,8,8,8,8,8,8,8,8
100091,1991,21,21,21,21,21,21,21,21,21,21
100092,1991,22,22,22,22,22,22,22,28,22,22
100093,1991,0,0,0,0,0,0,0,0,0,0
100094,1991,17,17,17,17,17,17,17,17,17,17
100095,1991,0,0,11,0,0,7,0,0,0,13
100096,1991,0,0,0,0,0,0,0,0,0,0
100097,1991,0,0,0,0,0,0,0,0,0,0
100099,1991,0,0,0,0,0,0,0,0,0,0
110001,1991,17,17,17,17,17,17,17,17,17,17
110002,1991,0,0,0,0,0,0,10,0,0,0
110003,1991,0,0,0,0,0,0,0,0,0,0
110004,1991,0,0,0,32,0,0,0,0,0,0
110005,1991,0,0,0,0,0,0,9,0,0,0
110006,1991,4,22,4,4,21,10,4,4,4,18
110007,1991,0,0,0,0,0,0,0,0,0,0
110008,1991,13,13,13,13,13,13,13,13,13,13
110009,1991,16,16,16,16,16,16,16,16,16,16
110010,1991,3,3,3,3,3,3,3,3,3,3
110011,1991,0,0,0,0,0,0,9,0,0,19
110012,1991,0,0,0,0,0,0,0,0,0,0
110014,1991,18,18,18,18,18,18,18,18,18,18
110015,1991,8,0,0,0,0,0,0,0,0,0
110016,1991,4,4,4,4,4,4,4,4,4,4
110017,1991,20,20,20,20,20,20,20,20,20,20
110018,1991,14,23,0,0,0,24,0,0,0,17
110019,1991,0,0,0,0,0,0,0,0,0,0
110020,1991,19,11,11,11,14,11,11,11,20,11
110021,1991,0,0,0,0,0,0,0,0,0,0
110022,1991,0,0,0,3,0,0,0,0,0,0
110023,1991,18,0,0,5,0,0,0,0,0,14
110024,1991,26,5,5,20,21,23,5,15,5,5
110025,1991,0,0,0,0,0,0,0,0,0,0
110026,1991,9,0,12,0,10,0,0,0,0,20
110027,1991,0,0,0,0,0,0,0,0,0,0
110028,1991,0,14,0,0,0,0,0,16,0,0
110029,1991,0,0,0,0,0,0,0,0,0,0
110030,1991,11,11,11,11,11,11,11,11,11,11
110031,1991,0,0,0,0,0,0,0,0,0,0
110032,1991,0,0,0,0,0,0,0,0,0,0
110033,1991,0,0,0,0,0,0,0,0,0,0
110034,1991,0,0,16,0,0,0,0,0,0,0
110035,1991,0,0,0,0,0,0,0,0,0,0
110036,1991,26,26,26,26,26,26,26,26,26,26
110037,1991,0,0,0,0,0,0,0,0,0,0
110038,1991,0,0,0,0,0,0,0,0,0,0
110039,1991,0,0,22,8,6,18,0,0,0,0
110040,1991,0,0,0,0,0,0,0,0,0,0
110041,1991,0,0,0,0,0,0,0,0,0,0
110042,1991,2,0,0,0,0,0,0,0,0,0
110043,1991,0,0,0,0,0,17,0,0,0,0
110044,1991,28,28,28,28,28,28,28,28,28,28
110045,1991,0,0,0,0,0,0,0,0,0,0
110046,1991,8,8,8,8,10,12,12,8,8,8
110047,1991,0,0,0,0,0,15,0,0,0,0
110048,1991,16,16,16,16,16,16,16,16,16,16
110049,1991,0,0,0,0,0,0,0,0,0,0
110050,1991,38,38,38,38,38,38,38,38,38,38
110051,1991,0,23,0,0,0,0,0,0,13,0
110052,1991,10,31,13,0,0,0,3,0,24,12
110053,1991,11,11,11,11,11,11,11,11,11,11
110054,1991,0,0,0,0,16,0,0,16,0,0
110055,1991,0,0,0,0,0,0,0,0,0,0
110056,1991,0,0,0,0,0,0,0,0,0,0
110057,1991,0,0,0,0,0,33,0,0,27,0
110058,1991,20,20,20,20,20,20,20,20,20,20
110059,1991,0,15,0,0,0,0,0,0,25,0
110060,1991,23,23,23,23,23,23,23,23,23,23
110061,1991,0,0,0,0,0,0,0,0,0,0
120001,1991,0,0,0,0,0,0,0,0,0,0
120002,1991,18,22,0,20,0,0,0,23,0,0
120003,1991,7,7,7,7,7,7,7,7,7,7
120004,1991,29,29,29,29,29,29,29,29,29,29
120005,1991,0,0,0,0,0,0,0,0,0,0
120006,1991,24,24,24,24,24,24,24,24,24,24
120007,1991,12,12,12,12,12,12,12,12,12,12
120008,1991,0,0,0,0,24,0,0,0,0,0
120009,1991,0,0,0,0,0,0,0,0,0,0
120010,1991,0,0,0,20,0,0,0,0,0,0
120011,1991,17,3,0,0,0,0,0,0,0,15
120012,1991,0,0,0,0,0,0,0,0,0,0
120013,1991,0,0,0,0,0,0,0,0,0,0
120014,1991,0,0,0,0,0,0,0,0,0,0
120015,1991,0,13,0,24,0,28,7,23,16,39
120016,1991,41,41,41,41,41,41,41,41,41,41
120017,1991,0,0,0,0,0,0,0,0,0,0
120018,1991,10,10,10,10,10,10,10,10,10,10
120019,1991,20,20,20,20,20,20,20,20,20,20
120020,1991,0,0,0,0,0,0,0,0,0,0
120021,1991,19,19,19,19,19,19,19,19,19,19
120022,1991,26,26,26,26,26,26,26,26,26,26
120023,1991,22,22,22,22,22,22,22,22,22,22
120024,1991,0,0,15,0,0,0,0,0,0,0
120025,1991,0,0,0,0,0,0,0,0,0,0
120026,1991,0,0,0,0,0,0,0,0,0,0
120027,1991,22,0,0,0,14,41,13,0,17,0
120028,1991,13,13,13,13,36,13,13,15,13,13
120029,1991,25,7,0,0,0,0,0,0,0,0
120030,1991,24,24,24,24,24,24,24,24,24,24
120031,1991,0,13,15,6,0,0,0,15,0,0
120032,1991,0,0,0,0,0,0,0,0,0,0
120033,1991,30,19,16,14,29,34,23,10,19,29
120034,1991,16,16,16,16,16,16,16,16,16,16
120035,1991,0,19,0,0,0,0,0,0,0,0
120036,1991,1,1,1,1,1,1,1,1,1,1
120037,1991,0,0,12,0,0,0,0,0,15,0
120038,1991,35,23,38,24,16,19,20,26,0,8
120039,1991,0,0,0,0,0,0,0,0,0,0
120040,1991,18,18,18,18,18,18,18,18,18,18
120041,1991,27,27,27,27,27,27,27,27,27,27
120042,1991,0,0,0,0,0,0,0,0,0,0
